"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000IBON","1987","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      0.0","","       0.0","U","        49","U","       275","U","        54","U","        93","U","         0","U","  -31.9","U,0116, ","   30.0","U,0922,+","-2.9","U,0801","-2.9","U,0801","-6.1","U,0916","-8.4","U,0917","-11.2","U,1010","-2.6","U,0723","-2.6","U,0723","-4.9","U,0602","-6.9","U,0503","-11.2","U,0420","    5374.8","8","    5374.8","U","      3.03","U","     12.58","U","     -6.51","U"
"USR0000IBON","1988","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      2.6","","       2.6","U","        46","U","       294","U","        63","U","       110","U","         5","U","  -33.6","U,0119, ","   33.2","U,0903, ","-5.3","U,0802","-5.3","U,0802","-5.3","U,0802","-6.9","U,0912","-10.0","U,1027","-0.2","U,0720","-2.2","U,0708","-4.5","U,0630","-10.4","U,0502","-10.4","U,0502","    5711.1","1","    5711.1","U","      2.64","U","     12.32","U","     -7.05","U"
"USR0000IBON","1989","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      3.6","","       3.6","U","        42","U","       277","U","        43","U","        75","U","         1","U","  -37.4","U,0204, ","   32.3","U,0719, ","-0.6","U,0802","-3.3","U,0816","-4.5","U,0904","-8.1","U,1015","-10.0","U,1016","-0.6","U,0711","-2.2","U,0625","-4.9","U,0530","-7.3","U,0526","-9.6","U,0426","    5790.0","0","    5790.0","U","      2.60","U","     11.53","U","     -6.32","U"
"USR0000IBON","1990","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      2.5","","       2.5","U","        42","U","       271","U","        63","U","        85","U","         1","U","  -40.6","U,1222, ","   32.7","U,0807, ","-2.6","U,0831","-2.6","U,0831","-6.1","U,1006","-10.0","U,1007","-10.0","U,1007","-0.6","U,0707","-3.7","U,0612","-5.7","U,0601","-7.7","U,0516","-9.2","U,0430","    5589.1","1","    5589.1","U","      2.45","U","     11.50","U","     -6.60","U"
"USR0000IBON","1991","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      0.0","","       0.0","U","        45","U","       277","U","        54","U","        92","U","         0","U","  -28.8","U,0129, ","   30.4","U,0809, ","-1.0","U,0829","-3.3","U,0914","-5.7","U,0915","-7.7","U,0922","-9.2","U,1004","-0.6","U,0719","-3.3","U,0621","-5.3","U,0615","-6.9","U,0505","-10.4","U,0427","    5869.5","5","    5869.5","U","      2.55","U","     11.50","U","     -6.40","U"
"USR0000IBON","1992","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      0.7","","       0.7","U","        40","U","       269","U","        53","U","        91","U","         1","U","  -31.6","U,1205, ","   32.3","U,0812, ","-3.3","U,0823","-3.3","U,0823","-7.3","U,0824","-7.3","U,0824","-9.6","U,0914","-0.2","U,0724","-2.6","U,0607","-6.4","U,0502","-8.8","U,0424","-10.0","U,0423","    5201.0","0","    5201.0","U","      3.45","U","     12.62","U","     -5.72","U"
"USR0000IBON","1995","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      0.0","","       0.0","U","        29","U","       272","U","        39","U","        76","U","         0","U","  -31.6","U,0104, ","   30.8","U,0901, ","-0.2","U,0801","-2.9","U,0809","-8.4","U,0921","-8.4","U,0921","-9.6","U,1019","-1.8","U,0731","-2.6","U,0607","-6.1","U,0514","-7.3","U,0424","-10.0","U,0417","","","","","      3.22","U","     11.47","U","     -5.03","U"
"USR0000IBON","1997","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      0.0","","       0.0","U","        53","U","       261","U","        44","U","        92","U","         1","U","  -33.6","U,0113, ","   33.3","U,0803, ","0.0","U,0825","-2.2","U,0917","-5.0","U,1005","-6.7","U,1011","-8.9","U,1012","-2.2","U,0711","-2.2","U,0711","-5.3","U,0509","-9.6","U,0502","-9.6","U,0502","    5689.6","6","    5689.6","U","      2.94","U","     11.99","U","     -6.11","U"
"USR0000IBON","1998","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      8.1","","       8.1","U","        26","U","       259","U","        30","U","        97","U","        13","U","  -35.6","U,1221, ","   33.9","U,0717, ","0.0","U,0819","-2.8","U,0921","-4.4","U,1003","-7.8","U,1005","-10.0","U,1017","-1.1","U,0628","-2.8","U,0605","-4.4","U,0528","-7.2","U,0426","-9.4","U,0418","    5310.8","8","    5310.8","U","      4.42","U","     13.12","U","     -4.28","U"
"USR0000IBON","1999","44.375","-114.5667","1953.8","BONANZA IDAHO, ID US","      2.9","","       2.9","U","        33","U","       291","U","        26","U","       108","U","         4","U","  -28.9","U,0125, ","   33.3","U,0826,+","0.0","U,0814","-2.8","U,0905","-6.7","U,0926","-6.7","U,0926","-11.7","U,0928","0.0","U,0726","-2.8","U,0705","-4.4","U,0610","-7.8","U,0511","-8.9","U,0510","    5184.2","2","    5184.2","U","      4.00","U","     13.70","U","     -5.69","U"
