"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00020288","1987","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00020288","1988","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","","","","","        45","0","        25","0","         3","0","        0","","         0","0","         0","0","        12","0","","","","","","","","","        10"," ","   -2.2","0,1230,+","     0"," ,0,1231,+","     0","T,0,1227, ","  31.0"," ,0,1014, ","","","-0.6","0,1226","-2.2","0,1227","","","-1.1","0,0312","-2.2","0,0120","","","","","","","","","    275.8"," ,0","        0","T,0","","","","","     14.26","0"
"USC00020288","1989","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   2128.3","","    2128.3","0","        25","0","        16","0","         3","0","        0","","         0","0","         0","0","         8","0","         0","0","       297","0","       183","0","","","        11"," ","   -2.8","0,0206,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.4"," ,0,0326, ","   45.6","0,0704, ","-2.2","0,1211","-2.2","0,1211","","","-1.1","0,0304","-2.8","0,0206","","","","","","","","","    193.2"," ,0","        0"," ,0","     22.60","0","     31.10","0","     14.10","0"
"USC00020288","1990","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   1968.9","","    1968.9","0","        57","0","        35","0","         1","0","        0","","         0","0","         0","0","        17","0","         0","0","       285","0","       170","0","         2"," ","        40"," ","   -4.4","0,1223,+","     0","T,0,1222,+","     0","T,0,0219,+","  55.6"," ,0,0814, ","   48.3","0,0626, ","0.0","0,1218","-2.2","0,1222","-4.4","0,1223","-2.8","0,0314","-2.8","0,0314","-4.4","0,0216","","","     696.8","8","     696.8","0","    400.4"," ,0","        0","T,0","     21.75","0","     29.72","0","     13.77","0"
"USC00020288","1991","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   1833.7","","    1833.7","0","        51","0","        30","0","         4","0","        0","","         0","0","         0","0","         3","0","         0","0","       278","0","       162","0","         4"," ","        25"," ","   -1.7","0,1202, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0301, ","   43.3","0,0808, ","-1.7","0,1202","","","","","-0.6","0,0130","","","","","","","     744.8","8","     744.8","0","    442.2"," ,0","        0"," ,0","     21.31","0","     29.19","0","     13.43","0"
"USC00020288","1992","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   1915.8","","    1915.8","0","        71","0","        48","0","         4","0","        0","","         0","0","         0","0","         9","0","         0","0","       277","0","       172","0","         2"," ","        39"," ","   -2.8","0,1124, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.6"," ,0,0822, ","   43.3","0,0717,+","-0.6","0,1121","-2.8","0,1124","","","0.0","0,0114","","","","","","","     698.8","8","     698.8","0","    569.9"," ,0","        0"," ,0","     21.50","0","     29.20","0","     13.81","0"
"USC00020288","1993","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   1933.8","","    1933.8","0","        51","0","        40","0","         6","0","        0","","         0","0","         0","0","         4","0","         0","0","       288","0","       168","0","","","        18"," ","   -1.1","0,1223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  52.1"," ,0,1115, ","   46.1","0,0626, ","0.0","0,1216","","","","","","","","","","","","","     757.8","8","     757.8","0","    584.3"," ,0","        0"," ,0","     21.72","0","     29.72","0","     13.73","0"
"USC00020288","1994","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   2015.8","","    2015.8","0","        40","0","        24","0","         2","0","        0","","         0","0","         0","0","         8","0","         0","0","       292","0","       155","0","         1"," ","        24"," ","   -3.3","0,1120, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  27.2"," ,0,1206, ","   47.8","0,0629, ","-3.3","0,1120","-3.3","0,1120","","","-0.6","0,0222","","","","","","","     652.0","0","     652.0","0","    326.8"," ,0","        0"," ,0","     22.00","0","     30.36","0","     13.65","0"
"USC00020288","1995","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   1972.2","","    1972.2","0","        35","0","        23","0","         3","0","        0","","         0","0","         0","0","         5","0","         0","0","       301","0","       158","0","         1"," ","        17"," ","   -0.6","0,1223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.3"," ,0,0105, ","   48.3","0,0728,+","0.0","0,1221","","","","","0.0","0,0118","","","","","","","     746.4","4","     746.4","0","    304.6"," ,0","        0"," ,0","     22.25","0","     30.78","0","     13.72","0"
"USC00020288","1996","33.4625","-111.4813","630.9","APACHE JUNCTION 5 NE, AZ US","   2125.2","","    2125.2","0","        33","0","        22","0","         1","0","        0","","         0","0","         0","0","         6","0","         0","0","       310","0","       168","0","","","        26"," ","   -2.8","0,0123, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  29.7"," ,0,0828, ","   46.1","0,0731, ","-2.2","0,1130","-2.2","0,1130","","","0.0","0,0227","-2.8","0,0123","","","","","     462.7","7","     462.7","0","    190.2"," ,0","        0"," ,0","     22.64","0","     30.77","0","     14.51","0"
