"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034606","1960","47.667","36.25","135.0","GULYAYPOLE, UP","       101","I","        51","I","         2","I","","","","","","","","","","","","","  44.3"," ,I,0727, ","","","","","","","","","","","","","","","","","","","","","","","    500.0"," ,I","","","","","",""
"UPM00034606","1961","47.667","36.25","135.0","GULYAYPOLE, UP","       105","I","        46","I","         0","I","","","","","","","","","","","","","  18.7"," ,I,0916, ","","","","","","","","","","","","","","","","","","","","","","","    391.9"," ,I","","","","","",""
"UPM00034606","1962","47.667","36.25","135.0","GULYAYPOLE, UP","        82","I","        37","I","         2","I","","","","","","","","","","","","","  78.2"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","","","    414.2"," ,I","","","","","",""
"UPM00034606","1963","47.667","36.25","135.0","GULYAYPOLE, UP","       104","I","        52","I","         1","I","","","","","","","","","","","","","  40.2"," ,I,0930, ","","","","","","","","","","","","","","","","","","","","","","","    400.7"," ,I","","","","","",""
"UPM00034606","1965","47.667","36.25","135.0","GULYAYPOLE, UP","       111","I","        60","I","         3","I","","","","","","","","","","","","","  52.4"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","","","    590.9"," ,I","","","","","",""
"UPM00034606","1966","47.667","36.25","135.0","GULYAYPOLE, UP","       153","I","        69","I","         3","I","","","","","","","","","","","","","  63.0"," ,I,0802, ","","","","","","","","","","","","","","","","","","","","","","","    677.0"," ,I","","","","","",""
"UPM00034606","1967","47.667","36.25","135.0","GULYAYPOLE, UP","       127","I","        60","I","         0","I","","","","","","","","","","","","","  18.5"," ,I,0110, ","","","","","","","","","","","","","","","","","","","","","","","    461.4"," ,I","","","","","",""
"UPM00034606","1968","47.667","36.25","135.0","GULYAYPOLE, UP","       129","I","        43","I","         1","I","","","","","","","","","","","","","  30.8"," ,I,0109, ","","","","","","","","","","","","","","","","","","","","","","","    388.1"," ,I","","","","","",""
"UPM00034606","1969","47.667","36.25","135.0","GULYAYPOLE, UP","       132","I","        55","I","         4","I","","","","","","","","","","","","","  39.0"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","","","    591.0"," ,I","","","","","",""
"UPM00034606","1970","47.667","36.25","135.0","GULYAYPOLE, UP","       129","I","        55","I","         0","I","","","","","","","","","","","","","  24.8"," ,I,0606, ","","","","","","","","","","","","","","","","","","","","","","","    529.2"," ,I","","","","","",""
