"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00458903","1916","46.65","-119.71667","128.0","WAHLUKE, WA US","    442.7","","     442.7","6","","","","","","","","","         6","6","       124","6","        48","6","       166","6","        50","6","","","  -23.9","6,0119, ","","","","","   44.4","6,0828, ","0.0","6,1002","-2.8","6,1023","-8.3","6,1112","-8.3","6,1112","-13.9","6,1113","-1.1","6,0507","-3.3","6,0314","-5.0","6,0214","-6.7","6,0213","-9.4","6,0212","    2967.6","6","    2967.6","6","","","","","     10.61","6","     17.58","6","      3.65","6"
"USC00458903","1917","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","         0","6","       109","6","","","","","","","","","  -15.6","6,0103, ","","","","","","","0.0","6,1016","-2.8","6,1029","-4.4","6,1030","-7.2","6,1207","","","-1.1","6,0422","-4.4","6,0331","-4.4","6,0331","-6.7","6,0303","-11.7","6,0302","","","","","","","","","","","","","      5.04","6"
"USC00458903","1918","46.65","-119.71667","128.0","WAHLUKE, WA US","    684.9","","     684.9","6","        36","6","        23","6","         0","6","","","         0","6","        91","6","         9","6","       184","6","        76","6","","","  -13.9","6,1231, ","","","  22.9"," ,6,1003, ","   46.1","6,0716, ","0.0","6,1022","-2.2","6,1123","-6.7","6,1124","-6.7","6,1124","-13.9","6,1231","-1.7","6,0415","-6.1","6,0403","-6.1","6,0403","-7.8","6,0306","-9.4","6,0222","    2146.6","6","    2146.6","6","    174.0"," ,6","","","     13.62","6","     21.26","6","      5.98","6"
"USC00458903","1919","46.65","-119.71667","128.0","WAHLUKE, WA US","    474.1","","     474.1","6","        36","6","        24","6","         0","6","","","         7","6","       106","6","        28","6","       172","6","        54","6","","","  -29.4","6,1212, ","","","  12.7"," ,6,1210, ","   41.7","6,0709, ","-0.6","6,1009","-8.3","6,1025","-8.3","6,1025","-8.3","6,1025","-12.2","6,1127","-1.7","6,0415","-3.9","6,0314","-5.6","6,0206","-8.3","6,0203","-11.1","6,0202","    2366.2","2","    2366.2","6","    141.1"," ,6","","","     11.79","6","     19.03","6","      4.55","6"
"USC00458903","1920","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","        42","6","        25","6","         0","6","","","         0","6","       104","6","","","","","","","","","  -12.8","6,0123,+","","","  16.5"," ,6,0126, ","","","-0.6","6,1015","-5.6","6,1101","-5.6","6,1101","-7.8","6,1110","","","-0.6","6,0423","-2.8","6,0331","-6.7","6,0317","-6.7","6,0317","-10.0","6,0129","    3047.2","2","    3047.2","6","    180.3"," ,6","","","","","","","      5.18","6"
"USC00458903","1921","46.65","-119.71667","128.0","WAHLUKE, WA US","    476.0","","     476.0","6","","","","","","","","","         0","6","        94","6","        13","6","       168","6","        53","6","","","  -14.4","6,1224, ","","","","","   39.4","6,0813, ","0.0","6,0912","-2.8","6,1118","-8.3","6,1119","-8.3","6,1119","-8.9","6,1120","-1.1","6,0423","-3.9","6,0320","-6.1","6,0218","-8.3","6,0217","-10.0","6,0111","","","","","","","","","     12.29","6","     19.20","6","      5.38","6"
"USC00458903","1922","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","        10","6","       122","6","","","","","","","","","  -25.6","6,1217, ","","","","","","","0.0","6,1029","-2.2","6,1103","-6.7","6,1202","-6.7","6,1202","-11.1","6,1208","-0.6","6,0414","-4.4","6,0412","-4.4","6,0412","-8.3","6,0301","-9.4","6,0223","    3193.4","4","    3193.4"," ","","","","","","","","","      4.13","6"
"USC00458903","1923","46.65","-119.71667","128.0","WAHLUKE, WA US","    624.7","","     624.7","6","        21","6","        14","6","         0","6","","","         0","6","       104","6","         8","6","       174","6","        62","6","","","  -15.0","6,0215,+","","","  16.5"," ,6,1006, ","   42.2","6,0816, ","0.0","6,1026","-2.2","6,1029","-6.1","6,1109","-7.8","6,1230","-13.3","6,1231","-1.7","6,0326","-2.2","6,0325","-5.6","6,0304","-6.7","6,0218","-10.6","6,0217","","","","","    107.7"," ,6","","","     12.70","6","     19.61","6","      5.77","6"
"USC00458903","1924","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2538.9","9","    2538.9","6","","","","","","","","","",""
"USC00458903","1926","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","         0","6","       108","6","        11","6","       191","6","        77","6","","","  -15.6","6,1214, ","","","","","   45.0","6,0711, ","-6.7","6,0924","-6.7","6,0924","-6.7","6,0924","-6.7","6,0924","-8.9","6,1213","-1.7","6,0404","-2.2","6,0325","-4.4","6,0307","","","","","","","","","","","","","     13.33","6","     21.32","6","      5.34","6"
"USC00458903","1927","46.65","-119.71667","128.0","WAHLUKE, WA US","    554.4","","     554.4","6","","","","","","","","","         2","6","       113","6","        19","6","       165","6","        65","6","","","  -23.3","6,0121, ","","","","","   44.4","6,0723, ","-3.3","6,1031","-3.3","6,1031","-4.4","6,1126","-10.6","6,1207","-10.6","6,1207","0.0","6,0427","-3.3","6,0421","-7.2","6,0420","-7.2","6,0420","-10.0","6,0126","    2816.6","6","    2816.6","6","","","","","     11.88","6","     19.45","6","      4.31","6"
"USC00458903","1929","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00458903","1930","46.65","-119.71667","128.0","WAHLUKE, WA US","    756.7","","     756.7","6","","","","","","","","","        11","6","       101","6","        33","6","       190","6","        74","6","","","  -28.3","6,0121, ","","","","","   43.9","6,0713, ","0.0","6,1013","-3.9","6,1028","-5.0","6,1118","-8.9","6,1222","-8.9","6,1222","-1.1","6,0317","-2.8","6,0304","-8.3","6,0202","-8.3","6,0202","-8.9","6,0131","","","","","","","","","     12.61","6","     19.73","6","      5.48","6"
"USC00458903","1931","46.65","-119.71667","128.0","WAHLUKE, WA US","    835.7","","     835.7","6","","","","","","","","","         0","6","       102","6","        14","6","       181","6","        84","6","","","  -16.7","6,1215, ","","","","","   44.4","6,0720, ","0.0","6,1021","-2.2","6,1115","-7.2","6,1122","-7.2","6,1122","-10.0","6,1123","-1.7","6,0420","-3.3","6,0328","-5.0","6,0308","-7.2","6,0213","","","    2574.9","9","    2574.9","6","","","","","     13.32","6","     20.31","6","      6.32","6"
"USC00458903","1932","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","        54","6","        16","6","         0","6","","","","","","","","","","","","","","","","","","","  12.2"," ,6,0501, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    105.6"," ,6","","","","","","","",""
"USC00458903","1933","46.65","-119.71667","128.0","WAHLUKE, WA US","    625.4","","     625.4","6","        74","6","        17","6","         0","6","","","         2","6","        82","6","        13","6","       170","6","        58","6","","","  -21.7","6,0213, ","","","  10.2"," ,6,0409, ","   42.2","6,0816, ","-3.3","6,1021","-3.3","6,1021","-5.6","6,1129","","","","","0.0","6,0414","-2.2","6,0309","-10.0","6,0219","-10.0","6,0219","-10.0","6,0219","    2719.2","2","    2719.2","6","    132.4"," ,6","","","     12.90","6","     19.83","6","      5.96","6"
"USC00458903","1934","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","        57","6","        19","6","         0","6","","","","","","","         0","6","       202","6","        96","6","","","","","","","  17.3"," ,6,0803, ","   45.0","6,0728, ","","","","","","","","","","","","","","","","","","","","","    1875.1","1","    1875.1","6","    149.6"," ,6","","","","","     22.96","6","",""
"USC00458903","1935","46.65","-119.71667","128.0","WAHLUKE, WA US","    709.8","","     709.8","6","","","","","","","","","         1","6","       104","6","        14","6","       180","6","        71","6","","","  -17.8","6,0120, ","","","","","   46.1","6,0714, ","-3.3","6,1023","-3.3","6,1023","-8.9","6,1030","-8.9","6,1030","-8.9","6,1030","0.0","6,0410","-6.1","6,0403","-6.1","6,0403","-7.2","6,0402","-13.9","6,0122","","","","","","","","","     12.92","6","     19.68","6","      6.17","6"
"USC00458903","1936","46.65","-119.71667","128.0","WAHLUKE, WA US","    848.8","","     848.8","6","","","","","","","","","         3","6","       109","6","        31","6","       200","6","        83","6","","","  -18.9","6,0217, ","","","","","   43.9","6,0805,+","0.0","6,1029","-6.1","6,1102","-6.1","6,1102","-8.3","6,1110","-9.4","6,1126","-2.2","6,0404","-2.2","6,0404","-6.7","6,0401","-6.7","6,0401","-8.9","6,0226","    2810.9","9","    2810.9","6","","","","","     13.17","6","     20.21","6","      6.14","6"
"USC00458903","1937","46.65","-119.71667","128.0","WAHLUKE, WA US","    692.3","","     692.3","6","","","","","","","","","        11","6","        79","6","        35","6","       177","6","        67","6","","","  -26.7","6,0131, ","","","","","   43.3","6,0724, ","-1.1","6,1106","-5.0","6,1130","-5.0","6,1130","","","","","-1.1","6,0323","-3.9","6,0220","-4.4","6,0219","-8.9","6,0215","-8.9","6,0215","    2943.2","2","    2943.2","6","","","","","     12.49","6","     19.01","6","      5.96","6"
"USC00458903","1938","46.65","-119.71667","128.0","WAHLUKE, WA US","    853.1","","     853.1","6","","","","","","","","","         0","6","        93","6","        12","6","       176","6","        83","6","","","  -11.1","6,1214, ","","","","","   43.9","6,0722,+","-1.1","6,1018","-2.2","6,1106","-4.4","6,1112","-10.0","6,1123","-10.0","6,1123","-1.1","6,0402","-3.3","6,0401","-4.4","6,0208","-6.7","6,0130","","","    2303.1","1","    2303.1","6","","","","","     13.69","6","     20.31","6","      7.07","6"
"USC00458903","1939","46.65","-119.71667","128.0","WAHLUKE, WA US","    627.6","","     627.6","6","","","","","","","","","         0","6","        97","6","         3","6","       190","6","        56","6","","","  -11.1","6,0210,+","","","","","   45.6","6,0727, ","0.0","6,1030","-2.2","6,1101","-5.0","6,1117","-7.8","6,1225","","","0.0","6,0414","-3.9","6,0406","-8.3","6,0305","-8.3","6,0305","-8.9","6,0211","    2641.1","1","    2641.1","6","","","","","     13.28","6","     19.87","6","      6.70","6"
"USC00458903","1940","46.65","-119.71667","128.0","WAHLUKE, WA US","    857.4","","     857.4","6","        75","6","        41","6","         0","6","","","         0","6","        90","6","         2","6","       195","6","        88","6","","","  -14.4","6,1216, ","","","  19.8"," ,6,0726, ","   41.1","6,0819,+","-1.7","6,1104","-6.7","6,1110","-6.7","6,1110","-6.7","6,1110","-8.9","6,1213","0.0","6,0322","-2.8","6,0311","-5.6","6,0202","-8.9","6,0127","-8.9","6,0127","    2183.4","4","    2183.4","6","    273.9"," ,6","","","     14.17","6","     20.96","6","      7.37","6"
"USC00458903","1941","46.65","-119.71667","128.0","WAHLUKE, WA US","    711.4","","     711.4","6","","","","","","","","","         0","6","        80","6","         1","6","       187","6","        64","6","","","   -8.3","6,0106, ","","","","","   46.1","6,0717, ","-1.1","6,1030","-4.4","6,1120","-4.4","6,1120","-6.7","6,1224","","","0.0","6,0325","-2.8","6,0315","-6.1","6,0314","-8.3","6,0106","","","    2365.9","9","    2365.9","6","","","","","     13.94","6","     20.95","6","      6.93","6"
"USC00458903","1942","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","        64","6","        33","6","         0","6","","","","","","","        14","6","       188","6","        69","6","","","","","","","  10.7"," ,6,1127, ","   45.0","6,0703, ","","","","","","","","","","","","","","","","","","","","","    2523.4","4","    2523.4","6","    200.5"," ,6","","","","","     20.15","6","",""
"USC00458903","1943","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","        46","6","        21","6","         0","6","         6","6","","","","","        14","6","       171","6","        72","6","","","","","   127"," ,6,0121, ","  12.2"," ,6,1024, ","   41.1","6,0725, ","","","","","","","","","","","","","","","","","","","","","","","","","    140.5"," ,6","      406"," ,6","","","     19.67","6","",""
"USC00458903","1944","46.65","-119.71667","128.0","WAHLUKE, WA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2565.1","1","    2565.1","6","","","","","","","","","",""
