"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00083004","1939","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       155","a","       130","a","        36","a","","","","","","","","","","","","","  81.3"," ,a,1104, ","","","","","","","","","","","","","","","","","","","   2639.1"," ,a","","","","","",""
"ASN00083004","1940","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       103","a","        73","a","        14","a","","","","","","","","","","","","","  69.9"," ,a,0913, ","","","","","","","","","","","","","","","","","","","   1080.0"," ,a","","","","","",""
"ASN00083004","1941","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       119","a","        90","a","        17","a","","","","","","","","","","","","","  85.1"," ,a,0104, ","","","","","","","","","","","","","","","","","","","   1407.7"," ,a","","","","","",""
"ASN00083004","1942","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       122","a","       100","a","        30","a","","","","","","","","","","","","","  71.6"," ,a,0629, ","","","","","","","","","","","","","","","","","","","   2074.0"," ,a","","","","","",""
"ASN00083004","1943","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       129","a","        94","a","        15","a","","","","","","","","","","","","","  77.2"," ,a,0407, ","","","","","","","","","","","","","","","","","","","   1441.8"," ,a","","","","","",""
"ASN00083004","1944","-36.8056","147.2239","718.0","BOGONG, AS","","","","","        92","a","        76","a","        13","a","","","","","","","","","","","","","  67.6"," ,a,0424, ","","","","","","","","","","","","","","","","","","","   1183.2"," ,a","","","","","",""
"ASN00083004","1945","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       111","a","        87","a","        21","a","","","","","","","","","","","","","  91.9"," ,a,0813, ","","","","","","","","","","","","","","","","","","","   1507.7"," ,a","","","","","",""
"ASN00083004","1946","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       150","a","       118","a","        33","a","","","","","","","","","","","","","  58.9"," ,a,0720, ","","","","","","","","","","","","","","","","","","","   2220.7"," ,a","","","","","",""
"ASN00083004","1947","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       157","a","       118","a","        31","a","","","","","","","","","","","",""," 102.1"," ,a,0716, ","","","","","","","","","","","","","","","","","","","   2255.1"," ,a","","","","","",""
"ASN00083004","1948","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       156","a","       103","a","        21","a","","","","","","","","","","","","","  53.8"," ,a,1229, ","","","","","","","","","","","","","","","","","","","   1635.3"," ,a","","","","","",""
"ASN00083004","1949","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       131","a","       103","a","        15","a","","","","","","","","","","","","","  82.8"," ,a,0909, ","","","","","","","","","","","","","","","","","","","   1456.2"," ,a","","","","","",""
"ASN00083004","1950","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       132","a","        95","a","        18","a","","","","","","","","","","","","","  77.5"," ,a,0318, ","","","","","","","","","","","","","","","","","","","   1459.1"," ,a","","","","","",""
"ASN00083004","1951","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       161","a","       120","a","        26","a","","","","","","","","","","","","","  67.1"," ,a,0613, ","","","","","","","","","","","","","","","","","","","   1884.6"," ,a","","","","","",""
"ASN00083004","1952","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       171","a","       125","a","        31","a","","","","","","","","","","","","","  66.8"," ,a,0418, ","","","","","","","","","","","","","","","","","","","   2390.7"," ,a","","","","","",""
"ASN00083004","1953","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   2251.0"," ,a","","","","","",""
"ASN00083004","1954","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1821.9"," ,a","","","","","",""
"ASN00083004","1955","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       159","a","       114","a","        32","a","","","","","","","","","","","","","  91.4"," ,a,0923, ","","","","","","","","","","","","","","","","","","","   2682.8"," ,a","","","","","",""
"ASN00083004","1956","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   3035.6"," ,a","","","","","",""
"ASN00083004","1957","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1416.4"," ,a","","","","","",""
"ASN00083004","1958","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   2067.5"," ,a","","","","","",""
"ASN00083004","1959","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1439.0"," ,a","","","","","",""
"ASN00083004","1960","-36.8056","147.2239","718.0","BOGONG, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   2025.4"," ,a","","","","","",""
"ASN00083004","1961","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       139","a","        83","a","        11","a","","","","","","","","","","","","","  69.9"," ,a,1011, ","","","","","","","","","","","","","","","","","","","   1406.4"," ,a","","","","","",""
"ASN00083004","1962","-36.8056","147.2239","718.0","BOGONG, AS","","","","","       164","a","       111","a","        16","a","         0","a","        46","a","         0","a","       130","a","         2","a","   -3.9","a,0823,+","  75.9"," ,a,0526, ","   33.3","a,0116,+","-0.6","a,0510","-2.2","a,0712","","","-1.1","a,1022","-3.9","a,0823","","","    2618.5","5","    2618.5","a","   1732.2"," ,a","     11.40","a","     17.10","a","      5.69","a"
"ASN00083004","1963","-36.8056","147.2239","718.0","BOGONG, AS","     76.4","","      76.4","a","       153","a","       114","a","        16","a","         0","a","        39","a","         0","a","       133","a","         0","a","   -3.3","a,0807, ","  67.1"," ,a,0805, ","   31.7","a,1221, ","0.0","a,0331","-2.8","a,0621","","","-0.6","a,1105","-2.2","a,0809","","","    2371.0","0","    2371.0","a","   1658.3"," ,a","     12.06","a","     17.63","a","      6.49","a"
"ASN00083004","1964","-36.8056","147.2239","718.0","BOGONG, AS","    105.6","","     105.6","a","       180","a","       132","a","        27","a","         0","a","        47","a","         0","a","       118","a","         5","a","   -2.2","a,0614, ","  84.3"," ,a,0713, ","   33.3","a,0203, ","0.0","a,0513","-2.2","a,0614","","","0.0","a,1025","","","","","    2757.7","7","    2757.7","a","   2145.7"," ,a","     11.09","a","     16.52","a","      5.65","a"
