"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00028815","1905","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1301.0","","    1301.0","0","        87","0","        55","0","         1","0","        0","","         0","0","         0","0","        20","0","         0","0","       218","0","       122","0","         3"," ","","","  -11.7","0,1231, ","     0"," ,0,1231,+","     0","T,0,0213, ","  29.7"," ,0,0110, ","   41.7","0,0829,+","","","-0.6","0,1129","-2.2","0,1202","-4.4","0,1223","-11.7","0,1231","-11.7","0,1231","-0.6","0,0216","-2.2","0,0214","","","","","","","    1269.5","5","    1269.5","0","","","","","    614.4"," ,0","        0","T,0","     18.31","0","     25.29","0","     11.33","0","",""
"USC00028815","1906","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1374.0","","    1374.0","0","        43","0","        23","0","         3","0","        0","","         1","0","         0","0","        33","0","         0","0","       291","0","       149","0","","","         1"," ","   -5.6","0,0123, ","     0"," ,0,1231,+","    51"," ,0,0101, ","  54.6"," ,0,1203, ","   42.2","0,0723, ","","","0.0","0,1022","-2.8","0,1121","","","","","","","-0.6","0,0403","-2.2","0,0303","-4.4","0,0302","","","","","    1048.9","9","    1048.9","0","","","","","    298.7"," ,0","       51"," ,0","     19.41","0","     28.27","0","     10.54","0","",""
"USC00028815","1907","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1380.8","","    1380.8","0","        65","0","        38","0","         2","0","        0","","         0","0","         0","0","        30","0","         0","0","       304","0","       142","0","         2"," ","","","   -6.7","0,1222, ","     0"," ,0,1231,+","    20"," ,0,0101, ","  47.0"," ,0,0803, ","   43.9","0,0703,+","","","0.0","0,1119","-2.8","0,1213","-6.7","0,1222","-6.7","0,1222","","","0.0","0,0330","-2.8","0,0329","-4.4","0,0315","","","","","     908.9","9","     908.9","0","","","","","    358.3"," ,0","       25"," ,0","     19.61","0","     28.39","0","     10.83","0","",""
"USC00028815","1908","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1244.6","","    1244.6","0","        55","0","        28","0","         2","0","        1","","         1","0","         0","0","        45","0","         0","0","       289","0","       131","0","         1"," ","         5"," ","   -5.6","0,0213, ","   102"," ,0,0213, ","   102"," ,0,0213, ","  46.7"," ,0,0717, ","   42.2","0,0626,+","","","-1.7","0,1022","-3.9","0,1130","-5.0","0,1219","","","","","-0.6","0,0323","-2.2","0,0308","-4.4","0,0214","","","","","     985.6","6","     985.6","0","","","","","    356.7"," ,0","      102"," ,0","     18.81","0","     27.91","0","      9.71","0","",""
"USC00028815","1909","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1300.2","","    1300.2","0","        49","0","        21","0","         2","0","        0","","         0","0","         0","0","        46","0","         0","0","       284","0","       148","0","         5"," ","","","   -8.3","0,1205, ","     0"," ,0,1231,+","     0","T,0,1218,+","  26.9"," ,0,0905, ","   42.2","0,0714, ","","","0.0","0,1111","-3.3","0,1116","-6.1","0,1204","-8.3","0,1205","","","-1.1","0,0407","-2.2","0,0324","-5.0","0,0209","","","","","    1118.5","5","    1118.5","0","","","","","    260.0"," ,0","        0","T,0","     18.74","0","     27.87","0","      9.61","0","",""
"USC00028815","1910","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1668.4","","    1668.4","0","        32","0","        16","0","         3","0","        0","","         0","0","         0","0","        36","0","         0","0","       306","0","       178","0","         1"," ","","","   -9.4","0,0106, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  46.2"," ,0,0722, ","   43.9","0,0529, ","","","-1.1","0,1221","-2.8","0,1222","-5.0","0,1229","","","","","-1.1","0,0222","-7.2","0,0218","-7.2","0,0218","-7.2","0,0218","-9.4","0,0106","    1029.6","6","    1029.6","0","","","","","    248.8"," ,0","        0"," ,0","     20.31","0","     29.87","0","     10.75","0","",""
"USC00028815","1911","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1434.7","","    1434.7","0","        50","0","        32","0","         1","0","        0","","         1","0","         0","0","        42","0","         0","0","       273","0","       138","0","         3"," ","","","   -8.9","0,0104, ","     0"," ,0,1231,+","    25"," ,0,1218, ","  33.0"," ,0,0914, ","   41.7","0,0606, ","","","-0.6","0,1112","-4.4","0,1118","-4.4","0,1118","-7.2","0,1213","","","-0.6","0,0220","-2.8","0,0217","-8.9","0,0104","-8.9","0,0104","-8.9","0,0104","     807.9","9","     807.9","0","","","","","    285.9"," ,0","       38"," ,0","     19.30","0","     27.74","0","     10.86","0","",""
"USC00028815","1912","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1248.6","","    1248.6","0","        41","0","        23","0","         1","0","        0","","         0","0","         0","0","        62","0","         0","0","       283","0","       133","0","         1"," ","","","   -7.8","0,1206, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  30.5"," ,0,0719, ","   42.2","0,0606,+","","","0.0","0,1029","-7.8","0,1206","-7.8","0,1206","-7.8","0,1206","","","0.0","0,0312","-2.2","0,0227","-4.4","0,0129","","","","","    1346.5","5","    1346.5","0","","","","","    250.0"," ,0","        0"," ,0","     18.34","0","     27.36","0","      9.32","0","",""
"USC00028815","1913","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1272.1","","    1272.1","0","        50","0","        28","0","         0","0","        1","","         1","0","         0","0","        42","0","         0","0","       261","0","       133","0","","","         1"," ","  -14.4","0,0107, ","    25"," ,0,0111, ","    51"," ,0,0111, ","  19.1"," ,0,0810, ","   42.8","0,0705, ","","","0.0","0,1201","-2.2","0,1205","","","","","","","0.0","0,0328","-2.2","0,0327","-6.1","0,0112","-10.6","0,0108","-10.6","0,0108","    1323.6","6","    1323.6","0","","","","","    237.2"," ,0","       51"," ,0","     18.45","0","     27.03","0","      9.87","0","",""
"USC00028815","1914","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1433.8","","    1433.8","0","        75","0","        40","0","         5","0","        0","","         0","0","         0","0","        28","0","         0","0","       295","0","       137","0","","","","","   -5.6","0,1215, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  34.3"," ,0,0830, ","   41.7","0,0628, ","","","-1.7","0,1207","-4.4","0,1208","-4.4","0,1208","","","","","-1.1","0,0228","-2.2","0,0209","","","","","","","     890.5","5","     890.5","0","","","","","    506.0"," ,0","        0"," ,0","     19.74","0","     27.92","0","     11.56","0","",""
"USC00028815","1915","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","","","","","        53","0","        31","0","         1","0","        1","","         1","0","","","","","","","","","","","","","         1"," ","","","    51"," ,0,1231, ","    51"," ,0,1231, ","  35.6"," ,0,1231, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    320.8"," ,0","       51"," ,0","","","","","","","",""
"USC00028815","1916","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1340.6","","    1340.6","0","        58","0","        28","0","         2","0","        0","","         1","0","         0","0","        45","0","         0","0","       294","0","       144","0","","","","","   -9.4","0,1211, ","     0"," ,0,1231,+","   102"," ,0,1225, ","  66.8"," ,0,0119, ","   41.7","0,0706,+","","","-1.7","0,1108","-4.4","0,1114","-4.4","0,1114","-7.2","0,1208","-9.4","0,1211","-1.1","0,0325","-5.6","0,0202","-5.6","0,0202","","","","","","","","","","","","","    334.7"," ,0","      102"," ,0","     19.25","0","     28.40","0","     10.09","0","",""
"USC00028815","1917","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1368.0","","    1368.0","0","        44","0","        26","0","         1","0","        0","","         0","0","         0","0","        65","0","         0","0","       305","0","       135","0","         1"," ","","","   -5.6","0,1208, ","     0"," ,0,1231,+","     0","T,0,0802, ","  35.6"," ,0,0811, ","   43.3","0,0618, ","","","0.0","0,1117","-5.6","0,1208","-5.6","0,1208","","","","","-2.2","0,0402","-2.2","0,0402","-4.4","0,0317","","","","","    1299.3","3","    1299.3","0","","","","","    271.9"," ,0","        0","T,0","     19.07","0","     28.79","0","      9.35","0","",""
"USC00028815","1918","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1518.4","","    1518.4","0","        47","0","        30","0","         0","0","        0","","         0","0","         0","0","        40","0","         0","0","       288","0","       140","0","","","","","   -7.8","0,0111, ","     0"," ,0,1231,+","     0","T,0,1231, ","  18.8"," ,0,0228, ","   43.3","0,0802, ","","","0.0","0,1107","-2.8","0,1108","","","","","","","-1.1","0,0221","-3.3","0,0203","-4.4","0,0202","-7.8","0,0111","","","     890.1","1","     890.1","0","","","","","    232.0"," ,0","        0","T,0","     19.59","0","     28.11","0","     11.08","0","",""
"USC00028815","1919","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1305.6","","    1305.6","0","        53","0","        38","0","         3","0","        0","","         0","0","         0","0","        46","0","         0","0","       271","0","       125","0","","","","","   -6.7","0,0103, ","     0"," ,0,1231,+","     0","T,0,1128,+","  48.3"," ,0,0716, ","   43.9","0,0626, ","","","-1.1","0,1109","-2.8","0,1110","","","","","","","-1.7","0,0310","-3.3","0,0228","-5.6","0,0116","-6.7","0,0103","","","    1246.4","4","    1246.4","0","","","","","    457.7"," ,0","        0","T,0","     18.67","0","     27.22","0","     10.13","0","",""
"USC00028815","1920","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","","","","","        48","0","        30","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  26.7"," ,0,0323, ","","","","","","","","","","","","","","","","","","","","","","","","","    1053.0","0","    1053.0","0","","","","","    272.6"," ,0","        0"," ,0","","","","","","","",""
"USC00028815","1921","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1321.4","","    1321.4","0","        52","0","        28","0","         3","0","        0","","         0","0","         0","0","        36","0","         0","0","       302","0","       138","0","","","","","   -7.2","0,1119, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.8"," ,0,0911, ","   42.8","0,0629, ","","","-7.2","0,1119","-7.2","0,1119","-7.2","0,1119","-7.2","0,1119","","","0.0","0,0406","-5.0","0,0216","-5.0","0,0216","","","","","","","","","","","","","    350.1"," ,0","        0"," ,0","     19.41","0","     28.55","0","     10.27","0","",""
"USC00028815","1922","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1531.0","","    1531.0","0","        44","0","        27","0","         1","0","        0","","         1","0","         0","0","        63","0","         0","0","       281","0","       154","0","","","","","   -8.3","0,0121, ","     0"," ,0,1231,+","   152"," ,0,0312, ","  25.9"," ,0,0927, ","   43.9","0,0618, ","","","0.0","0,1031","-2.8","0,1105","","","","","","","0.0","0,0411","-2.2","0,0410","-4.4","0,0310","-7.2","0,0122","","","    1090.5","5","    1090.5","0","","","","","    238.2"," ,0","      152"," ,0","     19.23","0","     28.29","0","     10.16","0","",""
"USC00028815","1923","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1246.9","","    1246.9","0","        58","0","        35","0","         3","0","        0","","         0","0","         0","0","        32","0","         0","0","       281","0","       139","0","","","","","   -7.2","0,0103, ","     0"," ,0,1231,+","     0","T,0,1211, ","  63.0"," ,0,0809, ","   43.3","0,0629, ","","","-1.7","0,1128","-2.2","0,1129","","","","","","","-0.6","0,0323","-2.2","0,0322","-4.4","0,0104","-7.2","0,0103","","","     976.6","6","     976.6","0","","","","","    386.6"," ,0","        0","T,0","     18.98","0","     27.43","0","     10.52","0","",""
"USC00028815","1924","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1572.2","","    1572.2","0","        28","0","        19","0","         0","0","        0","","         0","0","         0","0","        45","0","         0","0","       280","0","       164","0","","","","","   -4.4","0,0103, ","     0"," ,0,1231,+","     0","T,0,0402,+","  15.5"," ,0,1114, ","   43.3","0,0613, ","","","-2.2","0,1107","-2.2","0,1107","","","","","","","-1.1","0,0417","-2.2","0,0309","-4.4","0,0103","","","","","    1165.5","5","    1165.5","0","","","","","    128.8"," ,0","        0","T,0","     19.60","0","     28.78","0","     10.42","0","",""
"USC00028815","1925","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1456.7","","    1456.7","0","        43","0","        23","0","         3","0","        0","","         0","0","         0","0","        42","0","         0","0","       291","0","       146","0","","","","","   -7.8","0,0112, ","     0"," ,0,1231,+","     0","T,0,0115, ","  27.7"," ,0,1125, ","   42.8","0,0712, ","","","0.0","0,1107","-3.3","0,1214","-4.4","0,1221","","","","","0.0","0,0402","-4.4","0,0120","-4.4","0,0120","-7.8","0,0112","","","     947.3","3","     947.3","0","","","","","    249.1"," ,0","        0","T,0","     19.73","0","     28.57","0","     10.89","0","",""
"USC00028815","1926","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1540.7","","    1540.7","0","        62","0","        34","0","         1","0","        0","","         0","0","         0","0","        36","0","         0","0","       279","0","       142","0","         3"," ","","","   -4.4","0,1228,+","     0"," ,0,1231,+","     0","T,0,1226,+","  35.1"," ,0,0927, ","   42.8","0,0628, ","","","0.0","0,1118","-2.2","0,1225","-4.4","0,1228","","","","","0.0","0,0330","-2.2","0,0128","-4.4","0,0126","","","","","    1038.5","5","    1038.5","0","","","","","    308.8"," ,0","        0","T,0","     19.88","0","     28.06","0","     11.69","0","",""
"USC00028815","1927","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1469.9","","    1469.9","0","        52","0","        28","0","         2","0","        0","","         0","0","         0","0","        25","0","         0","0","       298","0","       151","0","","","         5"," ","   -4.4","0,1217, ","     0"," ,0,1231,+","     0","T,0,0413,+","  33.0"," ,0,0912, ","   42.2","0,0624,+","","","-1.1","0,1201","-2.8","0,1216","-4.4","0,1217","","","","","0.0","0,0322","-2.2","0,0102","","","","","","","     868.4","4","     868.4","0","","","","","    247.8"," ,0","        0","T,0","     19.98","0","     28.63","0","     11.33","0","",""
"USC00028815","1928","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1543.7","","    1543.7","0","        41","0","        18","0","         0","0","        0","","         2","0","         0","0","        38","0","         0","0","       290","0","       152","0","         3"," ","         3"," ","   -5.6","0,0119, ","     0"," ,0,1231,+","    51"," ,0,0216, ","  18.0"," ,0,0822, ","   41.7","0,0725,+","","","0.0","0,1117","-2.8","0,1119","-5.0","0,1220","","","","","0.0","0,0316","-3.3","0,0217","-5.0","0,0126","","","","","     952.6","6","     952.6","0","","","","","    165.2"," ,0","       76"," ,0","     19.89","0","     28.65","0","     11.12","0","",""
"USC00028815","1929","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1506.1","","    1506.1","0","        45","0","        22","0","         2","0","        0","","         1","0","         0","0","        49","0","         0","0","       281","0","       151","0","","","","","   -5.6","0,0125, ","     0"," ,0,1231,+","    25"," ,0,0226, ","  47.8"," ,0,0924, ","   43.9","0,0624, ","","","0.0","0,1030","-2.2","0,1115","-5.0","0,1222","","","","","-1.7","0,0326","-2.2","0,0227","-4.4","0,0126","","","","","    1153.0","0","    1153.0","0","","","","","    237.4"," ,0","       25"," ,0","     19.13","0","     27.82","0","     10.44","0","",""
"USC00028815","1930","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1463.7","","    1463.7","0","        46","0","        27","0","         2","0","        0","","         0","0","         0","0","        25","0","         0","0","       275","0","       143","0","","","","","   -6.7","0,1221, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.2"," ,0,0224, ","   43.3","0,0822,+","","","-1.7","0,1119","-2.8","0,1120","-4.4","0,1218","-6.7","0,1221","","","-1.1","0,0301","-2.2","0,0124","","","","","","","    1041.8","8","    1041.8","0","","","","","    285.8"," ,0","        0"," ,0","     19.60","0","     27.88","0","     11.32","0","",""
"USC00028815","1931","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1525.9","","    1525.9","0","        71","0","        33","0","         2","0","        0","","         0","0","         0","0","        38","0","         0","0","       267","0","       131","0","","","","","   -5.0","0,1217,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.1"," ,0,1122, ","   42.2","0,0724, ","","","-1.1","0,1120","-2.8","0,1123","-4.4","0,1216","","","","","-0.6","0,0327","-4.4","0,0120","-4.4","0,0120","","","","","     968.4","4","     968.4","0","","","","","    411.9"," ,0","        0"," ,0","     19.53","0","     27.33","0","     11.74","0","",""
"USC00028815","1932","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1427.6","","    1427.6","0","        51","0","        34","0","         0","0","        0","","         1","0","         0","0","        42","0","         0","0","       280","0","       135","0","","","","","   -7.2","0,0129, ","     0"," ,0,1231,+","    38"," ,0,1222, ","  23.9"," ,0,1012, ","   43.3","0,0627, ","","","0.0","0,1123","-2.2","0,1219","-4.4","0,1226","","","","","-1.1","0,0305","-3.9","0,0204","-7.2","0,0129","-7.2","0,0129","","","    1225.4","4","    1225.4","0","","","","","    278.0"," ,0","       38"," ,0","     19.10","0","     27.64","0","     10.56","0","",""
"USC00028815","1933","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1495.9","","    1495.9","0","        50","0","        26","0","         2","0","        0","","         1","0","         0","0","        52","0","         0","0","       288","0","       138","0","","","","","   -7.8","0,0208, ","     0"," ,0,1231,+","    25"," ,0,0207, ","  36.8"," ,0,0822, ","   43.9","0,0611, ","","","-1.7","0,1106","-5.0","0,1217","-5.0","0,1217","","","","","-2.2","0,0306","-2.2","0,0306","-4.4","0,0220","-7.8","0,0208","","","    1224.8","8","    1224.8","0","","","","","    244.4"," ,0","       25"," ,0","     19.31","0","     28.29","0","     10.33","0","",""
"USC00028815","1934","32.22917","-110.95361","742.2","TUCSON WEATHER FORECAST OFFICE, AZ US","   1642.8","","    1642.8","0","        46","0","        23","0","         0","0","        0","","         0","0","         0","0","        40","0","         0","0","       298","0","       163","0","         4"," ","","","   -6.1","0,0107, ","     0"," ,0,1231,+","     0","T,0,1119,+","  23.4"," ,0,1228, ","   42.8","0,0711,+","","","-0.6","0,1121","-2.2","0,1127","-4.4","0,1128","","","","","-0.6","0,0404","-2.2","0,0211","-4.4","0,0114","","","","","     787.9","9","     787.9","0","","","","","    218.3"," ,0","        0","T,0","     20.51","0","     29.44","0","     11.58","0","",""
