"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ID000096073","2003","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","I","         0","I","         0","I","       326","I","       128","I","   18.0","I,0520,+","   35.6","I,0309, ","","","","","     26.63","I","     31.69","I","     21.56","I"
"ID000096073","2005","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","","","","","         0","S","       340","S","       170","S","","","   35.2","S,0430, ","","","","","","","     31.96","S","",""
"ID000096073","2006","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","         0","S","       344","S","       121","S","   17.0","S,0131, ","   35.1","S,0306, ","","","","","     26.64","S","     31.54","S","     21.74","S"
"ID000096073","2007","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","","","","","         0","S","       347","S","       128","S","","","   35.3","S,0211, ","","","","","","","     31.71","S","",""
"ID000096073","2010","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","   2793.0","","    2793.0","S","         0","S","         0","S","         0","S","       352","S","       172","S","   18.6","S,1229, ","   34.9","S,0318, ","","","","","     26.71","S","     31.92","S","     21.51","S"
"ID000096073","2011","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","         0","S","       353","S","       154","S","   16.0","S,0210, ","   34.1","S,1125,+","       0.0","0","       0.0","S","     26.52","S","     31.58","S","     21.46","S"
"ID000096073","2012","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","         0","S","       356","S","       168","S","   17.8","S,0103, ","   35.2","S,0509, ","","","","","     26.68","S","     31.77","S","     21.59","S"
"ID000096073","2013","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0"," ","         0","S","","","","","","","   18.8","S,0725, ","","","","","","","","","","","     21.45","S"
"ID000096073","2014","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","","","","","","","   17.8","S,0709, ","","","","","","","","","","","     22.15","S"
"ID000096073","2015","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","         0","S","       346","S","       218","S","   16.5","S,0221, ","   35.6","S,0220, ","","","","","     27.27","S","     32.37","S","     22.16","S"
"ID000096073","2016","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","         0","S","       340","S","       189","S","   19.8","S,0704, ","   37.1","S,0126, ","","","","","     27.16","S","     32.24","S","     22.07","S"
"ID000096073","2017","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","","","","","","","   18.6","S,0204, ","","","","","","","","","","","     21.59","S"
"ID000096073","2023","1.55","98.883","3.0","SIBOLGA PINANGSORI, ID","","","","","         0","S","         0","S","","","","","","","   19.8","S,0211, ","","","","","","","","","","","     22.55","S"
