"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00012239","1925","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        44","a","        22","a","         3","a","","","","","","","","","","","","","  56.1"," ,a,0303, ","","","","","","","","","","","","","","","    315.5"," ,a","","","","","",""
"ASN00012239","1926","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","         6","a","         4","a","         0","a","","","","","","","","","","","","","  24.4"," ,a,1119, ","","","","","","","","","","","","","","","     54.3"," ,a","","","","","",""
"ASN00012239","1991","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","         9","a","         5","a","         0","a","","","","","","","","","","","","","   4.8"," ,a,1224, ","","","","","","","","","","","","","","","     23.0"," ,a","","","","","",""
"ASN00012239","1992","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        50","a","        41","a","         4","a","","","","","","","","","","","","","  44.6"," ,a,0417, ","","","","","","","","","","","","","","","    622.2"," ,a","","","","","",""
"ASN00012239","1993","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        35","a","        23","a","         2","a","","","","","","","","","","","","","  38.4"," ,a,0502, ","","","","","","","","","","","","","","","    263.0"," ,a","","","","","",""
"ASN00012239","1994","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        18","a","        12","a","         0","a","","","","","","","","","","","","","  18.0"," ,a,0601, ","","","","","","","","","","","","","","","    113.8"," ,a","","","","","",""
"ASN00012239","1995","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        44","a","        33","a","         6","a","","","","","","","","","","","",""," 161.4"," ,a,0227, ","","","","","","","","","","","","","","","    688.4"," ,a","","","","","",""
"ASN00012239","1996","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        45","a","        35","a","         1","a","","","","","","","","","","","","","  32.0"," ,a,0419, ","","","","","","","","","","","","","","","    329.8"," ,a","","","","","",""
"ASN00012239","1997","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        39","a","        32","a","         2","a","","","","","","","","","","","","","  60.0"," ,a,0220, ","","","","","","","","","","","","","","","    375.2"," ,a","","","","","",""
"ASN00012239","1998","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        32","a","        28","a","         3","a","","","","","","","","","","","","","  29.0"," ,a,1028, ","","","","","","","","","","","","","","","    348.8"," ,a","","","","","",""
"ASN00012239","1999","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        33","a","        23","a","         3","a","","","","","","","","","","","","","  58.0"," ,a,0323, ","","","","","","","","","","","","","","","    301.0"," ,a","","","","","",""
"ASN00012239","2000","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        44","a","        27","a","         3","a","","","","","","","","","","","","","  63.6"," ,a,0123, ","","","","","","","","","","","","","","","    416.6"," ,a","","","","","",""
"ASN00012239","2001","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        42","a","        29","a","         3","a","","","","","","","","","","","","","  40.0"," ,a,0223, ","","","","","","","","","","","","","","","    330.6"," ,a","","","","","",""
"ASN00012239","2002","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        36","a","        22","a","         1","a","","","","","","","","","","","","","  27.8"," ,a,0430, ","","","","","","","","","","","","","","","    205.8"," ,a","","","","","",""
"ASN00012239","2003","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        59","a","        29","a","         1","a","         0","a","         3","a","         0","a","       284","a","       127","a","   -0.4","a,0725, ","  27.4"," ,a,1117, ","   43.7","a,0106, ","0.0","a,0723","","","","","","","     664.0","0","     664.0","a","    308.7"," ,a","     21.04","a","     28.51","a","     13.57","a"
"ASN00012239","2004","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1574.5","","    1574.5","a","        53","a","        26","a","         2","a","         0","a","         2","a","         0","a","       271","a","       123","a","   -2.2","a,0704, ","  28.2"," ,a,0221, ","   45.5","a,0208,+","-2.2","a,0704","-2.2","a,0704","","","","","     749.9","9","     749.9","a","    308.6"," ,a","     20.82","a","     28.12","a","     13.52","a"
"ASN00012239","2005","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1832.3","","    1832.3","a","        33","a","        12","a","         1","a","         0","a","         2","a","         0","a","       292","a","       141","a","   -1.6","a,0708, ","  32.6"," ,a,0506, ","   45.7","a,0216, ","-1.6","a,0708","","","","","","","     654.2","2","     654.2","a","    146.8"," ,a","     21.40","a","     29.03","a","     13.76","a"
"ASN00012239","2006","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1241.6","","    1241.6","a","        46","a","        28","a","         3","a","         0","a","         8","a","         0","a","       298","a","       110","a","   -3.5","a,0629, ","  65.8"," ,a,0301, ","   43.9","a,0117, ","-0.3","a,0613","-3.5","a,0629","","","","","     610.8","8","     610.8","a","    429.6"," ,a","     20.70","a","     28.23","a","     13.17","a"
"ASN00012239","2007","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1748.3","","    1748.3","a","        28","a","        14","a","         0","a","         0","a","         2","a","         0","a","       299","a","       129","a","   -0.6","a,0625, ","  20.2"," ,a,1212, ","   46.1","a,0204, ","-0.2","a,0622","","","","","","","     570.3","3","     570.3","a","    145.2"," ,a","     21.31","a","     28.99","a","     13.63","a"
"ASN00012239","2008","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1708.6","","    1708.6","a","        38","a","        19","a","         2","a","         0","a","         2","a","         0","a","       288","a","       127","a","   -0.3","a,0707, ","  58.8"," ,a,1116, ","   46.5","a,0104, ","-0.3","a,0707","","","","","","","     616.4","4","     616.4","a","    232.2"," ,a","     21.08","a","     28.76","a","     13.41","a"
"ASN00012239","2009","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1569.6","","    1569.6","a","        54","a","        29","a","         2","a","         0","a","         0","a","         0","a","       293","a","       138","a","    0.2","a,0727, ","  51.0"," ,a,0131, ","   46.0","a,0112, ","","","","","","","","","     662.2","2","     662.2","a","    303.9"," ,a","     21.45","a","     29.18","a","     13.73","a"
"ASN00012239","2010","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1895.3","","    1895.3","a","        39","a","        23","a","         2","a","         0","a","         3","a","         0","a","       294","a","       137","a","   -1.7","a,0799, ","  40.4"," ,a,1219, ","   46.5","a,0215, ","-1.7","a,0702","","","-0.4","a,0810","","","     644.8","8","     644.8","a","    243.4"," ,a","     21.76","a","     29.52","a","     14.00","a"
"ASN00012239","2011","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1613.3","","    1613.3","a","        67","a","        40","a","         4","a","         0","a","         1","a","         0","a","       291","a","       108","a","   -0.1","a,0806, ","  53.6"," ,a,0217, ","   43.5","a,0123, ","","","","","-0.1","a,0806","","","     571.6","6","     571.6","a","    499.7"," ,a","     20.83","a","     27.97","a","     13.69","a"
"ASN00012239","2012","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1372.5","","    1372.5","a","        51","a","        27","a","         1","a","         0","a","         7","a","         0","a","       305","a","       121","a","   -1.3","a,0707, ","  46.4"," ,a,0318, ","   43.0","a,0217, ","0.0","a,0702","","","","","","","     579.7","7","     579.7","a","    271.1"," ,a","     21.02","a","     28.87","a","     13.18","a"
"ASN00012239","2013","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1838.1","","    1838.1","a","        43","a","        18","a","         0","a","         0","a","         1","a","         0","a","       293","a","       158","a","   -1.3","a,0718, ","  22.0"," ,a,0301, ","   47.9","a,0108, ","-1.3","a,0718","","","","","","","     604.5","5","     604.5","a","    141.6"," ,a","     21.85","a","     29.66","a","     14.03","a"
"ASN00012239","2014","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1688.8","","    1688.8","a","        39","a","        19","a","         5","a","         0","a","         2","a","         0","a","       301","a","       144","a","   -0.6","a,0629, "," 101.0"," ,a,0123, ","   44.7","a,0113, ","-0.5","a,0625","","","","","","","     552.0","0","     552.0","a","    387.6"," ,a","     21.63","a","     29.31","a","     13.95","a"
"ASN00012239","2015","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1766.4","","    1766.4","a","        34","a","        18","a","         0","a","         0","a","         2","a","         0","a","       294","a","       141","a","   -0.8","a,0810, ","  22.0"," ,a,0306, ","   48.0","a,0121, ","-0.2","a,0719","","","-0.8","a,0810","","","     596.2","2","     596.2","a","    217.0"," ,a","     21.65","a","     29.17","a","     14.12","a"
"ASN00012239","2016","-28.4967","119.7436","438.5","BULGA DOWNS, AS","","","","","        55","a","        27","a","         3","a","","","","","         0","a","       266","a","       123","a","","","  48.2"," ,a,0126, ","   44.1","a,1211, ","","","","","","","","","","","","","    332.6"," ,a","","","     27.71","a","",""
"ASN00012239","2017","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1525.1","","    1525.1","a","        46","a","        22","a","         4","a","         0","a","        12","a","         0","a","       297","a","       133","a","   -4.0","a,0705, ","  48.2"," ,a,0201, ","   43.7","a,1222, ","-1.0","a,0630","-2.4","a,0703","-0.2","a,0811","-2.8","a,0803","     668.0","0","     668.0","a","    285.6"," ,a","     21.01","a","     28.86","a","     13.15","a"
"ASN00012239","2018","-28.4967","119.7436","438.5","BULGA DOWNS, AS","   1725.4","","    1725.4","a","        48","a","        23","a","         0","a","         0","a","         3","a","         0","a","       290","a","       136","a","   -0.5","a,0806, ","  19.6"," ,a,1109, ","   45.0","a,0105, ","-0.1","a,0630","","","0.0","a,0812","","","     603.4","4","     603.4","a","    163.0"," ,a","     21.36","a","     29.22","a","     13.49","a"
