"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00345713","1983","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1086.9","","    1086.9","0","        84","0","        68","0","        13","0","","","         1","0","         3","0","        64","0","        10","0","       214","0","        90","0","","","","","  -18.3","0,1230, ","","","   114"," ,0,1216, ","  63.5"," ,0,0527, ","   39.4","0,0828,+","-1.1","0,1111","-3.3","0,1124","-6.1","0,1129","-7.8","0,1217","-11.7","0,1219","-1.1","0,0414","-2.8","0,0328","-4.4","0,0322","-7.2","0,0116","","","    1587.9","9","    1587.9","0","   1062.1"," ,0","      114"," ,0","     15.94","0","     22.99","0","      8.89","0","",""
"USC00345713","1986","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1180.8","","    1180.8","0","        91","0","        69","0","        16","0","","","","","         0","0","        58","0","         1","0","       234","0","        83","0","","","","","  -10.6","0,0211, ","","","",""," 100.3"," ,0,0905, ","   42.8","0,0801,+","-1.1","0,1112","-6.7","0,1114","-6.7","0,1114","-6.7","0,1114","","","-1.1","0,0322","-3.9","0,0301","-4.4","0,0215","-8.9","0,0213","-8.9","0,0213","","","","","   1345.9"," ,0","","","     17.40","0","     23.98","0","     10.83","0","",""
"USC00345713","1987","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1156.7","","    1156.7","0","       103","0","        82","0","        14","0","        0","","         0","0","         0","0","        60","0","         0","0","       228","0","        77","0","","","","","   -8.3","0,0121, ","     0"," ,0,1231,+","    13"," ,0,0330, ","  56.1"," ,0,1116, ","   39.4","0,0805, ","-1.7","0,1111","-2.2","0,1129","-4.4","0,1215","-6.7","0,1216","","","-1.7","0,0405","-2.8","0,0403","-4.4","0,0331","-6.7","0,0126","","","    1599.6","6","    1599.6","0","   1353.8"," ,0","       16"," ,0","     16.93","0","     23.56","0","     10.29","0","",""
"USC00345713","1988","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1197.5","","    1197.5","0","        79","0","        53","0","         9","0","","","         0","0","         0","0","        72","0","         4","0","       229","0","        98","0","","","","","  -13.3","0,0110,+","","","     0"," ,0,1231,+","  74.7"," ,0,0712, ","   41.1","0,0808, ","-1.7","0,1117","-2.8","0,1122","-5.0","0,1216","","","","","-0.6","0,0330","-3.3","0,0319","-4.4","0,0315","-8.9","0,0213","-8.9","0,0213","    1788.9","9","    1788.9","0","    844.3"," ,0","        0"," ,0","     16.66","0","     23.63","0","      9.68","0","",""
"USC00345713","1989","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1072.4","","    1072.4","0","        84","0","        63","0","        14","0","","","         0","0","         2","0","        80","0","        12","0","       230","0","        69","0","","","","","  -19.4","0,1223, ","","","     0"," ,0,1231,+","  70.6"," ,0,0126, ","   37.8","0,0902, ","-1.7","0,1020","-2.2","0,1103","-5.6","0,1209","-10.6","0,1212","-10.6","0,1212","-1.7","0,0412","-2.8","0,0411","-5.0","0,0308","-7.8","0,0307","-11.1","0,0207","    1741.5","5","    1741.5","0","   1181.7"," ,0","        0"," ,0","     16.07","0","     22.41","0","      9.73","0","",""
"USC00345713","1990","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1219.6","","    1219.6","0","       101","0","        86","0","        26","0","","","         0","0","         0","0","        44","0","         4","0","       230","0","        86","0","","","","","  -13.3","0,1231,+","","","     0"," ,0,1231,+"," 166.1"," ,0,0503, ","   42.2","0,0908, ","0.0","0,1105","-3.9","0,1204","-4.4","0,1221","-12.2","0,1222","-12.2","0,1222","-0.6","0,0407","-2.2","0,0320","-4.4","0,0217","-7.8","0,0113","","","    1622.1","1","    1622.1","0","   2026.2"," ,0","        0"," ,0","     17.43","0","     23.86","0","     10.99","0","",""
"USC00345713","1991","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","   1161.8","","    1161.8","0","       102","0","        76","0","        14","0","        0","","         0","0","         0","0","        68","0","         2","0","       227","0","        89","0","","","","","  -13.3","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  72.6"," ,0,0503, ","   37.8","0,0820,+","-1.7","0,1101","-3.9","0,1102","-6.7","0,1103","-6.7","0,1103","","","-0.6","0,0315","-3.3","0,0227","-4.4","0,0226","-6.7","0,0201","-13.3","0,0101","    1651.1","1","    1651.1","0","   1371.5"," ,0","        0"," ,0","     16.95","0","     23.41","0","     10.48","0","",""
"USC00345713","1992","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","","","       110","0","        80","0","        19","0","        1","","         0","0","","","","","","","","","","","","","","","","","    76"," ,0,0118, ","     0"," ,0,1231,+","  64.8"," ,0,0911, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1509.9"," ,0","        0"," ,0","","","","","","","",""
"USC00345713","1993","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","","","        83","0","        66","0","        20","0","        0","","         0","0","","","","","         2","0","       199","0","        85","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 119.1"," ,0,0510, ","   41.7","0,0821, ","","","","","","","","","","","","","","","","","","","","","","","","","   1382.7"," ,0","        0"," ,0","","","     22.41","0","","","",""
"USC00345713","1994","34.30983","-95.86748","204.8","MCGEE CREEK DAM, OK US","","","","","       106","0","        79","0","        16","0","","","","","         0","0","        58","0","","","","","","","","","","","  -11.1","0,0120, ","","","","","  82.6"," ,0,0526, ","","","-1.1","0,1128","-3.3","0,1130","-5.0","0,1213","","","","","-0.6","0,0407","-2.2","0,0311","-6.1","0,0227","-6.7","0,0226","-10.0","0,0210","    1850.6","6","    1850.6"," ","   1277.6"," ,0","","","","","","","     10.05","0","",""
