"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00113736","1997","51.9978","3.275","19.0","EUROPLATFORM, NL","     57.2","","      57.2","E","         0","E","        13","E","         9","E","        20","E","         0","E","   -7.4","E,0107, ","   27.0","E,0811, ","-2.5","E,1216","-2.5","E,1216","","","-2.6","E,0111","-2.6","E,0111","-4.6","E,0108","-7.4","E,0107","    2918.9","9","    2918.9","E","     10.97","E","     12.47","E","      9.47","E"
"NLE00113736","1998","51.9978","3.275","19.0","EUROPLATFORM, NL","      8.8","","       8.8","E","         0","E","         4","E","         0","E","         4","E","         0","E","   -2.7","E,0201, ","   23.4","E,0810, ","-1.6","E,1202","","","","","-2.7","E,0201","-2.7","E,0201","","","","","    2492.3","3","    2492.3","E","     11.06","E","     12.53","E","      9.59","E"
"NLE00113736","1999","51.9978","3.275","19.0","EUROPLATFORM, NL","     43.0","","      43.0","E","         0","E","         1","E","         0","E","        13","E","         0","E","    0.0","E,0207, ","   26.2","E,0801, ","","","","","","","0.0","E,0207","","","","","","","    2682.3","3","    2682.3","E","     11.62","E","     13.10","E","     10.15","E"
"NLE00113736","2000","51.9978","3.275","19.0","EUROPLATFORM, NL","      8.5","","       8.5","E","         0","E","         0","E","         0","E","         7","E","         0","E","    0.5","E,1226, ","   22.5","E,0619, ","","","","","","","","","","","","","","","    2495.1","1","    2495.1","E","     11.35","E","     12.77","E","      9.92","E"
"NLE00113736","2001","51.9978","3.275","19.0","EUROPLATFORM, NL","     33.3","","      33.3","E","         0","E","         1","E","         0","E","        11","E","         0","E","   -0.1","E,0303, ","   25.9","E,0825, ","","","","","","","-0.1","E,0303","","","","","","","    2717.8","8","    2717.8","E","     11.15","E","     12.62","E","      9.68","E"
"NLE00113736","2002","51.9978","3.275","19.0","EUROPLATFORM, NL","     27.2","","      27.2","E","         0","E","         4","E","         0","E","        11","E","         0","E","   -2.8","E,1210,+","   25.6","E,0818, ","-2.8","E,1209","-2.8","E,1209","","","","","","","","","","","    2407.0","0","    2407.0","E","     11.59","E","     13.02","E","     10.17","E"
"NLE00113736","2003","51.9978","3.275","19.0","EUROPLATFORM, NL","     55.1","","      55.1","E","         0","E","        12","E","         1","E","        19","E","         0","E","   -2.2","E,0108, ","   28.3","E,0806, ","","","","","","","-0.7","E,0219","-2.2","E,0108","","","","","    2620.1","1","    2620.1","E","     11.35","E","     12.96","E","      9.74","E"
"NLE00113736","2004","51.9978","3.275","19.0","EUROPLATFORM, NL","     32.7","","      32.7","E","         0","E","         4","E","         0","E","        13","E","         0","E","   -0.4","E,0225, ","   25.6","E,0808, ","","","","","","","-0.3","E,0227","","","","","","","    2600.0","0","    2600.0","E","     11.32","E","     12.80","E","      9.84","E"
"NLE00113736","2005","51.9978","3.275","19.0","EUROPLATFORM, NL","     24.8","","      24.8","E","         0","E","         8","E","         0","E","        13","E","         0","E","   -3.1","E,0227, ","   27.2","E,0527, ","-0.4","E,1230","","","","","-0.3","E,0306","-3.1","E,0227","","","","","    2653.0","0","    2653.0","E","     11.25","E","     12.82","E","      9.68","E"
"NLE00113736","2006","51.9978","3.275","19.0","EUROPLATFORM, NL","     72.0","","      72.0","E","         0","E","        10","E","         0","E","        28","E","         0","E","   -1.6","E,0311, ","   28.8","E,0719, ","","","","","","","-0.4","E,0313","","","","","","","    2743.8","8","    2743.8","E","     11.56","E","     13.14","E","      9.99","E"
"NLE00113736","2007","51.9978","3.275","19.0","EUROPLATFORM, NL","     12.3","","      12.3","E","         0","E","         2","E","         0","E","         5","E","         0","E","   -1.0","E,1221, ","   25.1","E,0805, ","-0.8","E,1220","","","","","","","","","","","","","    2028.0","0","    2028.0","E","     11.89","E","     13.22","E","     10.55","E"
"NLE00113736","2008","51.9978","3.275","19.0","EUROPLATFORM, NL","      9.9","","       9.9","E","         0","E","         3","E","         0","E","         5","E","         0","E","   -0.8","E,1228, ","   23.8","E,0731, ","-0.7","E,1227","","","","","","","","","","","","","    2530.2","2","    2530.2","E","     11.01","E","     12.42","E","      9.60","E"
"NLE00113736","2010","51.9978","3.275","19.0","EUROPLATFORM, NL","     11.3","","      11.3","E","         0","E","        33","E","         2","E","         5","E","         0","E","   -5.4","E,1202, ","   25.2","E,0720, ","-0.6","E,1129","-4.7","E,1201","-4.7","E,1201","-0.5","E,0307","-2.4","E,0215","","","","","","","","","      9.65","E","     11.11","E","      8.18","E"
"NLE00113736","2011","51.9978","3.275","19.0","EUROPLATFORM, NL","     13.2","","      13.2","E","         0","E","         5","E","         0","E","         8","E","         0","E","   -1.1","E,0222, ","   26.7","E,0627, ","","","","","","","-1.1","E,0222","","","","","","","    2800.9","9","    2800.9","E","     11.34","E","     12.74","E","      9.94","E"
"NLE00113736","2012","51.9978","3.275","19.0","EUROPLATFORM, NL","     23.0","","      23.0","E","         0","E","        14","E","         8","E","        11","E","         0","E","   -5.6","E,0207, ","   24.5","E,0818, ","","","","","","","-1.9","E,0212","-4.7","E,0211","-4.7","E,0211","","","    2691.4","4","    2691.4","E","     10.67","E","     12.06","E","      9.28","E"
"NLE00113736","2013","51.9978","3.275","19.0","EUROPLATFORM, NL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3137.1","1","    3137.1","E","","","","","",""
"NLE00113736","2016","51.9978","3.275","19.0","EUROPLATFORM, NL","     44.9","","      44.9","E","         0","E","         0","E","         0","E","        15","E","         0","E","    0.3","E,0118, ","   26.5","E,0913,+","","","","","","","","","","","","","","","    2385.6","6","    2385.6","E","     11.64","E","     13.06","E","     10.21","E"
"NLE00113736","2017","51.9978","3.275","19.0","EUROPLATFORM, NL","     21.1","","      21.1","E","         0","E","         6","E","         0","E","        10","E","         0","E","   -1.8","E,0126, ","   25.3","E,0621, ","","","","","","","-0.8","E,0210","","","","","","","    2406.3","3","    2406.3","E","     11.76","E","     13.24","E","     10.28","E"
"NLE00113736","2018","51.9978","3.275","19.0","EUROPLATFORM, NL","     54.0","","      54.0","E","         0","E","        11","E","         3","E","        15","E","         0","E","   -6.1","E,0228, ","   29.6","E,0726, ","","","","","","","-1.6","E,0319","-4.1","E,0302","-6.0","E,0301","","","    2569.7","7","    2569.7","E","     11.47","E","     12.99","E","      9.95","E"
"NLE00113736","2019","51.9978","3.275","19.0","EUROPLATFORM, NL","     47.8","","      47.8","E","         0","E","         1","E","         0","E","        19","E","         0","E","   -0.6","E,0131, ","   26.5","E,0629, ","","","","","","","-0.6","E,0131","","","","","","","    2298.4","4","    2298.4","E","     11.83","E","     13.28","E","     10.38","E"
"NLE00113736","2020","51.9978","3.275","19.0","EUROPLATFORM, NL","     58.1","","      58.1","E","         0","E","         0","E","         0","E","        17","E","         0","E","    2.8","E,0227,+","   27.5","E,0731, ","","","","","","","","","","","","","","","    2356.1","1","    2356.1","E","     12.13","E","     13.58","E","     10.68","E"
"NLE00113736","2021","51.9978","3.275","19.0","EUROPLATFORM, NL","      8.1","","       8.1","E","         0","E","         9","E","         3","E","         5","E","         0","E","   -3.6","E,0207, ","   23.6","E,0616, ","","","","","","","-0.1","E,0406","-2.9","E,0213","","","","","    2611.7","7","    2611.7","E","     11.22","E","     12.59","E","      9.86","E"
"NLE00113736","2024","51.9978","3.275","19.0","EUROPLATFORM, NL","     52.1","","      52.1","E","         0","E","         1","E","         0","E","        14","E","         0","E","   -0.9","E,0109, ","   27.3","E,0812, ","","","","","","","-0.9","E,0109","","","","","","","    2117.1","1","    2117.1","E","     12.29","E","     13.71","E","     10.86","E"
