"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00003814","1945","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    662.3","","     662.3","6","       145","6","        97","6","         7","6","       10","","         4","6","         0","6","        92","6","        10","6","       197","6","        38","6","","","","","  -16.1","6,1216,+","   102"," ,6,1205, ","   104"," ,6,1205, ","  89.9"," ,6,1102, ","   35.0","6,0901,+","-1.1","6,1010","-3.9","6,1104","-6.7","6,1123","-6.7","6,1123","-9.4","6,1211","0.0","6,0419","-2.2","6,0406","-5.0","6,0218","-9.4","6,0203","-9.4","6,0203","","","","","   1264.4"," ,6","      294"," ,6","     13.75","6","     20.26","6","      7.23","6"
"USW00003814","1946","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    526.8","","     526.8","6","       136","6","        88","6","         6","6","","","         1","6","         0","6","        77","6","         4","6","       218","6","        14","6","","","","","  -12.2","6,0122,+","","","    74"," ,6,0116, ","  77.2"," ,6,0107, ","   35.6","6,0715, ","0.0","6,1002","-2.2","6,1114","-4.4","6,1123","-7.2","6,1202","","","-1.1","6,0413","-3.3","6,0312","-5.6","6,0221","-11.7","6,0215","-11.7","6,0215","    2025.3","3","    2025.3","6","   1199.7"," ,6","      131"," ,6","     14.69","6","     21.49","6","      7.89","6"
"USW00003814","1947","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    623.5","","     623.5","6","       156","6","        90","6","        10","6","","","","","         1","6","       111","6","        13","6","       191","6","        32","6","","","","","  -17.8","6,0208, ","","","","","  53.1"," ,6,0706, ","   36.1","6,0908, ","-1.1","6,1112","-3.9","6,1113","-7.2","6,1130","-7.2","6,1130","-8.9","6,1201","-0.6","6,0509","-3.3","6,0331","-9.4","6,0328","-9.4","6,0328","-9.4","6,0328","    2227.0","0","    2227.0","6","   1134.8"," ,6","","","     13.27","6","     19.82","6","      6.71","6"
"USW00003814","1948","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    593.7","","     593.7","0","       155","0","        94","0","        11","0","","","","","         5","0","        93","0","        18","0","       194","0","        38","0","        35"," ","        26"," ","  -22.2","0,0126, ","","","","","  46.5"," ,0,1128, ","   37.2","0,0705, ","-0.6","0,1015","-3.9","0,1018","-4.4","0,1019","-7.2","0,1211","-11.7","0,1225","-0.6","6,0403","-2.8","6,0329","-4.4","6,0314","-8.3","6,0313","-10.0","6,0210","    2275.2","2","    2275.2","0","   1202.0"," ,0","","","     13.50","0","     20.16","0","      6.85","0"
"USW00003814","1949","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    681.6","","     681.6","0","       138","0","        96","0","        12","0","","","         1","0","         0","0","        91","0","         4","0","       195","0","        35","0","       113"," ","        37"," ","  -11.7","0,1216, ","","","    30"," ,0,0130, ","  56.1"," ,0,0816, ","   35.6","0,0708,+","0.0","0,1103","-3.3","0,1105","-5.6","0,1106","-8.9","0,1203","-8.9","0,1203","-1.1","0,0420","-2.8","0,0417","-10.0","0,0316","-10.0","0,0316","-10.0","0,0316","    2096.7","7","    2096.7","0","   1311.2"," ,0","       30"," ,0","     14.38","0","     21.02","0","      7.75","0"
"USW00003814","1950","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    407.1","","     407.1","0","       157","0","       107","0","        16","0","        9","","         5","0","         1","0","       112","0","        14","0","       197","0","         2","0","       217"," ","        59"," ","  -17.8","0,1125, ","   203"," ,0,1127, ","   117"," ,0,1124, ","  52.8"," ,0,0105, ","   32.2","0,0626,+","-0.6","0,1013","-5.0","0,1111","-5.0","0,1111","-7.8","0,1112","-13.3","0,1124","-0.6","0,0422","-2.8","0,0417","-4.4","0,0416","-7.8","0,0407","-8.9","0,0303","    2237.0","0","    2237.0","0","   1405.9"," ,0","      320"," ,0","     12.77","0","     19.23","0","      6.31","0"
"USW00003814","1951","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    527.2","","     527.2","0","       162","0","       100","0","        14","0","        8","","         4","0","         2","0","       110","0","        11","0","       187","0","        23","0","       261"," ","        58"," ","  -22.2","0,0203,+","    51"," ,0,0313,+","   104"," ,0,0201, ","  67.1"," ,0,0906, ","   35.0","0,0901, ","0.0","0,1009","-2.2","0,1102","-6.7","0,1103","-6.7","0,1103","-10.0","0,1119","-2.2","0,0418","-2.2","0,0418","-4.4","0,0326","-8.3","0,0322","-14.4","0,0208","    2605.3","3","    2605.3","0","   1557.2"," ,0","      365"," ,0","     12.76","0","     19.70","0","      5.82","0"
"USW00003814","1952","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    612.7","","     612.7","0","       127","0","        82","0","        15","0","        6","","         2","0","         0","0","       114","0","         7","0","       185","0","        41","0","       246"," ","        58"," ","  -15.6","0,0130, ","    76"," ,0,1122, ","   163"," ,0,1122, ","  87.1"," ,0,0322, ","   39.4","0,0728, ","0.0","0,1003","-2.8","0,1017","-6.7","0,1021","-6.7","0,1021","-9.4","0,1128","-1.7","0,0417","-2.8","0,0408","-7.8","0,0317","-7.8","0,0317","-10.0","0,0131","    2410.3","3","    2410.3","0","   1303.2"," ,0","      263"," ,0","     13.17","0","     20.12","0","      6.22","0"
"USW00003814","1953","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","    579.1","","     579.1","0","       121","0","        73","0","         7","0","        9","","         2","0","         2","0","       116","0","         5","0","       202","0","        44","0","        65"," ","         8"," ","  -21.7","0,1218, ","    51"," ,0,1215, ","    91"," ,0,1214, ","  37.1"," ,0,0519, ","   37.2","0,0902, ","-1.7","0,1008","-3.9","0,1030","-5.0","0,1031","-7.8","0,1106","-13.3","0,1107","0.0","0,0421","-3.3","0,0417","-5.6","0,0310","-8.9","0,0223","-8.9","0,0223","    2410.2","2","    2410.2","0","    990.0"," ,0","      182"," ,0","     13.42","0","     21.07","0","      5.77","0"
"USW00003814","1954","36.96667","-84.13333","359.1","CORBIN CAA AIRPORT, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2495.0","0","    2495.0","0","","","","","","","","","",""
