"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1IDBW0003","2010","47.275","-116.577","766.9","ST. MARIES 2.8 S, ID US","       166","N","        88","N","         1","N","","","","","  25.7"," ,N,0603, ","    876.3"," ,N","",""
"US1IDBW0003","2013","47.275","-116.577","766.9","ST. MARIES 2.8 S, ID US","       143","N","        75","N","         3","N","        21","N","   109"," ,N,0107, ","  28.4"," ,N,1116, ","    705.4"," ,N","     1349"," ,N"
"US1IDBW0003","2014","47.275","-116.577","766.9","ST. MARIES 2.8 S, ID US","       157","N","        97","N","         3","N","","","","","  32.5"," ,N,1221, ","    979.6"," ,N","",""
"US1IDBW0003","2017","47.275","-116.577","766.9","ST. MARIES 2.8 S, ID US","       160","N","       103","N","         4","N","","","","","  47.2"," ,N,1022, ","   1097.7"," ,N","",""
"US1IDBW0003","2022","47.275","-116.577","766.9","ST. MARIES 2.8 S, ID US","","","","","","","","","","","","","    855.0"," ,N","",""
