"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00233596","1892","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","","","","","","","","","","","         6"," ","","","","","","","","","","","",""
"USC00233596","1893","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00233596","1894","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","","","","","","","","","","","         5"," ","","","","","","","","","","","",""
"USC00233596","1898","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       121","6","        78","6","        12","6","","","","","","","","","","","","","  86.9"," ,6,0327, ","   1209.9"," ,6","",""
"USC00233596","1899","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       122","6","        73","6","        11","6","","","","","","","","","","","","","  81.3"," ,6,0808, ","    943.9"," ,6","",""
"USC00233596","1900","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       100","6","        58","6","         5","6","","","","","","","","","","","","","  38.4"," ,6,0228, ","    741.9"," ,6","",""
"USC00233596","1901","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","        95","6","        48","6","         2","6","","","","","","","","","","","","","  39.1"," ,6,0110, ","    499.0"," ,6","",""
"USC00233596","1902","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       109","6","        72","6","         8","6","","","","","","","","","","","","","  55.4"," ,6,0524, ","    887.3"," ,6","",""
"USC00233596","1903","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","        96","6","        59","6","        11","6","","","","","","","","","","","","","  69.3"," ,6,0910, ","    923.3"," ,6","",""
"USC00233596","1904","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       108","6","        70","6","        10","6","","","","","","","","","","","","","  60.7"," ,6,0604, ","   1088.9"," ,6","",""
"USC00233596","1905","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       117","6","        63","6","        10","6","","","","","","","","","","","","","  57.2"," ,6,0703, ","    852.9"," ,6","",""
"USC00233596","1906","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       117","6","        68","6","         4","6","","","","","","","","","","","","","  95.5"," ,6,0929, ","    851.0"," ,6","",""
"USC00233596","1907","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       122","6","        64","6","         9","6","","","","","","","","","","","","","  41.7"," ,6,1016, ","    905.0"," ,6","",""
"USC00233596","1908","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       106","6","        69","6","         6","6","","","","","","","","","","","","","  41.9"," ,6,0901, ","    822.4"," ,6","",""
"USC00233596","1909","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       110","6","        70","6","        10","6","","","","","","","","","","","","","  57.9"," ,6,0419, ","   1026.1"," ,6","",""
"USC00233596","1910","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","        87","6","        55","6","         6","6","","","","","","","","","","","",""," 122.9"," ,6,0729, ","    881.7"," ,6","",""
"USC00233596","1911","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       116","6","        71","6","         5","6","","","","","","","","","","","","","  47.8"," ,6,0925, ","    876.3"," ,6","",""
"USC00233596","1912","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       107","6","        66","6","         8","6","","","","","","","","","","","","","  52.1"," ,6,1106, ","    878.9"," ,6","",""
"USC00233596","1913","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       101","6","        55","6","        10","6","","","","","","","","","","","","","  49.3"," ,6,1115, ","    746.2"," ,6","",""
"USC00233596","1914","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       109","6","        49","6","         6","6","","","","","","","","","","","","","  56.4"," ,6,1008, ","    695.8"," ,6","",""
"USC00233596","1915","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       126","6","        74","6","        13","6","","","","","","","","","","","","","  59.7"," ,6,0915, ","   1232.2"," ,6","",""
"USC00233596","1916","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","       107","6","        67","6","        10","6","","","","","","","","","","","","","  97.0"," ,6,0815, ","    993.5"," ,6","",""
"USC00233596","1917","39.7","-91.35","149.0","HANNIBAL 1 N, MO US","        96","6","        52","6","         5","6","","","","","","","","","","","","","  63.5"," ,6,0313, ","    672.7"," ,6","",""
