"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00016090","1995","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","","","","","","","","","","","         0","a","         0","a","         0","a","       258","a","        93","a","    1.0","a,0708, ","","","   44.8","a,1031, ","","","     691.9","9","     691.9","a","","","     20.19","a","     26.69","a","     13.68","a"
"ASN00016090","1996","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1321.9","","    1321.9","a","        25","a","         7","a","         0","a","         0","a","         0","a","         0","a","       265","a","       104","a","    2.5","a,0611, ","   7.0"," ,a,0928,+","   45.0","a,0130, ","","","     520.8","8","     520.8","a","     64.2"," ,a","     20.78","a","     27.45","a","     14.11","a"
"ASN00016090","1997","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1306.4","","    1306.4","a","        41","a","        20","a","         1","a","         0","a","         1","a","         0","a","       246","a","       102","a","   -0.4","a,0722, ","  26.0"," ,a,0209, ","   43.1","a,1125, ","-0.4","a,0722","     754.2","2","     754.2","a","    153.8"," ,a","     20.48","a","     26.93","a","     14.04","a"
"ASN00016090","1998","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1458.2","","    1458.2","a","        29","a","        14","a","         1","a","         0","a","         0","a","         0","a","       262","a","        93","a","    0.5","a,0618, ","  26.0"," ,a,0412, ","   43.9","a,0117, ","","","     722.8","8","     722.8","a","    160.8"," ,a","     20.32","a","     26.61","a","     14.02","a"
"ASN00016090","1999","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1497.6","","    1497.6","a","        23","a","         4","a","         0","a","         0","a","         0","a","","","","","","","    1.2","a,0802, ","  10.0"," ,a,1217, ","","","","","","","","","     52.2"," ,a","","","","","     14.31","a"
"ASN00016090","2000","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","","","","","        26","a","        12","a","         0","a","         0","a","         0","a","         0","a","       268","a","       102","a","    2.0","a,0528, ","  19.0"," ,a,0211, ","   43.8","a,0204, ","","","     657.0","0","     657.0","a","    118.4"," ,a","     20.89","a","     27.19","a","     14.59","a"
"ASN00016090","2001","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1712.0","","    1712.0","a","        39","a","        20","a","         0","a","         0","a","         0","a","         0","a","       247","a","        92","a","    2.1","a,0827, ","  24.0"," ,a,1214, ","   44.7","a,0117,+","","","     664.7","7","     664.7","a","    177.8"," ,a","     20.39","a","     26.80","a","     13.97","a"
"ASN00016090","2002","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1187.4","","    1187.4","a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00016090","2003","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","","","","","        27","a","        15","a","         1","a","         0","a","         0","a","         0","a","       281","a","       110","a","    1.5","a,0613, ","  31.0"," ,a,1230, ","   46.3","a,0129, ","","","     617.2","2","     617.2","a","    153.8"," ,a","     21.04","a","     27.77","a","     14.31","a"
"ASN00016090","2004","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1738.6","","    1738.6","a","","","","","","","         0","a","         0","a","         0","a","       261","a","       127","a","    1.2","a,0721, ","","","   47.0","a,0220, ","","","     720.7","7","     720.7","a","","","     21.06","a","     27.73","a","     14.39","a"
"ASN00016090","2005","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1565.5","","    1565.5","a","        32","a","        13","a","         0","a","         0","a","         0","a","         0","a","       292","a","       123","a","    1.6","a,0709, ","  22.2"," ,a,1018, ","   44.1","a,0114, ","","","     554.6","6","     554.6","a","    136.2"," ,a","     21.29","a","     28.45","a","     14.12","a"
"ASN00016090","2006","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1667.2","","    1667.2","a","        11","a","         5","a","         0","a","         0","a","         0","a","         0","a","       278","a","       130","a","    0.5","a,0628, ","  18.0"," ,a,0102, ","   45.4","a,1129, ","","","     692.7","7","     692.7","a","     45.8"," ,a","     21.27","a","     28.23","a","     14.31","a"
"ASN00016090","2007","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1773.0","","    1773.0","a","        30","a","        16","a","         2","a","         0","a","         1","a","         0","a","       287","a","       123","a","    0.0","a,0621, ","  49.6"," ,a,0119, ","   44.0","a,0110, ","0.0","a,0621","     626.0","0","     626.0","a","    191.6"," ,a","     21.31","a","     28.25","a","     14.37","a"
"ASN00016090","2008","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1629.5","","    1629.5","a","        23","a","         9","a","         0","a","         0","a","         0","a","         0","a","       277","a","       111","a","    1.1","a,0724, ","  20.4"," ,a,1211, ","   43.6","a,0110, ","","","     680.3","3","     680.3","a","    108.2"," ,a","     20.60","a","     27.33","a","     13.86","a"
"ASN00016090","2009","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1515.0","","    1515.0","a","        24","a","        13","a","         0","a","         0","a","         0","a","         0","a","       271","a","       120","a","    2.6","a,0623, ","  22.2"," ,a,1122, ","   45.0","a,0206, ","","","     554.6","6","     554.6","a","    143.2"," ,a","     21.37","a","     28.04","a","     14.70","a"
"ASN00016090","2010","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1666.7","","    1666.7"," ","        41","a","        21","a","         0","a","         0","a","         0","a","         0","a","       238","a","        98","a","    0.7","a,0708,+","  19.2"," ,a,1015, ","   43.4","a,0127, ","","","","","","","    179.8"," ,a","     20.12","a","     26.32","a","     13.92","a"
"ASN00016090","2011","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","","","","","        36","a","        23","a","         3","a","         0","a","         0","a","         0","a","       271","a","       103","a","    0.6","a,0613, ","  46.2"," ,a,0502, ","   47.1","a,0125, ","","","     624.0","0","     624.0","a","    253.0"," ,a","     20.92","a","     27.36","a","     14.47","a"
"ASN00016090","2012","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1540.4","","    1540.4","a","        12","a","         7","a","         1","a","         0","a","         0","a","         0","a","       275","a","       123","a","    1.3","a,0801, ","  42.0"," ,a,0301, ","   45.1","a,1223, ","","","     740.5","5","     740.5","a","     90.4"," ,a","     20.95","a","     28.06","a","     13.84","a"
"ASN00016090","2013","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1852.4","","    1852.4","a","        28","a","        14","a","         0","a","         0","a","         0","a","         0","a","       289","a","       132","a","    1.9","a,0723,+","  24.8"," ,a,0309, ","   46.3","a,0107, ","","","     502.1","1","     502.1","a","    144.8"," ,a","     21.94","a","     28.89","a","     14.98","a"
"ASN00016090","2014","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1815.3","","    1815.3","a","        29","a","        11","a","         1","a","         0","a","         0","a","         0","a","       283","a","       135","a","    1.8","a,0710, "," 115.0"," ,a,0410, ","   47.4","a,0101, ","","","     583.6","6","     583.6","a","    219.8"," ,a","     21.78","a","     28.71","a","     14.85","a"
"ASN00016090","2015","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1682.1","","    1682.1","a","        31","a","         8","a","         0","a","         0","a","         0","a","         0","a","       261","a","       140","a","    0.9","a,0719, ","  15.4"," ,a,0110, ","   44.3","a,1119, ","","","     727.5","5","     727.5","a","     81.4"," ,a","     21.29","a","     28.10","a","     14.48","a"
"ASN00016090","2016","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1880.2","","    1880.2","a","        38","a","        16","a","         5","a","         0","a","         0","a","         0","a","       270","a","       114","a","    1.5","a,0717, ","  61.4"," ,a,0902, ","   44.2","a,0223, ","","","     651.4","4","     651.4","a","    308.2"," ,a","     20.99","a","     27.63","a","     14.35","a"
"ASN00016090","2017","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1611.4","","    1611.4","a","        32","a","        23","a","         0","a","         0","a","         0","a","         0","a","       278","a","       118","a","    2.0","a,0705, ","  21.0"," ,a,1114, ","   46.4","a,0209, ","","","     582.6","6","     582.6","a","    156.0"," ,a","     21.50","a","     28.51","a","     14.50","a"
"ASN00016090","2018","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1813.3","","    1813.3","a","        29","a","        12","a","         0","a","         0","a","         0","a","         0","a","       279","a","       128","a","    1.2","a,0619, ","  12.0"," ,a,1106, ","   47.3","a,1228, ","","","     633.1","1","     633.1","a","     81.2"," ,a","     21.51","a","     28.74","a","     14.28","a"
"ASN00016090","2019","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1771.4","","    1771.4","a","        10","a","         4","a","         0","a","         0","a","         0","a","         0","a","       287","a","       147","a","    0.8","a,0622, ","   5.8"," ,a,0501, ","   48.3","a,1220, ","","","     654.7","7","     654.7","a","     24.4"," ,a","     21.88","a","     29.42","a","     14.34","a"
"ASN00016090","2020","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1681.1","","    1681.1","a","        29","a","        11","a","         3","a","         0","a","         0","a","         0","a","       269","a","       108","a","    1.3","a,0707, ","  68.0"," ,a,0201, ","   46.4","a,0103, ","","","     692.8","8","     692.8","a","    250.4"," ,a","     20.68","a","     27.60","a","     13.77","a"
"ASN00016090","2021","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1490.0","","    1490.0","a","        33","a","        14","a","         1","a","         0","a","         0","a","         0","a","       278","a","       106","a","    1.2","a,0703, ","  31.8"," ,a,1111, ","   44.5","a,1218, ","","","     626.8","8","     626.8","a","    199.0"," ,a","     20.42","a","     27.25","a","     13.58","a"
"ASN00016090","2023","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1474.7","","    1474.7","a","        24","a","        15","a","         2","a","         0","a","         0","a","         0","a","       289","a","       127","a","    2.4","a,0625, ","  46.6"," ,a,0415, ","   46.1","a,1207, ","","","     570.0","0","     570.0","a","    229.6"," ,a","     21.44","a","     28.45","a","     14.43","a"
"ASN00016090","2024","-29.0347","134.7222","225.0","COOBER PEDY AIRPORT, AS","   1779.3","","    1779.3","a","        27","a","        14","a","         0","a","         0","a","         0","a","         0","a","       302","a","       143","a","    0.3","a,0703, ","  20.8"," ,a,1124, ","   45.7","a,0123, ","","","     525.1","1","     525.1","a","    128.8"," ,a","     22.15","a","     29.21","a","     15.09","a"
