"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00399012","1927","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    167.3","","     167.3","6","       106","6","        63","6","         5","6","","","        47","6","       177","6","        92","6","       106","6","         3","6","","","","","  -32.8","6,1208, ","","","  38.6"," ,6,0716, ","   33.9","6,0627, ","-0.6","6,0920","-2.2","6,0926","-6.1","6,1009","-12.2","6,1105","-12.2","6,1105","0.0","6,0515","-3.9","6,0424","-6.7","6,0422","-6.7","6,0422","-8.9","6,0421","","","","","    678.3"," ,6","","","      4.42","6","     10.07","6","     -1.23","6"
"USC00399012","1928","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    175.9","","     175.9","6","","","","","","","","","        30","6","       188","6","        66","6","       127","6","         4","6","","","","","  -35.0","6,0102, ","","","","","   34.4","6,0814,+","-3.9","6,0923","-3.9","6,0923","-4.4","6,1022","-9.4","6,1029","-9.4","6,1029","0.0","6,0528","-3.9","6,0427","-4.4","6,0425","-12.8","6,0419","-12.8","6,0419","    5116.3","3","    5116.3","6","","","","","      5.98","6","     12.20","6","     -0.23","6"
"USC00399012","1930","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    314.5","","     314.5","6","        67","6","        40","6","         4","6","","","        38","6","       185","6","        85","6","       128","6","        20","6","","","","","  -35.6","6,0117, ","","","  64.0"," ,6,0624, ","   37.8","6,0803,+","-1.1","6,0920","-5.6","6,0927","-5.6","6,0927","-6.7","6,0928","-10.0","6,1018","-1.1","6,0524","-5.0","6,0517","-5.0","6,0517","-6.7","6,0401","-8.9","6,0329","","","","","    440.8"," ,6","","","      5.91","6","     12.16","6","     -0.34","6"
"USC00399012","1931","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    385.1","","     385.1","6","        69","6","        46","6","         6","6","","","        13","6","       184","6","        62","6","       141","6","        27","6","","","","","  -26.7","6,0114, ","","","  48.8"," ,6,0716, ","   40.6","6,0715, ","0.0","6,0924","-2.2","6,1008","-5.0","6,1105","-6.7","6,1110","-9.4","6,1121","-3.9","6,0522","-3.9","6,0522","-4.4","6,0507","-7.8","6,0426","-10.6","6,0404","    4390.9","9","    4390.9","6","    577.7"," ,6","","","      7.87","6","     14.28","6","      1.45","6"
"USC00399012","1932","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    292.7","","     292.7","6","        66","6","        44","6","         1","6","","","        54","6","       187","6","       105","6","       132","6","        23","6","","","","","  -32.2","6,0131, ","","","  31.8"," ,6,0609, ","   39.4","6,0719, ","-1.1","6,0920","-3.3","6,1004","-6.1","6,1010","-7.8","6,1029","-12.2","6,1031","0.0","6,0527","-2.2","6,0501","-4.4","6,0427","-7.8","6,0411","-10.0","6,0330","    4699.1","1","    4699.1","6","    406.2"," ,6","","","      5.17","6","     11.49","6","     -1.15","6"
"USC00399012","1933","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    469.6","","     469.6","6","        58","6","        35","6","         3","6","","","        37","6","       189","6","        71","6","       144","6","        38","6","","","","","  -36.1","6,0207, ","","","  41.9"," ,6,0608, ","   40.0","6,0728,+","-1.7","6,1003","-5.0","6,1008","-5.0","6,1008","-8.3","6,1012","-9.4","6,1024","-1.1","6,0510","-4.4","6,0427","-4.4","6,0427","-7.2","6,0411","-9.4","6,0323","    4913.3","3","    4913.3","6","    376.2"," ,6","","","      6.52","6","     13.39","6","     -0.36","6"
"USC00399012","1934","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    455.0","","     455.0","6","        56","6","        38","6","         3","6","","","        30","6","       182","6","        79","6","       141","6","        35","6","","","","","  -31.7","6,1226, ","","","  92.7"," ,6,0607, ","   42.2","6,0530, ","-1.7","6,0915","-5.6","6,0921","-5.6","6,0921","-8.3","6,1101","-8.9","6,1111","-1.1","6,0525","-8.9","6,0427","-8.9","6,0427","-8.9","6,0427","-8.9","6,0427","    4462.4","4","    4462.4","6","    403.9"," ,6","","","      7.13","6","     13.75","6","      0.51","6"
"USC00399012","1935","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    358.7","","     358.7","6","        67","6","        43","6","         3","6","        13","6","        38","6","       190","6","        94","6","       108","6","        26","6","","","","","  -35.0","6,0123, ","   178"," ,6,0404, ","  40.6"," ,6,0710, ","   37.8","6,0729, ","-2.8","6,0926","-2.8","6,0926","-5.6","6,0927","-8.9","6,1004","-8.9","6,1004","0.0","6,0606","-3.3","6,0503","-5.6","6,0416","-10.0","6,0415","-10.0","6,0415","    4800.3","3","    4800.3","6","    494.8"," ,6","     1062"," ,6","      5.40","6","     11.37","6","     -0.56","6"
"USC00399012","1936","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    610.4","","     610.4","6","        59","6","        32","6","         2","6","        15","6","        72","6","       193","6","       113","6","       139","6","        50","6","","","","","  -39.4","6,0216, ","   165"," ,6,1102, ","  50.5"," ,6,0827, ","   42.2","6,0709,+","-0.6","6,0924","-2.8","6,0927","-6.7","6,1001","-6.7","6,1001","-11.1","6,1021","-4.4","6,0429","-4.4","6,0429","-4.4","6,0429","-6.7","6,0422","-10.0","6,0421","    5730.2","2","    5730.2","6","    318.6"," ,6","     1046"," ,6","      4.47","6","     11.01","6","     -2.08","6"
"USC00399012","1938","45.48333","-97.55","561.1","WEBSTER 10 N, SD US","    293.2","","     293.2","6","        71","6","        53","6","         4","6","         8","6","        43","6","       171","6","        87","6","       133","6","        17","6","","","","","  -31.7","6,0218, ","   102"," ,6,0304, ","  39.6"," ,6,0427, ","   38.3","6,0813, ","-2.2","6,0919","-2.2","6,0919","-6.1","6,1022","-8.9","6,1023","-8.9","6,1023","-1.7","6,0507","-3.3","6,0506","-4.4","6,0421","-6.7","6,0408","-10.6","6,0404","","","","","    499.6"," ,6","      554"," ,6","      6.19","6","     12.62","6","     -0.23","6"
