"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"REM00061980","1978","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       120","S","        68","S","        14","S","","","","","",""," 380.0"," ,S,0301, ","","","   1514.0"," ,S","",""
"REM00061980","1980","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       123","S","        77","S","        24","S","","","","","",""," 190.0"," ,S,0124, ","","","   2140.1"," ,S","",""
"REM00061980","1993","-20.887","55.51","20.1","ST DENIS GILLOT, RE","","","","","","","         0","S","       334","S","         7","S","","","   35.2","S,0128, ","","","     27.80","S"
"REM00061980","1994","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       124","S","        72","S","        16","S","         0","S","       333","S","         2","S"," 158.0"," ,S,0310, ","   33.3","S,0130, ","   1579.6"," ,S","     27.98","S"
"REM00061980","1995","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       159","S","        81","S","        16","S","         0","S","       348","S","         5","S"," 309.9"," ,S,1231, ","   34.0","S,0225, ","   1692.1"," ,S","     27.33","S"
"REM00061980","1996","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       137","S","        69","S","        15","S","         0","S","       351","S","         0","S"," 182.1"," ,S,0614, ","   31.9","S,0208, ","   1356.2"," ,S","     27.39","S"
"REM00061980","1997","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       137","S","        78","S","        19","S","","","","","",""," 279.9"," ,S,0126, ","","","   2137.1"," ,S","",""
"REM00061980","1998","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       137","S","        82","S","        20","S","","","","","",""," 244.1"," ,S,0227, ","","","   2071.3"," ,S","",""
"REM00061980","2004","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       154","S","        97","S","        14","S","         0","S","       344","S","         1","S"," 163.1"," ,S,1219, ","   32.5","S,0206, ","   1389.2"," ,S","     27.75","S"
"REM00061980","2005","-20.887","55.51","20.1","ST DENIS GILLOT, RE","","","","","","","         0","S","       354","S","         1","S","","","   32.6","S,0204, ","","","     27.44","S"
"REM00061980","2006","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       157","S","       106","S","        16","S","         0","S","       355","S","         0","S"," 166.9"," ,S,0305, ","   31.5","S,0123, ","   1924.6"," ,S","     27.57","S"
"REM00061980","2007","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       151","S","        77","S","        18","S","         0","S","       353","S","         0","S"," 164.1"," ,S,0227, ","   31.6","S,0215, ","   1734.9"," ,S","     27.68","S"
"REM00061980","2008","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       155","S","        92","S","        15","S","         0","S","       344","S","         0","S"," 104.9"," ,S,0130, ","   32.0","S,0201, ","   1465.5"," ,S","     27.65","S"
"REM00061980","2009","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       149","S","        99","S","        19","S","","","","","",""," 106.9"," ,S,0410, ","","","   1671.3"," ,S","",""
"REM00061980","2010","-20.887","55.51","20.1","ST DENIS GILLOT, RE","       172","S","       110","S","        16","S","         0","S","       360","S","         3","S"," 142.0"," ,S,0104, ","   32.9","S,0129, ","   1783.7"," ,S","     28.03","S"
