"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00019069","1973","25.4167","-100.1167","459.9","LA BOCA, MX","","","","","       102","m","        62","m","        18","m","         0","m","        12","m","         0","m","       293","m","        47","m","   -5.0","m,1221, "," 225.8"," ,m,0621, ","   41.7","m,0605, ","-2.8","m,1220","-2.8","m,1220","-5.0","m,1221","","","0.0","m,0212","","","","","","","","","   1823.8"," ,m","     19.84","m","     26.23","m","     13.45","m"
"MXN00019069","1974","25.4167","-100.1167","459.9","LA BOCA, MX","   1258.5","","    1258.5","m","        72","m","        36","m","        10","m","         0","m","        10","m","         0","m","       285","m","        80","m","   -1.7","m,0210, ","  95.0"," ,m,0526, ","   40.0","m,0607, ","-0.6","m,1126","","","","","","","0.0","m,0227","","","","","     560.1","1","     560.1","m","    708.5"," ,m","     19.95","m","     26.41","m","     13.50","m"
"MXN00019069","1975","25.4167","-100.1167","459.9","LA BOCA, MX","   1203.0","","    1203.0","m","        78","m","        47","m","         9","m","         0","m","         8","m","         0","m","       272","m","        57","m","   -6.1","m,0113, "," 127.8"," ,m,0714, ","   37.2","m,0506, ","-1.1","m,1128","","","","","","","-2.2","m,0224","-2.2","m,0224","-5.6","m,0114","     652.7","7","     652.7","m","    966.8"," ,m","     19.58","m","     25.67","m","     13.50","m"
"MXN00019069","1976","25.4167","-100.1167","459.9","LA BOCA, MX","   1092.3","","    1092.3","m","       129","m","        69","m","        14","m","         0","m","        14","m","         0","m","       245","m","        42","m","   -2.2","m,0225,+"," 123.7"," ,m,0705, ","   36.7","m,0813, ","0.0","m,1203","","","","","","","-2.2","m,0225","-2.2","m,0225","","","     769.9","9","     769.9","m","   1350.9"," ,m","     18.78","m","     24.54","m","     13.03","m"
"MXN00019069","1977","25.4167","-100.1167","459.9","LA BOCA, MX","   1324.2","","    1324.2","m","        75","m","        40","m","         8","m","         0","m","         3","m","         0","m","       282","m","        87","m","    0.0","m,1107,+"," 147.8"," ,m,1003, ","   37.8","m,0920,+","0.0","m,1107","","","","","","","0.0","m,0120","","","","","     982.7","7","     982.7","m","    841.6"," ,m","     19.81","m","     26.03","m","     13.59","m"
"MXN00019069","1978","25.4167","-100.1167","459.9","LA BOCA, MX","   1386.6","","    1386.6","m","       107","m","        58","m","        14","m","         0","m","         7","m","         0","m","       273","m","        92","m","   -2.8","m,1210, "," 222.3"," ,m,0922, ","   38.9","m,0507, ","-2.8","m,1210","-2.8","m,1210","","","","","0.0","m,0223","","","","","     726.1","1","     726.1","m","   1530.8"," ,m","     20.04","m","     26.15","m","     13.92","m"
"MXN00019069","1979","25.4167","-100.1167","459.9","LA BOCA, MX","","","","","        85","m","        50","m","        11","m","         0","m","         4","m","         0","m","       285","m","        96","m","   -1.1","m,1201, ","  89.4"," ,m,0603, ","   37.2","m,0725, ","-1.1","m,1201","","","","","","","0.0","m,0116","","","","","","","","","    971.7"," ,m","     20.04","m","     26.64","m","     13.44","m"
"MXN00019069","1980","25.4167","-100.1167","459.9","LA BOCA, MX","   1367.7","","    1367.7","m","        88","m","        42","m","         9","m","         0","m","         2","m","         0","m","       282","m","        95","m","    0.0","m,0303,+","  94.0"," ,m,1006, ","   40.0","m,0702, ","","","","","","","","","0.0","m,0303","","","","","     577.0","0","     577.0","m","    854.7"," ,m","     20.16","m","     26.70","m","     13.63","m"
"MXN00019069","1981","25.4167","-100.1167","459.9","LA BOCA, MX","   1106.5","","    1106.5","m","       101","m","        58","m","        13","m","         0","m","         1","m","         0","m","       272","m","        27","m","    0.0","m,0216, "," 100.8"," ,m,0615, ","   37.8","m,0516, ","","","","","","","","","0.0","m,0216","","","","","     781.3","3","     781.3","m","   1102.0"," ,m","     19.31","m","     24.48","m","     14.14","m"
"MXN00019069","1982","25.4167","-100.1167","459.9","LA BOCA, MX","   1353.5","","    1353.5","m","        80","m","        44","m","         8","m","         0","m","         6","m","         0","m","       269","m","        93","m","   -2.8","m,0115,+"," 140.7"," ,m,1006, ","   37.2","m,0926, ","","","","","","","","","0.0","m,0207","-2.8","m,0115","","","     705.5","5","     705.5","m","    759.8"," ,m","     19.84","m","     26.03","m","     13.65","m"
