"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033939","1936","45.5","34.2","37.0","KLEPININO, UP","        88","I","        34","I","         1","I","","","","","","","  33.5"," ,I,0828, ","","","","","","","","","","","","","","","","","","","","","    352.5"," ,I","",""
"UPM00033939","1938","45.5","34.2","37.0","KLEPININO, UP","        87","I","        38","I","         2","I","","","","","","","  55.3"," ,I,0423, ","","","","","","","","","","","","","","","","","","","","","    412.5"," ,I","",""
"UPM00033939","1939","45.5","34.2","37.0","KLEPININO, UP","       103","I","        52","I","         3","I","","","","","","","  37.8"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","    586.6"," ,I","",""
"UPM00033939","1940","45.5","34.2","37.0","KLEPININO, UP","       103","I","        53","I","         1","I","","","","","","","  25.7"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","    444.9"," ,I","",""
"UPM00033939","1942","45.5","34.2","37.0","KLEPININO, UP","        72","I","        24","I","         0","I","","","","","","","  20.5"," ,I,0425, ","","","","","","","","","","","","","","","","","","","","","    203.2"," ,I","",""
"UPM00033939","1943","45.5","34.2","37.0","KLEPININO, UP","        87","I","        37","I","         0","I","","","","","","","  20.4"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","    321.7"," ,I","",""
"UPM00033939","1944","45.5","34.2","37.0","KLEPININO, UP","        97","I","        30","I","         3","I","","","","","","","  47.4"," ,I,0616, ","","","","","","","","","","","","","","","","","","","","","    375.1"," ,I","",""
"UPM00033939","1945","45.5","34.2","37.0","KLEPININO, UP","       103","I","        37","I","         2","I","","","","","","","  70.0"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","    436.2"," ,I","",""
"UPM00033939","1946","45.5","34.2","37.0","KLEPININO, UP","        71","I","        35","I","         1","I","","","","","","","  31.3"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    393.2"," ,I","",""
"UPM00033939","1947","45.5","34.2","37.0","KLEPININO, UP","        79","I","        36","I","         0","I","","","","","","","  21.4"," ,I,1217, ","","","","","","","","","","","","","","","","","","","","","    326.0"," ,I","",""
