"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"CA0061587PG","1974","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","       120","C","        62","C","         6","C","        10","C","    76"," ,C,0206,+","  42.7"," ,C,0823, ","    680.9"," ,C","      642"," ,C"
"CA0061587PG","1975","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","       118","C","        77","C","         2","C","        19","C","   152"," ,C,1219, ","  35.6"," ,C,0823, ","    693.9"," ,C","     1039"," ,C"
"CA0061587PG","1976","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","       123","C","        69","C","         5","C","        11","C","   112"," ,C,0113, ","  47.0"," ,C,0827, ","    758.1"," ,C","      799"," ,C"
"CA0061587PG","1977","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","       115","C","        82","C","         8","C","        20","C","   305"," ,C,1208, ","  49.5"," ,C,0715, ","    967.9"," ,C","     1689"," ,C"
"CA0061587PG","1978","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","        94","C","        54","C","         3","C","        10","C","   147"," ,C,0120, ","  38.0"," ,C,0918, ","    555.5"," ,C","      816"," ,C"
"CA0061587PG","1979","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","","","","","","","         7","C","   120"," ,C,1218, ","","","","","      500"," ,C"
"CA0061587PG","1981","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","","","","","","","         7","C","    80"," ,C,1222,+","","","","","      442"," ,C"
"CA0061587PG","1982","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","","","","","","","        10","C","   180"," ,C,0201, ","","","    720.5"," ,C","      909"," ,C"
"CA0061587PG","1983","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","","","","","","","         7","C","    80"," ,C,1228, ","","","","","      432"," ,C"
"CA0061587PG","1984","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","        90","C","        52","C","         1","C","        10","C","   203"," ,C,0227, ","  30.8"," ,C,0617, ","    570.9"," ,C","      846"," ,C"
"CA0061587PG","1986","43.7833","-79.35","189.0","TORONTO SENECA HILL, ON CA","","","","","","","         8","C","   120"," ,C,0118, ","","","","","      576"," ,C"
