"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00155329","1897","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    717.5","","     717.5","E","        78","E","        57","E","        17","E","         0","E","        11","E","         0","E","       193","E","        18","E","   -4.5","E,0124, ","  78.0"," ,E,1103, ","   37.5","E,0717, ","-0.5","E,1204","","","","","","","-1.0","E,0130","-4.0","E,0129","-4.5","E,0124","","","","","","","","","   1076.1"," ,E","     16.89","E","     22.11","E","     11.67","E"
"SPE00155329","1898","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    683.4","","     683.4","E","        76","E","        62","E","        17","E","         0","E","         4","E","         0","E","       178","E","        29","E","   -2.5","E,1223, ","  96.2"," ,E,0310, ","   36.0","E,0726, ","-2.5","E,1223","-2.5","E,1223","","","","","-0.5","E,0226","","","","","","","","","    1433.8","8","    1433.8","E","   1188.9"," ,E","     16.50","E","     21.87","E","     11.13","E"
"SPE00155329","1912","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    312.5","","     312.5","E","        66","E","        42","E","         6","E","         0","E","        42","E","         0","E","       168","E","         7","E","   -4.5","E,1212,+","  42.0"," ,E,0119, ","   33.6","E,0511, ","-0.5","E,1116","-4.0","E,1126","-4.5","E,1211","","","0.0","E,0403","-4.0","E,0201","","","","","","","    1525.1","1","    1525.1","E","    606.8"," ,E","     14.42","E","     20.89","E","      7.94","E"
"SPE00155329","1913","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","","","","","        76","E","        62","E","         9","E","         0","E","        43","E","","","","","","","   -6.0","E,1231, "," 116.0"," ,E,0929, ","","","-0.6","E,1125","-2.6","E,1214","-4.5","E,1215","","","0.0","E,0310","-2.6","E,0225","","","","","","","","","","","    933.4"," ,E","","","","","      8.36","E"
"SPE00155329","1914","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","","","","","","","","","","","","","","","         0","E","       172","E","        13","E","","","","","   33.2","E,0630, ","","","","","","","","","","","","","","","","","","","    1808.4","4","    1808.4","E","","","","","     20.64","E","",""
"SPE00155329","1915","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    410.8","","     410.8","E","        95","E","        69","E","        10","E","         0","E","        20","E","         0","E","       146","E","         4","E","  -10.2","E,0130, ","  73.0"," ,E,0601, ","   34.0","E,0807, ","-4.2","E,1215","-4.2","E,1215","","","","","-1.2","E,0314","-2.2","E,0310","-7.0","E,0131","-7.0","E,0131","-10.2","E,0130","","","","","   1004.6"," ,E","     14.54","E","     19.62","E","      9.46","E"
"SPE00155329","1916","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    427.5","","     427.5","E","        71","E","        50","E","         9","E","         0","E","        34","E","         0","E","       157","E","        11","E","   -4.0","E,0116, ","  67.2"," ,E,1201, ","   38.2","E,0804, ","0.0","E,1124","","","","","","","-0.8","E,0310","-2.2","E,0127","","","","","","","    1730.1","1","    1730.1","E","    699.0"," ,E","     14.85","E","     20.51","E","      9.19","E"
"SPE00155329","1917","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    510.2","","     510.2","E","        92","E","        61","E","        11","E","         0","E","        38","E","         0","E","       160","E","         4","E","   -3.8","E,1229,+","  69.4"," ,E,0209, ","   33.2","E,0719, ","-0.6","E,1119","-3.2","E,1228","","","","","-1.2","E,0324","-2.8","E,0201","","","","","","","    1805.0","0","    1805.0","E","    993.4"," ,E","     14.33","E","     19.76","E","      8.91","E"
"SPE00155329","1918","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    477.0","","     477.0","E","        89","E","        60","E","         7","E","         0","E","        17","E","         0","E","       148","E","        14","E","   -5.2","E,0110, ","  54.2"," ,E,0306, ","   35.8","E,0919, ","-0.4","E,1121","-2.6","E,1227","","","","","-1.8","E,0304","-2.2","E,0218","-4.8","E,0111","","","","","    1857.9","9","    1857.9","E","    841.5"," ,E","     14.84","E","     20.30","E","      9.38","E"
"SPE00155329","1919","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    516.8","","     516.8","E","        82","E","        50","E","         9","E","         0","E","        13","E","         0","E","       152","E","        24","E","   -3.8","E,0130, ","  61.2"," ,E,0601, ","   39.6","E,0814, ","-0.8","E,1117","-2.8","E,1211","","","","","-2.8","E,0204","-2.8","E,0204","","","","","","","    1620.4","4","    1620.4","E","    736.8"," ,E","     14.83","E","     20.36","E","      9.30","E"
"SPE00155329","1920","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    519.3","","     519.3","E","        98","E","        69","E","        17","E","         0","E","        25","E","         0","E","       187","E","        12","E","   -4.8","E,0103, ","  88.4"," ,E,1122, ","   35.6","E,0805, ","-0.2","E,1206","-2.5","E,1217","","","","","-0.8","E,0311","-3.2","E,0210","-4.8","E,0103","","","","","    1675.8","8","    1675.8","E","   1273.2"," ,E","     15.50","E","     21.06","E","      9.94","E"
"SPE00155329","1921","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    597.2","","     597.2","E","        88","E","        52","E","         8","E","         0","E","        21","E","         0","E","       174","E","        21","E","   -4.6","E,1111, "," 155.9"," ,E,0817, ","   37.8","E,0808, ","-4.5","E,1110","-4.5","E,1110","-4.5","E,1110","","","-0.8","E,0217","-3.2","E,0117","","","","","","","    1680.6","6","    1680.6","E","    881.0"," ,E","     15.46","E","     21.29","E","      9.63","E"
"SPE00155329","1922","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    459.5","","     459.5","E","        80","E","        49","E","         3","E","         0","E","        45","E","         0","E","       166","E","         9","E","   -5.3","E,1213, ","  33.0"," ,E,0804, ","   36.5","E,0813, ","-0.5","E,1118","-2.2","E,1206","-5.0","E,1212","","","0.0","E,0330","-3.0","E,0121","-5.0","E,0119","","","","","    1638.7","7","    1638.7","E","    539.6"," ,E","     14.61","E","     20.80","E","      8.42","E"
"SPE00155329","1923","41.98","2.8253","95.0","GIRONA ANTIC INSTITUT, SP","    511.7","","     511.7","E","        82","E","        59","E","         2","E","         0","E","        40","E","         0","E","       161","E","        20","E","   -6.5","E,0123, ","  35.2"," ,E,0405, ","   40.6","E,0808, ","-0.7","E,1108","-3.4","E,1230","","","","","0.0","E,0313","-2.6","E,0127","-5.7","E,0125","","","","","    1911.2","2","    1911.2","E","    631.4"," ,E","     14.75","E","     20.97","E","      8.52","E"
