"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00011143","1980","20.5","-101.8167","2347.9","EL GALLO, MX","    137.2","","     137.2","m","        80","m","        62","m","         8","m","         0","m","         0","m","         0","m","       236","m","         1","m","    2.8","m,1221,+","  59.9"," ,m,0718, ","   32.2","m,0218, ","","","","","","","","","    777.1"," ,m","     16.09","m","     22.39","m","      9.79","m"
"MXN00011143","1981","20.5","-101.8167","2347.9","EL GALLO, MX","     84.9","","      84.9","m","        80","m","        59","m","         4","m","         0","m","         0","m","         0","m","       237","m","         0","m","    1.1","m,0123, ","  53.8"," ,m,0901, ","   30.6","m,0608, ","","","","","    1090.3","3","    1090.3","m","    745.4"," ,m","     15.73","m","     22.02","m","      9.45","m"
"MXN00011143","1982","20.5","-101.8167","2347.9","EL GALLO, MX","    179.0","","     179.0","m","        67","m","        52","m","         5","m","         0","m","         1","m","         0","m","       274","m","         1","m","    0.0","m,1229, ","  53.6"," ,m,1008, ","   35.0","m,0416, ","0.0","m,1229","","","     774.9","9","     774.9","m","    625.1"," ,m","     16.48","m","     23.14","m","      9.82","m"
"MXN00011143","1983","20.5","-101.8167","2347.9","EL GALLO, MX","    484.6","","     484.6","m","        68","m","        63","m","         8","m","         0","m","         1","m","         0","m","       304","m","        47","m","    0.0","m,1231, ","  39.9"," ,m,0713, ","   38.9","m,0502, ","0.0","m,1231","","","    1143.7","7","    1143.7","m","    766.9"," ,m","     17.78","m","     25.91","m","      9.64","m"
"MXN00011143","1984","20.5","-101.8167","2347.9","EL GALLO, MX","    344.5","","     344.5","m","        64","m","        60","m","         5","m","         0","m","         0","m","         0","m","       357","m","        30","m","    2.8","m,0228,+","  38.4"," ,m,0726, ","   35.6","m,0507,+","","","","","     276.3","3","     276.3","m","    621.6"," ,m","     18.39","m","     27.48","m","      9.30","m"
"MXN00011143","1985","20.5","-101.8167","2347.9","EL GALLO, MX","    325.7","","     325.7","m","        66","m","        59","m","         3","m","         0","m","         2","m","         0","m","       361","m","        28","m","   -1.1","m,0105, ","  49.5"," ,m,0715, ","   37.2","m,0513, ","","","0.0","m,0106","     330.2","2","     330.2","m","    764.1"," ,m","     18.40","m","     27.33","m","      9.48","m"
"MXN00011143","1986","20.5","-101.8167","2347.9","EL GALLO, MX","    514.7","","     514.7","m","        58","m","        57","m","         6","m","         0","m","         0","m","         0","m","       357","m","        58","m","    0.6","m,1231, ","  53.3"," ,m,1004, ","   38.9","m,0605,+","","","","","     247.3","3","     247.3","m","    738.9"," ,m","     18.92","m","     27.86","m","      9.98","m"
"MXN00011143","1987","20.5","-101.8167","2347.9","EL GALLO, MX","    409.2","","     409.2","m","        53","m","        36","m","         0","m","         0","m","         0","m","         0","m","       339","m","        24","m","    1.1","m,0307,+","  24.4"," ,m,0724, ","   35.0","m,0704,+","","","","","     459.1","1","     459.1","m","    362.8"," ,m","     17.94","m","     26.42","m","      9.45","m"
"MXN00011143","1988","20.5","-101.8167","2347.9","EL GALLO, MX","    385.0","","     385.0","m","        65","m","        49","m","         0","m","         0","m","         3","m","         0","m","       352","m","        21","m","   -0.6","m,0130, ","  20.1"," ,m,0816,+","   35.6","m,0525, ","","","-0.6","m,0130","     589.8","8","     589.8","m","    528.5"," ,m","     18.05","m","     26.80","m","      9.29","m"
"MXN00011143","1989","20.5","-101.8167","2347.9","EL GALLO, MX","    439.2","","     439.2","m","        41","m","        32","m","         0","m","         0","m","         0","m","         0","m","       343","m","        19","m","    1.7","m,0211, ","  20.8"," ,m,0825, ","   35.0","m,0613, ","","","","","     387.8","8","     387.8","m","    348.8"," ,m","     18.14","m","     26.75","m","      9.52","m"
"MXN00011143","1991","20.5","-101.8167","2347.9","EL GALLO, MX","    413.0","","     413.0","m","        74","m","        70","m","         1","m","         0","m","         2","m","         0","m","       353","m","        20","m","   -1.7","m,0125, ","  28.4"," ,m,0818, ","   36.1","m,0606, ","","","0.0","m,0126","     472.8","8","     472.8","m","    845.9"," ,m","     18.33","m","     27.24","m","      9.42","m"
"MXN00011143","1993","20.5","-101.8167","2347.9","EL GALLO, MX","    290.2","","     290.2","m","        77","m","        50","m","         0","m","         0","m","         0","m","         0","m","       364","m","        11","m","    2.2","m,0130,+","  15.7"," ,m,0125, ","   36.1","m,0603, ","","","","","","","","","    361.4"," ,m","     17.83","m","     27.61","m","      8.05","m"
"MXN00011143","1994","20.5","-101.8167","2347.9","EL GALLO, MX","    366.5","","     366.5","m","        54","m","        29","m","         1","m","         0","m","         1","m","         0","m","       365","m","        10","m","    0.0","m,0125, ","  27.2"," ,m,0821, ","   35.0","m,0508,+","","","0.0","m,0125","     506.0","0","     506.0","m","    265.9"," ,m","     18.49","m","     27.91","m","      9.07","m"
