"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00058214","2004","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","","","","","        97","a","        60","a","         9","a","         0","a","         9","a","         0","a","       307","a","        47","a","   -1.7","a,0702, ","  90.4"," ,a,0306, ","   41.2","a,0221, ","-0.6","a,0531","","","-1.2","a,0807","     545.3","3","     545.3","a","   1068.0"," ,a","     19.51","a","     26.56","a","     12.45","a"
"ASN00058214","2005","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    860.1","","     860.1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASN00058214","2007","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    744.4","","     744.4","a","       106","a","        69","a","         8","a","         0","a","         6","a","         0","a","       299","a","        25","a","   -2.9","a,0720, ","  49.4"," ,a,1103, ","   36.8","a,0127, ","-1.5","a,0713","-2.7","a,0719","-0.5","a,0807","     484.7","7","     484.7","a","    936.4"," ,a","     19.45","a","     26.09","a","     12.81","a"
"ASN00058214","2008","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    774.0","","     774.0","a","       150","a","        87","a","        17","a","         0","a","         3","a","         0","a","       301","a","        19","a","   -1.7","a,0811, ","  61.8"," ,a,0104, ","   36.2","a,1219, ","","","","","-1.2","a,0812","","","","","   1323.6"," ,a","     19.05","a","     25.32","a","     12.77","a"
"ASN00058214","2011","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    829.8","","     829.8","a","       151","a","        95","a","        13","a","         0","a","         1","a","         0","a","       289","a","        22","a","   -0.8","a,0710, ","  62.6"," ,a,1124, ","   37.0","a,0220, ","-0.8","a,0710","","","","","     590.4","4","     590.4","a","   1241.8"," ,a","     19.02","a","     25.11","a","     12.93","a"
"ASN00058214","2012","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    764.3","","     764.3","a","       138","a","        78","a","        15","a","         0","a","         0","a","         0","a","       296","a","        31","a","    0.2","a,0802, ","  62.2"," ,a,0126, ","   38.5","a,1020, ","","","","","","","     577.1","1","     577.1","a","   1212.6"," ,a","     19.09","a","     25.52","a","     12.67","a"
"ASN00058214","2014","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    892.5","","     892.5","a","       119","a","        62","a","        10","a","         0","a","         7","a","         0","a","       313","a","        38","a","   -1.6","a,0702, "," 138.6"," ,a,0828, ","   41.1","a,1115, ","-0.7","a,0627","","","","","     502.3","3","     502.3","a","    995.8"," ,a","     19.58","a","     26.36","a","     12.80","a"
"ASN00058214","2015","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","","","","","       137","a","        86","a","        13","a","         0","a","         0","a","         0","a","       299","a","        25","a","    0.4","a,0729, "," 159.4"," ,a,0502, ","   37.9","a,0305, ","","","","","","","","","","","   1303.6"," ,a","     19.48","a","     25.72","a","     13.24","a"
"ASN00058214","2016","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    924.5","","     924.5","a","       118","a","        57","a","         7","a","         0","a","         1","a","         0","a","       328","a","        39","a","   -0.1","a,0626, ","  74.4"," ,a,0824, ","   40.1","a,1231, ","-0.1","a,0626","","","","","     417.3","3","     417.3","a","    789.4"," ,a","     19.90","a","     26.78","a","     13.03","a"
"ASN00058214","2018","-28.8343","153.2616","8.7","LISMORE AIRPORT AWS, AS","    991.2","","     991.2","a","       122","a","        61","a","        11","a","         0","a","         2","a","         0","a","       321","a","        38","a","   -0.7","a,0821, ","  56.6"," ,a,0224, ","   40.6","a,1221, ","0.0","a,0721","","","-0.7","a,0821","     528.8","8","     528.8","a","    949.8"," ,a","     19.48","a","     26.43","a","     12.53","a"
