"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MGM00044347","1981","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       112","S","       104","S","        11","S","","","   38.0","S,0716, ","","","     10.08","S"
"MGM00044347","1990","44.417","105.317","1298.0","TSOGT OVOO, MG","         0","S","         0","S","         0","S","","","","","","","     0"," ,S,1231,+","","","      0.0"," ,S","",""
"MGM00044347","1994","44.417","105.317","1298.0","TSOGT OVOO, MG","         0","S","         0","S","         0","S","","","","","","","     0"," ,S,1231,+","","","      0.0"," ,S","",""
"MGM00044347","1995","44.417","105.317","1298.0","TSOGT OVOO, MG","         0","S","         0","S","         0","S","","","","","","","     0"," ,S,1231,+","","","      0.0"," ,S","",""
"MGM00044347","2000","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       103","S","       124","S","        19","S","","","   39.8","S,0715, ","","","     11.24","S"
"MGM00044347","2001","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        85","S","       112","S","        23","S","","","   37.6","S,0715, ","","","     11.78","S"
"MGM00044347","2003","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        97","S","       110","S","         5","S","","","   33.6","S,0728, ","","","     10.71","S"
"MGM00044347","2004","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        82","S","       111","S","        13","S","","","   37.1","S,0720, ","","","     11.86","S"
"MGM00044347","2005","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       110","S","       116","S","        19","S","","","   39.6","S,0715, ","","","     10.21","S"
"MGM00044347","2006","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        87","S","       118","S","        11","S","","","   36.7","S,0705, ","","","     11.91","S"
"MGM00044347","2007","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        89","S","       132","S","        19","S","","","   35.5","S,0607, ","","","     12.62","S"
"MGM00044347","2008","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        87","S","       119","S","        22","S","","","   39.3","S,0805, ","","","     11.43","S"
"MGM00044347","2009","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        96","S","       126","S","        18","S","","","   43.4","S,0701, ","","","     11.82","S"
"MGM00044347","2010","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       107","S","       123","S","        23","S","","","   39.3","S,0727, ","","","     10.35","S"
"MGM00044347","2011","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       104","S","       116","S","        17","S","","","   37.1","S,0810, ","","","     10.23","S"
"MGM00044347","2012","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       117","S","       119","S","        10","S","","","   35.8","S,0702, ","","","      9.93","S"
"MGM00044347","2013","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        86","S","       137","S","         9","S","","","   35.5","S,0705, ","","","     12.10","S"
"MGM00044347","2014","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        87","S","       119","S","        19","S","","","   36.7","S,0717, ","","","     12.26","S"
"MGM00044347","2015","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        95","S","       122","S","        13","S","","","   35.6","S,0706, ","","","     11.91","S"
"MGM00044347","2016","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        99","S","       119","S","        20","S","","","   37.7","S,0809, ","","","     11.18","S"
"MGM00044347","2017","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        98","S","       126","S","        23","S","","","   39.6","S,0716, ","","","     12.53","S"
"MGM00044347","2018","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        98","S","       133","S","        18","S","","","   35.3","S,0614, ","","","     11.66","S"
"MGM00044347","2019","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","       105","S","       130","S","        17","S","","","   35.7","S,0726, ","","","     11.95","S"
"MGM00044347","2020","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        92","S","       126","S","        13","S","","","   35.6","S,0619, ","","","     12.25","S"
"MGM00044347","2022","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        96","S","       128","S","        20","S","","","   36.3","S,0624,+","","","     11.81","S"
"MGM00044347","2023","44.417","105.317","1298.0","TSOGT OVOO, MG","","","","","","","        88","S","       114","S","        29","S","","","   37.6","S,0729, ","","","     12.46","S"
