"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"MOM00060135","1966","34.051","-6.752","84.1","SALE, MO","","","","","","","         0","S","       204","S","         7","S","","","   36.1","S,0908,+","","","     22.17","S"
"MOM00060135","1967","34.051","-6.752","84.1","SALE, MO","","","","","","","         0","S","       205","S","        10","S","","","   40.0","S,0720, ","","","     21.79","S"
"MOM00060135","1975","34.051","-6.752","84.1","SALE, MO","","","","","","","         0","S","       152","S","         4","S","","","   39.0","S,0715, ","","","     21.45","S"
"MOM00060135","1978","34.051","-6.752","84.1","SALE, MO","        64","S","        42","S","         4","S","","","","","","","  39.1"," ,S,1218, ","","","    554.8"," ,S","",""
"MOM00060135","1979","34.051","-6.752","84.1","SALE, MO","        62","S","        40","S","         4","S","","","","","","","  45.0"," ,S,1014, ","","","    546.7"," ,S","",""
"MOM00060135","1983","34.051","-6.752","84.1","SALE, MO","        50","S","        30","S","         2","S","","","","","","","  34.0"," ,S,0210, ","","","    368.5"," ,S","",""
"MOM00060135","1987","34.051","-6.752","84.1","SALE, MO","        64","S","        42","S","         3","S","","","","","","","  61.0"," ,S,0130, ","","","    483.0"," ,S","",""
"MOM00060135","1988","34.051","-6.752","84.1","SALE, MO","        54","S","        29","S","         1","S","","","","","","","  33.0"," ,S,0118, ","","","    347.4"," ,S","",""
"MOM00060135","1990","34.051","-6.752","84.1","SALE, MO","        54","S","        32","S","         5","S","","","","","","","  40.9"," ,S,1209, ","","","    405.1"," ,S","",""
"MOM00060135","1992","34.051","-6.752","84.1","SALE, MO","        47","S","        28","S","         1","S","","","","","","","  27.9"," ,S,1017, ","","","    280.9"," ,S","",""
"MOM00060135","1993","34.051","-6.752","84.1","SALE, MO","        65","S","        35","S","         3","S","","","","","","","  46.0"," ,S,0801, ","","","    434.5"," ,S","",""
"MOM00060135","1994","34.051","-6.752","84.1","SALE, MO","        37","S","        25","S","         1","S","","","","","","","  25.9"," ,S,0217, ","","","    209.5"," ,S","",""
"MOM00060135","1995","34.051","-6.752","84.1","SALE, MO","        46","S","        22","S","         3","S","","","","","","","  39.9"," ,S,1228, ","","","    295.0"," ,S","",""
"MOM00060135","1996","34.051","-6.752","84.1","SALE, MO","       105","S","        64","S","        14","S","","","","","","","  57.9"," ,S,0122, ","","","   1070.1"," ,S","",""
"MOM00060135","1997","34.051","-6.752","84.1","SALE, MO","        65","S","        47","S","         5","S","","","","","","","  40.9"," ,S,1205, ","","","    547.2"," ,S","",""
"MOM00060135","1999","34.051","-6.752","84.1","SALE, MO","","","","","","","         0","S","       209","S","         0","S","","","   30.3","S,0924, ","","","     22.40","S"
"MOM00060135","2000","34.051","-6.752","84.1","SALE, MO","","","","","","","         0","S","       187","S","         7","S","","","   35.0","S,0308, ","","","     22.56","S"
"MOM00060135","2004","34.051","-6.752","84.1","SALE, MO","        50","S","        33","S","         2","S","","","","","","","  89.9"," ,S,0512, ","","","    500.8"," ,S","",""
