"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00079028","1863","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","       116","a","        62","a","         4","a","","","","","","","","","","","","","  72.9"," ,a,0125, ","","","","","","","","","","","","","","","","","    806.0"," ,a","","","","","",""
"ASN00079028","1889","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        97","a","        54","a","         7","a","","","","","","","","","","","","","  36.6"," ,a,0101, ","","","","","","","","","","","","","","","","","    624.2"," ,a","","","","","",""
"ASN00079028","1890","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        86","a","        47","a","         3","a","","","","","","","","","","","","","  34.8"," ,a,0408, ","","","","","","","","","","","","","","","","","    479.0"," ,a","","","","","",""
"ASN00079028","1891","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        88","a","        36","a","         2","a","","","","","","","","","","","","","  39.6"," ,a,1002, ","","","","","","","","","","","","","","","","","    359.6"," ,a","","","","","",""
"ASN00079028","1893","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","       115","a","        44","a","         3","a","","","","","","","","","","","","","  40.1"," ,a,1013, ","","","","","","","","","","","","","","","","","    503.8"," ,a","","","","","",""
"ASN00079028","1894","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","       106","a","        51","a","         4","a","","","","","","","","","","","","","  45.0"," ,a,1213, ","","","","","","","","","","","","","","","","","    583.3"," ,a","","","","","",""
"ASN00079028","1895","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        79","a","        35","a","         1","a","","","","","","","","","","","","","  29.7"," ,a,0429, ","","","","","","","","","","","","","","","","","    337.9"," ,a","","","","","",""
"ASN00079028","1896","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        82","a","        33","a","         0","a","","","","","","","","","","","","","  24.6"," ,a,0519, ","","","","","","","","","","","","","","","","","    296.1"," ,a","","","","","",""
"ASN00079028","1897","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        95","a","        37","a","         1","a","","","","","","","","","","","","","  31.5"," ,a,0108, ","","","","","","","","","","","","","","","","","    297.6"," ,a","","","","","",""
"ASN00079028","1898","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        76","a","        54","a","         1","a","","","","","","","","","","","","","  39.4"," ,a,0614, ","","","","","","","","","","","","","","","","","    399.0"," ,a","","","","","",""
"ASN00079028","1899","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        57","a","        44","a","         1","a","","","","","","","","","","","","","  50.3"," ,a,0224, ","","","","","","","","","","","","","","","","","    371.7"," ,a","","","","","",""
"ASN00079028","1900","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        68","a","        49","a","         2","a","","","","","","","","","","","","","  51.6"," ,a,0517, ","","","","","","","","","","","","","","","","","    417.0"," ,a","","","","","",""
"ASN00079028","1901","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        59","a","        40","a","         0","a","","","","","","","","","","","","","  22.4"," ,a,0606, ","","","","","","","","","","","","","","","","","    319.2"," ,a","","","","","",""
"ASN00079028","1902","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        45","a","        25","a","         2","a","","","","","","","","","","","","","  39.1"," ,a,1205, ","","","","","","","","","","","","","","","","","    219.0"," ,a","","","","","",""
"ASN00079028","1903","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        77","a","        62","a","         3","a","","","","","","","","","","","","","  37.8"," ,a,0520, ","","","","","","","","","","","","","","","","","    512.2"," ,a","","","","","",""
"ASN00079028","1904","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        57","a","        38","a","         2","a","","","","","","","","","","","","","  31.2"," ,a,0219, ","","","","","","","","","","","","","","","","","    377.3"," ,a","","","","","",""
"ASN00079028","1905","-36.6722","142.2991","133.0","LONGERENONG, AS","","","","","        70","a","        42","a","         1","a","","","","","","","","","","","","","  38.4"," ,a,0628, ","","","","","","","","","","","","","","","","","    394.3"," ,a","","","","","",""
