"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096009","1996","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       328","S","        44","S","","","   33.6","S,0806, ","","","     30.67","S","",""
"IDM00096009","1997","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       328","S","        53","S","","","   35.2","S,0824, ","","","     31.00","S","",""
"IDM00096009","2007","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       329","S","        80","S","","","   34.0","S,0628,+","","","     31.16","S","",""
"IDM00096009","2010","5.227","96.95","27.4","MALIKUS SALEH, ID","         0","S","         0","S","         0","S","       342","S","        79","S","   20.0","S,0221, ","   34.0","S,0611,+","     27.19","S","     31.22","S","     23.15","S"
"IDM00096009","2011","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       338","S","        65","S","","","   35.0","S,0104, ","","","     31.11","S","",""
"IDM00096009","2012","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       344","S","       101","S","","","   35.6","S,0610,+","","","     31.28","S","",""
"IDM00096009","2022","5.227","96.95","27.4","MALIKUS SALEH, ID","","","","","         0","S","       340","S","        62","S","","","   34.6","S,0112, ","","","     30.97","S","",""
