"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00423063","1988","40.21667","-110.81667","2002.5","FRUITLAND 1 ENE, UT US","    185.0","","     185.0","0","        57","0","        35","0","         0","0","","","        23","0","       199","0","        33","0","       156","0","        35","0","  -29.4","0,0101, ","","","  21.6"," ,0,0803, ","   36.1","0,0723,+","-2.2","0,0912","-2.2","0,0912","-6.1","0,0919","-7.2","0,1110","-10.0","0,1112","0.0","0,0601","-2.2","0,0509","-6.1","0,0503","-8.3","0,0425","-9.4","0,0331","    265.2"," ,0","","","      6.92","0","     16.40","0","     -2.56","0"
"USC00423063","1989","40.21667","-110.81667","2002.5","FRUITLAND 1 ENE, UT US","","","","","        42","0","        24","0","         0","0","        10","0","","","","","","","","","","","","","   279"," ,0,0204, ","  21.6"," ,0,0204, ","","","","","","","","","","","","","","","","","","","","","","","    222.9"," ,0","      914"," ,0","","","","","",""
