"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00156324","2008","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    405.5","","     405.5","E","        90","E","        52","E","         7","E","         0","E","         8","E","         0","E","       154","E","         0","E","   -3.8","E,0306, ","  73.6"," ,E,0925, ","   30.8","E,0910,+","-0.4","E,1126","","","","","-3.8","E,0306","-3.8","E,0306","","","","","","","","","    737.1"," ,E","     14.96","E","     19.97","E","      9.94","E"
"SPE00156324","2009","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    560.8","","     560.8","E","        69","E","        39","E","         6","E","         0","E","        13","E","         0","E","       169","E","         3","E","   -5.4","E,1220, ","  45.4"," ,E,0331, ","   32.8","E,0723, ","-1.3","E,1216","-3.1","E,1219","-5.4","E,1220","-0.5","E,0307","","","","","","","    1667.0","0","    1667.0","E","    471.8"," ,E","     15.60","E","     20.75","E","     10.46","E"
"SPE00156324","2010","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    463.9","","     463.9","E","        97","E","        53","E","        10","E","         0","E","        17","E","         0","E","       148","E","         0","E","   -3.8","E,1216,+","  79.4"," ,E,0917, ","   30.8","E,0713, ","0.0","E,1129","-3.8","E,1216","","","-0.3","E,0313","-2.5","E,0311","","","","","    1615.0","0","    1615.0","E","    868.5"," ,E","     14.73","E","     19.49","E","      9.96","E"
"SPE00156324","2011","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    472.3","","     472.3","E","        72","E","        40","E","        11","E","         0","E","        10","E","         0","E","       182","E","         0","E","   -4.5","E,0122, "," 131.6"," ,E,1024, ","   31.3","E,0803, ","-1.5","E,1218","","","","","-0.4","E,0203","-3.1","E,0125","-4.5","E,0122","","","    1612.6","6","    1612.6","E","    916.1"," ,E","     15.85","E","     20.86","E","     10.84","E"
"SPE00156324","2012","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    503.7","","     503.7","E","        65","E","        32","E","         2","E","         0","E","        26","E","         0","E","       162","E","         0","E","   -7.3","E,0205, ","  55.5"," ,E,1031, ","   31.3","E,0817, ","-0.7","E,1029","","","","","-1.0","E,0222","-6.0","E,0213","-6.0","E,0213","-7.3","E,0205","    1522.9","9","    1522.9","E","    383.1"," ,E","     15.20","E","     20.44","E","      9.96","E"
"SPE00156324","2013","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    456.4","","     456.4","E","        80","E","        36","E","         3","E","         0","E","        20","E","         0","E","       158","E","         2","E","   -4.9","E,0224, ","  42.1"," ,E,1118, ","   32.4","E,0830, ","-0.3","E,1123","","","","","-2.5","E,0315","-2.5","E,0315","-4.9","E,0224","","","    1662.9","9","    1662.9","E","    455.5"," ,E","     14.93","E","     20.14","E","      9.73","E"
"SPE00156324","2014","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    454.3","","     454.3","E","        90","E","        48","E","         7","E","         0","E","         5","E","         0","E","       170","E","         0","E","   -2.5","E,1230, ","  81.3"," ,E,0928, ","   31.2","E,0719, ","-0.8","E,1210","-2.5","E,1230","","","","","","","","","","","    1482.9","9","    1482.9","E","    677.9"," ,E","     15.81","E","     20.86","E","     10.77","E"
"SPE00156324","2015","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    502.8","","     502.8","E","        52","E","        28","E","         2","E","         0","E","        15","E","         0","E","       171","E","         0","E","   -3.4","E,0202, ","  49.3"," ,E,0814, ","   31.9","E,0721, ","-0.2","E,1123","-2.6","E,1124","","","-0.1","E,0408","-2.3","E,0206","","","","","    1416.1","1","    1416.1","E","    383.4"," ,E","     15.64","E","     21.01","E","     10.28","E"
"SPE00156324","2016","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    489.8","","     489.8","E","        70","E","        38","E","         4","E","         0","E","         5","E","         0","E","       153","E","         2","E","   -3.0","E,0116, ","  48.1"," ,E,1012, ","   33.3","E,0906, ","","","","","","","-0.2","E,0218","-2.7","E,0117","","","","","    1435.1","1","    1435.1","E","    459.5"," ,E","     15.69","E","     20.91","E","     10.48","E"
"SPE00156324","2017","41.6467","2.7567","2.0","MALGRAT DE MAR, SP","    540.1","","     540.1","E","        69","E","        29","E","         5","E","         0","E","        18","E","         0","E","       177","E","         2","E","   -4.0","E,0117, ","  45.5"," ,E,1019, ","   33.7","E,0803, ","-0.3","E,1114","-3.7","E,1202","","","0.0","E,0209","-3.7","E,0118","","","","","    1443.9","9","    1443.9","E","    412.9"," ,E","     15.52","E","     20.95","E","     10.10","E"
