"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00395058","1987","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00395058","1988","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        69","0","        48","0","         2","0","       83","","        12","0","","","   356"," ,0,0130,+","   216"," ,0,0120, ","  37.8"," ,0,0822, ","    500.5"," ,0","      975"," ,0"
"USC00395058","1989","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        68","0","        37","0","         0","0","       71","","        10","0","         2"," ","   203"," ,0,0303, ","   140"," ,0,0303, ","  24.1"," ,0,0626,+","    360.4"," ,0","      766"," ,0"
"USC00395058","1990","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        81","0","        51","0","         4","0","       37","","         6","0","","","   152"," ,0,0216, ","   152"," ,0,0216, ","  36.3"," ,0,0628, ","    539.0"," ,0","      515"," ,0"
"USC00395058","1991","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        79","0","        51","0","         4","0","","","         8","0","         1"," ","","","   140"," ,0,1101, ","  41.1"," ,0,0621, ","    587.9"," ,0","      680"," ,0"
"USC00395058","1992","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        91","0","        59","0","        10","0","","","        15","0","","","","","   127"," ,0,0212, ","  81.3"," ,0,0702, ","    862.6"," ,0","      922"," ,0"
"USC00395058","1994","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","","","","","","","","","        15","0","","","","","   254"," ,0,0429, ","","","","","     1468"," ,0"
"USC00395058","1995","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        86","0","        66","0","         7","0","","","         9","0","","","","","   305"," ,0,0410, ","  75.2"," ,0,0805, ","    857.8"," ,0","     1045"," ,0"
"USC00395058","1996","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        89","0","        53","0","         5","0","","","        16","0","         3"," ","","","   226"," ,0,1215, ","  37.6"," ,0,0804, ","    599.5"," ,0","     1414"," ,0"
"USC00395058","1997","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        77","0","        38","0","         4","0","","","        14","0","","","","","   254"," ,0,0204, ","  55.9"," ,0,0507, ","    521.6"," ,0","      980"," ,0"
"USC00395058","1998","43.64528","-96.9125","460.2","LYONS 5 SSW, SD US","        90","0","        61","0","         9","0","","","        12","0","","","","","   229"," ,0,0331, ","  39.1"," ,0,0426, ","    789.0"," ,0","     1114"," ,0"
