"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087395","1980","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","        67","S","        47","S","         8","S","","","","","","","  80.0"," ,S,1122,+","","","","","","","","","","","    846.9"," ,S","",""
"ARM00087395","2006","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","         7","S","   -3.0","S,0731, ","","","-0.4","S,0523","-3.0","S,0731","","","-1.4","S,0905","","","","","     13.55","S"
"ARM00087395","2007","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","        12","S","   -4.4","S,0711, ","","","-0.5","S,0529","-4.4","S,0711","-4.4","S,0711","-2.5","S,0811","-2.5","S,0811","","","     12.82","S"
"ARM00087395","2008","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","         6","S","   -2.7","S,0530, ","","","-0.3","S,0415","-2.7","S,0530","","","-0.4","S,0907","","","","","     13.13","S"
"ARM00087395","2009","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","        11","S","   -4.6","S,0724, ","","","-0.4","S,0603","-4.6","S,0724","-4.6","S,0724","","","","","","","     12.86","S"
"ARM00087395","2011","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","        11","S","   -3.6","S,0704, ","","","-1.7","S,0627","-2.6","S,0703","","","-0.2","S,0821","","","","","     12.91","S"
"ARM00087395","2012","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","        12","S","   -4.5","S,0608,+","","","-4.5","S,0607","-4.5","S,0607","-4.5","S,0607","","","","","","","     13.62","S"
"ARM00087395","2016","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","         3","S","   -2.4","S,0612, ","","","-0.1","S,0609","-2.4","S,0612","","","","","","","","","     13.13","S"
"ARM00087395","2018","-31.297","-57.997","34.1","COMODORO PIERRESTEGUI, AR","","","","","","","         0","S","         7","S","   -1.8","S,0826, ","","","-0.4","S,0615","","","","","-1.8","S,0826","","","","","     13.54","S"
