"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00188033","1899","38.233333","-75.2","3.7","SANDY POINT 1, MD US","         1"," "
"USC00188033","1900","38.233333","-75.2","3.7","SANDY POINT 1, MD US","         1"," "
