"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00061689","1958","41.8","-72.35","146.3","COVENTRY, CT US","    160.6","","     160.6","0","       111","0","        89","0","        13","0","","","","","        17","0","       168","0","        41","0","       114","0","         1","0","","","  -23.9","0,1222,+","","","","","  64.3"," ,0,1129, ","   32.2","0,0730, ","-1.1","0,0912","-6.1","0,1006","-6.1","0,1006","-8.3","0,1014","-10.0","0,1123","-1.7","0,0618","-2.2","0,0503","-5.0","0,0410","-8.3","0,0405","-8.9","0,0330","    3820.3","3","    3820.3","0","   1241.4"," ,0","","","      7.57","0","     13.79","0","      1.35","0"
"USC00061689","1959","41.8","-72.35","146.3","COVENTRY, CT US","    293.5","","     293.5","0","       131","0","        94","0","        16","0","","","         7","0","        13","0","       161","0","        31","0","       144","0","         8","0","","","  -22.2","0,0225,+","","","   178"," ,0,0312, ","  58.7"," ,0,0711, ","   33.9","0,0630, ","-0.6","0,0914","-2.2","0,0917","-4.4","0,1016","-8.9","0,1020","-8.9","0,1020","-1.7","0,0525","-4.4","0,0509","-4.4","0,0509","-7.8","0,0414","-17.8","0,0329","    3957.4","4","    3957.4","0","   1315.4"," ,0","      489"," ,0","      8.93","0","     15.66","0","      2.19","0"
"USC00061689","1960","41.8","-72.35","146.3","COVENTRY, CT US","    136.6","","     136.6","0","       128","0","        73","0","        11","0","","","","","        13","0","       173","0","        31","0","       140","0","         0","0","","","  -23.3","0,1228,+","","","","","  96.0"," ,0,0913, ","   31.1","0,0830,+","0.0","0,0915","-2.2","0,0917","-4.4","0,1013","-8.9","0,1022","-8.9","0,1022","0.0","0,0529","-3.9","0,0503","-7.2","0,0420","-7.2","0,0420","-11.7","0,0327","    3665.0","0","    3665.0","0","   1120.7"," ,0","","","      7.95","0","     15.00","0","      0.91","0"
"USC00061689","1961","41.8","-72.35","146.3","COVENTRY, CT US","    232.9","","     232.9","0","       124","0","        81","0","         9","0","","","","","        22","0","       171","0","        30","0","       141","0","         2","0","","","  -35.6","0,0122, ","","","","","  42.9"," ,0,0801, ","   32.8","0,0614, ","-1.7","0,0918","-2.2","0,0930","-5.0","0,1016","-8.3","0,1028","-8.9","0,1102","-1.1","0,0616","-3.9","0,0531","-5.0","0,0506","-6.7","0,0421","-12.2","0,0322","    4088.8","8","    4088.8","0","   1037.4"," ,0","","","      8.27","0","     15.20","0","      1.34","0"
"USC00061689","1962","41.8","-72.35","146.3","COVENTRY, CT US","    115.7","","     115.7","0","       120","0","        76","0","        10","0","","","","","        19","0","       186","0","        38","0","       128","0","         1","0","","","  -26.1","0,0212, ","","","","","  62.0"," ,0,0620, ","   33.3","0,0520, ","-2.2","0,0907","-2.2","0,0907","-5.0","0,0921","-8.9","0,1025","-8.9","0,1025","-2.2","0,0529","-2.2","0,0529","-6.7","0,0511","-6.7","0,0511","-10.6","0,0404","    3760.7","7","    3760.7","0","   1014.0"," ,0","","","      7.13","0","     14.36","0","     -0.11","0"
"USC00061689","1963","41.8","-72.35","146.3","COVENTRY, CT US","","","","","       113","0","        73","0","         7","0","","","        14","0","","","","","","","","","","","","","","","","","   165"," ,0,0220, ","  44.2"," ,0,1130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    930.5"," ,0","     1149"," ,0","","","","","",""
"USC00061689","1964","41.8","-72.35","146.3","COVENTRY, CT US","    141.8","","     141.8","0","       115","0","        65","0","         8","0","       65","","        12","0","        18","0","       192","0","        33","0","       125","0","         7","0","","","  -23.9","0,0223,+","   229"," ,0,0220,+","   191"," ,0,0216, ","  45.7"," ,0,0121, ","   34.4","0,0702,+","-0.6","0,0810","-4.4","0,0916","-4.4","0,0916","-7.2","0,1008","-9.4","0,1012","-2.2","0,0606","-2.2","0,0606","-5.0","0,0504","-10.0","0,0406","-10.0","0,0406","    4131.6","6","    4131.6","0","    826.9"," ,0","     1041"," ,0","      7.35","0","     14.80","0","     -0.11","0"
"USC00061689","1965","41.8","-72.35","146.3","COVENTRY, CT US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4287.2","2","    4287.2","0","","","","","","","","","",""
"USC00061689","1966","41.8","-72.35","146.3","COVENTRY, CT US","    157.7","","     157.7","0","       133","0","        79","0","        10","0","","","        16","0","         9","0","       183","0","        37","0","       117","0","         6","0","","","  -26.7","0,0207, ","","","   229"," ,0,0225, ","  55.9"," ,0,0214, ","   35.0","0,0704, ","0.0","0,0912","-2.8","0,0926","-4.4","0,1013","-6.7","0,1027","-10.6","0,1031","0.0","0,0530","-5.6","0,0511","-5.6","0,0511","-6.7","0,0406","-9.4","0,0330","","","","","    983.1"," ,0","     1440"," ,0","      7.60","0","     14.59","0","      0.60","0"
"USC00061689","1967","41.8","-72.35","146.3","COVENTRY, CT US","    174.6","","     174.6","0","       125","0","        83","0","         9","0","","","        19","0","        11","0","       182","0","        36","0","       119","0","         1","0","","","  -31.1","0,0319,+","","","   330"," ,0,0316, ","  50.8"," ,0,0526, ","   32.8","0,0617, ","-0.6","0,0912","-2.2","0,1008","-4.4","0,1023","-8.3","0,1106","-9.4","0,1109","-0.6","0,0601","-2.2","0,0517","-5.0","0,0426","-9.4","0,0413","-9.4","0,0413","    4165.2","2","    4165.2","0","   1118.0"," ,0","     2013"," ,0","      7.27","0","     13.56","0","      0.99","0"
