"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USP00CA0001","1878","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    556.5","","     556.5","F","        30","F","        21","F","         1","F","         0","F","        18","F","         0","F","       194","F","        43","F","   -4.7","F,1229, ","  30.7"," ,F,0115, ","   38.1","F,0812, ","0.0","F,1214","-2.2","F,1217","-4.7","F,1229","-1.7","F,0105","-2.2","F,0104","","","","","    1341.7","7","    1341.7","F","    220.7"," ,F","     16.06","F","     22.14","F","      9.98","F"
"USP00CA0001","1879","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    583.6","","     583.6","F","","","","","","","         0","F","        15","F","         0","F","       185","F","        54","F","   -3.9","F,1226,+","","","   39.4","F,0801, ","-1.1","F,1223","-3.9","F,1224","","","-0.1","F,0127","","","","","","","    1411.2","2","    1411.2","F","","","     15.81","F","     21.90","F","      9.70","F"
"USP00CA0001","1880","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    407.4","","     407.4","F","","","","","","","         0","F","        27","F","         0","F","       184","F","        17","F","   -3.9","F,0129, ","","","   36.7","F,0724, ","0.0","F,1114","-2.2","F,1127","","","-1.7","F,0315","-3.9","F,0129","","","","","    1901.8","8","    1901.8","F","","","     14.51","F","     20.37","F","      8.64","F"
"USP00CA0001","1881","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    438.8","","     438.8","F","        39","F","        26","F","         3","F","         0","F","         4","F","         0","F","       188","F","        27","F","   -4.4","F,1213, ","  35.8"," ,F,1204, ","   37.0","F,0723, ","0.0","F,1117","-4.4","F,1213","-4.4","F,1213","","","","","","","","","    1287.5","5","    1287.5","F","    276.5"," ,F","     15.64","F","     21.37","F","      9.90","F"
"USP00CA0001","1882","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    575.2","","     575.2","F","        48","F","        32","F","         3","F","         0","F","         6","F","         0","F","       168","F","        46","F","   -2.8","F,1231, ","  46.2"," ,F,1003, ","   37.7","F,0810, ","0.0","F,1230","-2.8","F,1231","","","-0.6","F,0220","","","","","","","    1731.2","2","    1731.2","F","    409.9"," ,F","     15.20","F","     21.13","F","      9.28","F"
"USP00CA0001","1883","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    692.0","","     692.0","F","        41","F","        23","F","         2","F","         0","F","        38","F","         0","F","       181","F","        53","F","   -5.6","F,0203,+","  48.3"," ,F,0101, ","   39.7","F,0702, ","0.0","F,1125","-4.4","F,1214","-4.4","F,1214","0.0","F,0217","-2.2","F,0209","-5.0","F,0204","","","    1686.1","1","    1686.1","F","    308.7"," ,F","     15.48","F","     21.82","F","      9.14","F"
"USP00CA0001","1884","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    411.9","","     411.9","F","        54","F","        45","F","        10","F","         0","F","        20","F","         0","F","       191","F","        26","F","   -6.1","F,0213, ","  66.5"," ,F,0309, ","   37.8","F,0810,+","-1.1","F,1209","-2.2","F,1210","","","-2.8","F,0214","-2.8","F,0214","-6.1","F,0213","","","    1636.2","2","    1636.2","F","    826.9"," ,F","     15.43","F","     21.12","F","      9.74","F"
"USP00CA0001","1885","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    600.9","","     600.9","F","        45","F","        20","F","         6","F","         0","F","         0","F","         0","F","       223","F","        51","F","    1.2","F,0124, ","  76.7"," ,F,1117, ","   40.6","F,0817,+","","","","","","","","","","","","","","","    1166.5","5","    1166.5","F","    488.2"," ,F","     16.90","F","     22.89","F","     10.91","F"
"USP00CA0001","1886","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    556.6","","     556.6","F","        46","F","        27","F","         4","F","         0","F","         6","F","         0","F","       178","F","        46","F","   -2.5","F,0107, ","  63.5"," ,F,0123, ","   40.6","F,0714, ","0.0","F,1201","","","","","-0.7","F,0214","-2.5","F,0107","","","","","    1369.0","0","    1369.0","F","    408.1"," ,F","     15.68","F","     21.94","F","      9.42","F"
"USP00CA0001","1887","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    493.3","","     493.3","F","","","","","","","         0","F","        16","F","         0","F","       222","F","        49","F","   -2.2","F,1127, ","","","   37.8","F,0927,+","0.0","F,1125","-2.2","F,1127","","","0.0","F,0226","","","","","","","    1525.2","2","    1525.2","F","","","     15.69","F","     22.71","F","      8.67","F"
"USP00CA0001","1888","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    658.7","","     658.7","F","        52","F","        31","F","         2","F","         0","F","        12","F","         0","F","       217","F","        63","F","   -7.2","F,0115,+","  49.5"," ,F,1116, ","   41.9","F,0824, ","","","","","","","-3.9","F,0118","-3.9","F,0118","-5.6","F,0117","-7.2","F,0115","    1420.7","7","    1420.7","F","    392.1"," ,F","     16.33","F","     22.96","F","      9.69","F"
"USP00CA0001","1889","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    570.5","","     570.5","F","","","","","","","         0","F","         9","F","         0","F","       192","F","        61","F","   -0.6","F,0218,+","","","   40.0","F,0730, ","","","","","","","-0.6","F,0218","","","","","","","    1348.5","5","    1348.5","F","","","     16.05","F","     22.50","F","      9.61","F"
"USP00CA0001","1890","38.58333","-121.50472","9.1","SACRAMENTO, CA US","    504.9","","     504.9","F","        48","F","        33","F","         5","F","         0","F","         8","F","         0","F","       199","F","        43","F","   -1.7","F,0108, ","  50.8"," ,F,1203, ","   38.9","F,0726,+","","","","","","","0.0","F,0227","","","","","","","    1578.0","0","    1578.0","F","    480.5"," ,F","     15.25","F","     21.28","F","      9.22","F"
