"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00052540","2004","40.3363","-102.5258","1192.4","ECKLEY 16 NNW, CO US","         8"," ","         1"," ","","","",""
"USC00052540","2005","40.3363","-102.5258","1192.4","ECKLEY 16 NNW, CO US","        13"," ","        11"," ","    3341.5","5","    3341.5","0"
