"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00055414","1983","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","       140","0","        97","0","         3","0","        81","0","        36","0","       253","0","        58","0","        96","0","         0","0","","","  -29.4","0,1229, ","   356"," ,0,0220, ","  57.7"," ,0,0812, ","   29.4","0,0808, ","0.0","0,0910","-9.4","0,0919","-9.4","0,0919","-9.4","0,0919","-9.4","0,0919","-1.7","0,0710","-2.8","0,0704","-5.0","0,0614","-12.2","0,0518","-12.2","0,0518","    5639.7","7","    5639.7","0","    943.6"," ,0","     7869"," ,0","      2.87","0","     11.26","0","     -5.52","0"
"USC00055414","1984","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","","","","","","","","","","","","","        59","0","       100","0","         1","0","","","","","","","","","   33.3","0,0630, ","","","","","","","","","","","","","","","","","","","","","    5416.3","3","    5416.3","0","","","","","","","     10.89","0","",""
"USC00055414","1985","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","","","","","","","","","","","","","        60","0","        90","0","         0","0","","","","","","","","","   30.0","0,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     11.42","0","",""
"USC00055414","1986","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","        95","0","        83","0","         2","0","        50","0","        40","0","       246","0","        33","0","        93","0","         0","0","","","  -31.7","0,0209, ","   457"," ,0,0220, ","  37.1"," ,0,0220, ","   29.4","0,0817, ","-1.1","0,0906","-2.2","0,0911","-6.1","0,0930","-6.7","0,1006","-11.1","0,1013","-1.7","0,0728","-4.4","0,0611","-4.4","0,0611","-7.2","0,0523","-11.1","0,0510","","","","","    760.8"," ,0","     5488"," ,0","      3.00","0","     12.07","0","     -6.07","0"
"USC00055414","1987","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","        85","0","        70","0","         2","0","        37","0","","","","","        57","0","       100","0","         0","0","","","","","   381"," ,0,0214, ","  28.7"," ,0,0420, ","   28.3","0,0725, ","","","","","","","","","","","","","","","","","","","","","    5329.4","4","    5329.4","0","    579.0"," ,0","     3785"," ,0","","","     12.34","0","",""
"USC00055414","1988","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","        89","0","        77","0","         2","0","        55","0","","","","","        77","0","       114","0","         0","0","","","","","   381"," ,0,0201, ","  43.2"," ,0,0912, ","   30.6","0,0724, ","","","","","","","","","","","","","","","","","","","","","","","","","    641.9"," ,0","     6533"," ,0","","","     12.09","0","",""
"USC00055414","1989","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","        63","0","        55","0","         0","0","        38","0","","","","","        62","0","       103","0","         0","0","","","","","   381"," ,0,1127, ","  21.6"," ,0,0401, ","   31.7","0,0708, ","","","","","","","","","","","","","","","","","","","","","","","","","    509.5"," ,0","     4661"," ,0","","","     12.66","0","",""
"USC00055414","1990","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.8","","       0.8","0","        64","0","        49","0","         2","0","        29","0","        59","0","       261","0","        52","0","       106","0","         0","0","","","  -37.2","0,1223, ","   254"," ,0,1214, ","  34.0"," ,0,1019, ","   30.6","0,0630, ","-2.8","0,0806","-2.8","0,0806","-8.3","0,1009","-8.3","0,1009","-9.4","0,1013","-1.1","0,0722","-2.2","0,0620","-6.1","0,0604","-6.7","0,0603","-12.2","0,0430","    5457.5","5","    5457.5","0","    470.4"," ,0","     2528"," ,0","      2.91","0","     12.73","0","     -6.91","0"
"USC00055414","1991","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","        98","0","        81","0","         1","0","        53","0","        65","0","       254","0","        58","0","        90","0","         0","0","","","  -28.9","0,1202,+","   305"," ,0,1121,+","  47.2"," ,0,0708, ","   27.2","0,0707,+","-0.6","0,0913","-2.2","0,0915","-6.1","0,0916","-8.3","0,1005","-16.7","0,1028","-1.1","0,0627","-3.3","0,0529","-5.6","0,0514","-6.7","0,0506","-9.4","0,0501","    5706.8","8","    5706.8","0","    745.6"," ,0","     6799"," ,0","      2.23","0","     11.48","0","     -7.03","0"
"USC00055414","1992","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","        78","0","        65","0","         1","0","        36","0","        53","0","       266","0","        51","0","        87","0","         0","0","","","  -25.6","0,1220, ","   305"," ,0,1103, ","  38.6"," ,0,0712, ","   27.2","0,0816,+","-0.6","0,0826","-5.0","0,0827","-5.0","0,0827","-11.7","0,1008","-11.7","0,1008","-1.1","0,0704","-2.2","0,0606","-4.4","0,0508","-7.2","0,0427","-8.9","0,0402","    5345.9","9","    5345.9","0","    561.2"," ,0","     4215"," ,0","      2.73","0","     11.83","0","     -6.38","0"
"USC00055414","1993","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","","","","","","","","","        52","0","       275","0","        48","0","        79","0","         0","0","","","  -27.8","0,1223,+","","","","","   28.3","0,0801, ","-0.6","0,0818","-3.3","0,0903","-7.8","0,0914","-7.8","0,0914","-12.2","0,1027","0.0","0,0729","-2.2","0,0707","-4.4","0,0625","-6.7","0,0510","-10.6","0,0420","    5678.6","6","    5678.6","0","","","","","      1.95","0","     11.05","0","     -7.14","0"
"USC00055414","1994","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      3.1","","       3.1","0","        54","0","        46","0","         0","0","","","        60","0","       258","0","        43","0","       109","0","         0","0","","","  -31.1","0,0131, ","","","  21.3"," ,0,0809, ","   29.4","0,0804,+","-1.7","0,0905","-2.2","0,0916","-6.1","0,0921","-8.3","0,1017","-8.9","0,1018","0.0","0,0713","-2.2","0,0711","-4.4","0,0523","-6.7","0,0427","-11.7","0,0414","    5529.8","8","    5529.8","0","    374.5"," ,0","","","      3.21","0","     12.86","0","     -6.44","0"
"USC00055414","1995","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","        52","0","        46","0","         8","0","","","","","","","        40","0","        88","0","         0","0","","","","","","","  48.3"," ,0,0508, ","   30.0","0,0730, ","","","","","","","","","","","","","","","","","","","","","    5316.5","5","    5316.5","0","    736.4"," ,0","","","","","     12.23","0","",""
"USC00055414","1996","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","","","","","","","","","        44","0","       268","0","        64","0","       104","0","         0","0","","","  -32.8","0,1218, ","","","","","   31.7","0,0802, ","-1.1","0,0805","-2.8","0,0918","-4.4","0,0926","-10.6","0,0927","-10.6","0,0927","0.0","0,0703","-4.4","0,0607","-4.4","0,0607","-6.7","0,0521","-10.0","0,0515","","","","","","","","","      2.46","0","     11.98","0","     -7.06","0"
"USC00055414","1997","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","      0.0","","       0.0","0","        85","0","        79","0","         5","0","        44","0","        67","0","       242","0","        67","0","        84","0","         0","0","         1"," ","  -28.9","0,1115, ","   406"," ,0,0109, ","  50.0"," ,0,0920, ","   27.8","0,0718,+","-0.6","0,0923","-2.2","0,0924","-5.0","0,1012","-12.8","0,1013","-12.8","0,1013","0.0","0,0718","-2.2","0,0705","-5.0","0,0509","-7.2","0,0504","-12.2","0,0416","    5580.0","0","    5580.0","0","    918.3"," ,0","     5740"," ,0","      2.06","0","     10.80","0","     -6.67","0"
"USC00055414","1998","40.02389","-107.43361","2377.4","MARVINE RANCH, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5491.6","6","    5491.6","0","","","","","","","","","",""
