"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00468730","1890","39.516667","-79.633333",,"TANNERY, WV US","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00468730","1891","39.516667","-79.633333",,"TANNERY, WV US","","","","","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00468730","1892","39.516667","-79.633333",,"TANNERY, WV US","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00468730","1895","39.516667","-79.633333",,"TANNERY, WV US","        12","6","       121","6","","","","","  -24.4","6,0113, ","-1.1","6,1001","-4.4","6,1010","-4.4","6,1010","-6.7","6,1029","-10.0","6,1204","-0.6","6,0522","-4.4","6,0411","-4.4","6,0411","-7.8","6,0323","-11.1","6,0322","      5.32","6"
