"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00005179","1985","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","   1320.6","","    1320.6","m","        25","m","        21","m","         4","m","         0","m","         9","m","         0","m","       318","m","       123","m","   -4.4","m,0104, ","  45.0"," ,m,1020, ","   40.0","m,0325, ","0.0","m,1214","","","","","-1.1","m,0122","-3.3","m,0121","-4.4","m,0104","","","","","    281.3"," ,m","     20.28","m","     28.55","m","     12.01","m"
"MXN00005179","1986","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     618.1","1","     618.1","m","","","","","","","",""
"MXN00005179","1988","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","        29","m","        26","m","         0","m","","","","","         0","m","       173","m","        20","m","","","  14.0"," ,m,0803, ","   37.8","m,0529, ","","","","","","","","","","","","","","","","","    195.0"," ,m","","","     21.26","m","",""
"MXN00005179","1989","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     938.1","1","     938.1","m","","","","","","","",""
"MXN00005179","1991","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","        23","m","        16","m","         1","m","         0","m","         0","m","","","","","","","    1.7","m,0124,+","  30.0"," ,m,0903, ","","","","","","","","","","","","","","","","","","","    147.2"," ,m","","","","","     13.32","m"
"MXN00005179","1992","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","   1075.6","","    1075.6","m","        25","m","        11","m","         1","m","         0","m","         0","m","         0","m","       261","m","        90","m","    0.6","m,1210,+","  30.0"," ,m,0503, ","   40.6","m,0614, ","","","","","","","","","","","","","     997.5","5","     997.5","m","    111.3"," ,m","     18.68","m","     25.73","m","     11.62","m"
"MXN00005179","1993","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","        28","m","        21","m","         0","m","","","","","","","","","","","","","  14.0"," ,m,0802, ","","","","","","","","","","","","","","","","","","","    125.3"," ,m","","","","","",""
"MXN00005179","1994","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","        14","m","        14","m","         0","m","         0","m","         0","m","         0","m","       313","m","        70","m","    1.7","m,0102, ","  21.8"," ,m,0815, ","   38.9","m,0729,+","","","","","","","","","","","","","     879.1","1","     879.1","m","    141.2"," ,m","     19.82","m","     27.60","m","     12.03","m"
"MXN00005179","1995","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","   1189.2","","    1189.2","m","        14","m","        12","m","         2","m","         0","m","         1","m","         0","m","       321","m","       101","m","    0.0","m,0105, ","  59.9"," ,m,0901, ","   40.0","m,0521,+","","","","","","","0.0","m,0105","","","","","","","","","    221.0"," ,m","     19.75","m","     28.12","m","     11.38","m"
"MXN00005179","1996","26.9333","-102.2","1090.9","ESTANQUE DE LEON, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     765.5","5","     765.5","m","","","","","","","",""
