"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00056964","1951","22.767","100.983","1303.0","SIMAO, CH","    320.5","","     320.5","s","       113","s","        62","s","        10","s","         0","s","        14","s","         0","s","       273","s","         0","s","   -1.2","s,0130,+","  55.0"," ,s,1129, ","   31.4","s,0515, ","","","","","-0.5","s,0218","","","","","","","    941.1"," ,s","     16.79","s","     23.05","s","     10.53","s"
"CHM00056964","1952","22.767","100.983","1303.0","SIMAO, CH","    741.0","","     741.0","s","       143","s","        92","s","        14","s","         0","s","        12","s","         0","s","       345","s","        19","s","   -2.8","s,1225, ","  65.0"," ,s,0727, ","   34.9","s,0522, ","0.0","s,1201","-2.8","s,1225","-0.2","s,0210","","","     642.2","2","     642.2","s","   1521.5"," ,s","     18.66","s","     26.31","s","     11.01","s"
"CHM00056964","1953","22.767","100.983","1303.0","SIMAO, CH","    822.1","","     822.1","s","       171","s","        93","s","        13","s","         0","s","         5","s","         0","s","       340","s","        12","s","   -3.4","s,0127, ","  93.8"," ,s,0703, ","   34.4","s,0419, ","","","","","-2.1","s,0128","-3.4","s,0127","     540.3","3","     540.3","s","   1354.8"," ,s","     19.23","s","     26.53","s","     11.92","s"
"CHM00056964","1954","22.767","100.983","1303.0","SIMAO, CH","    746.3","","     746.3","s","       192","s","       101","s","        11","s","         0","s","        10","s","         0","s","       334","s","         5","s","   -1.1","s,0127,+","  64.9"," ,s,0814, ","   34.1","s,0514,+","","","","","-0.6","s,0129","","","     540.0","0","     540.0","s","   1448.1"," ,s","     18.87","s","     24.95","s","     12.79","s"
"CHM00056964","1955","22.767","100.983","1303.0","SIMAO, CH","    655.2","","     655.2","s","       193","s","       125","s","        15","s","         0","s","         2","s","         0","s","       275","s","         2","s","   -0.6","s,1203, ","  74.1"," ,s,0803, ","   33.1","s,0511, ","-0.3","s,1202","","","","","","","     534.2","2","     534.2","s","   1661.0"," ,s","     18.34","s","     23.94","s","     12.75","s"
"CHM00056964","1956","22.767","100.983","1303.0","SIMAO, CH","    713.6","","     713.6","s","       177","s","        94","s","        10","s","         0","s","         2","s","         0","s","       292","s","         2","s","   -0.4","s,0104, ","  71.6"," ,s,0906, ","   32.3","s,0427,+","","","","","-0.4","s,0104","","","     669.2","2","     669.2","s","   1400.8"," ,s","     18.71","s","     24.53","s","     12.90","s"
"CHM00056964","1957","22.767","100.983","1303.0","SIMAO, CH","    703.8","","     703.8","s","       181","s","        95","s","        18","s","         0","s","         2","s","         0","s","       328","s","         9","s","   -0.1","s,0126, ","  68.8"," ,s,0924, ","   34.2","s,0526, ","","","","","0.0","s,0218","","","     576.9","9","     576.9","s","   1507.3"," ,s","     18.68","s","     25.09","s","     12.27","s"
"CHM00056964","1958","22.767","100.983","1303.0","SIMAO, CH","    807.3","","     807.3","s","       179","s","        84","s","        20","s","         0","s","         0","s","         0","s","       292","s","        11","s","    0.5","s,1225, ","  79.0"," ,s,0611, ","   34.4","s,0426, ","","","","","","","","","     540.5","5","     540.5","s","   1457.2"," ,s","     18.77","s","     24.77","s","     12.77","s"
"CHM00056964","1959","22.767","100.983","1303.0","SIMAO, CH","    673.0","","     673.0","s","       234","s","       105","s","        20","s","         0","s","         0","s","         0","s","       316","s","         0","s","    0.3","s,0109, ","  61.4"," ,s,0802, ","   31.7","s,0409,+","","","","","","","","","     683.2","2","     683.2","s","   1653.1"," ,s","     18.64","s","     24.28","s","     12.99","s"
"CHM00056964","1960","22.767","100.983","1303.0","SIMAO, CH","    752.0","","     752.0","s","       183","s","        99","s","        16","s","         0","s","         0","s","         0","s","       306","s","         6","s","    3.1","s,0120, ","  85.4"," ,s,0721, ","   34.6","s,0509, ","","","","","","","","","     467.6","6","     467.6","s","   1633.7"," ,s","     19.14","s","     24.94","s","     13.34","s"
