"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00091291","1998","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       127","a","        67","a","         8","a","         0","a","        10","a","         0","a","        56","a","         0","a","   -1.4","a,0816, ","  76.5"," ,a,0923, ","   28.9","a,0312, ","-1.1","a,0602","","","-0.3","a,1028","","","","","","","   1054.7"," ,a","     11.22","a","     15.80","a","      6.64","a"
"ASN00091291","1999","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","","","","","","","         0","a","         9","a","         0","a","        48","a","         0","a","   -1.0","a,0920,+","","","   30.0","a,0116, ","0.0","a,0603","","","-1.0","a,0920","","","    2412.1","1","    2412.1","a","    967.7"," ,a","     11.71","a","     16.18","a","      7.24","a"
"ASN00091291","2001","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     38.7","","      38.7","a","       131","a","        83","a","         9","a","         0","a","         5","a","         0","a","        48","a","         0","a","   -1.0","a,0823,+","  74.0"," ,a,1124, ","   29.0","a,0204,+","0.0","a,0511","","","-1.0","a,0823","","","    2427.0","0","    2427.0","a","   1109.4"," ,a","     11.63","a","     16.08","a","      7.17","a"
"ASN00091291","2003","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       117","a","        70","a","         6","a","         0","a","        15","a","         0","a","        60","a","         0","a","   -2.6","a,0701, ","  43.2"," ,a,1222, ","   31.0","a,0125, ","0.0","a,0504","-2.6","a,0701","-0.2","a,1009","","","","","","","    832.2"," ,a","     11.51","a","     16.19","a","      6.82","a"
"ASN00091291","2006","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       105","a","        54","a","         0","a","         0","a","        18","a","         0","a","        59","a","         0","a","   -2.8","a,0719, ","  23.8"," ,a,0507, ","   30.0","a,1210, ","-0.3","a,0522","-2.8","a,0719","-0.4","a,1029","","","    2673.9","9","    2673.9","a","    514.0"," ,a","     11.02","a","     16.00","a","      6.04","a"
"ASN00091291","2007","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     57.7","","      57.7","a","       122","a","        69","a","         6","a","         0","a","        15","a","         0","a","        81","a","         0","a","   -3.6","a,0618, ","  74.0"," ,a,1222, ","   31.6","a,0217, ","-0.5","a,0608","-3.6","a,0618","-1.0","a,0922","","","    2408.6","6","    2408.6","a","    842.8"," ,a","     11.89","a","     16.77","a","      7.02","a"
"ASN00091291","2008","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       128","a","        75","a","         4","a","         0","a","        10","a","         0","a","        58","a","         0","a","   -2.3","a,0729, ","  63.8"," ,a,1108, ","   30.5","a,0317, ","-1.0","a,0522","-2.3","a,0729","-1.8","a,0903","","","","","","","    858.2"," ,a","     11.15","a","     15.85","a","      6.45","a"
"ASN00091291","2009","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     36.7","","      36.7","a","       142","a","        93","a","         7","a","         0","a","         8","a","         0","a","        70","a","         4","a","   -2.5","a,0717, ","  95.4"," ,a,0712, ","   37.1","a,0130, ","0.0","a,0428","-2.5","a,0717","-0.1","a,1008","","","    2436.9","9","    2436.9","a","   1184.2"," ,a","     11.74","a","     16.55","a","      6.92","a"
"ASN00091291","2010","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     47.4","","      47.4","a","       155","a","        94","a","        12","a","         0","a","         9","a","         0","a","        66","a","         0","a","   -2.1","a,0627, ","  76.4"," ,a,1031, ","   31.3","a,0109, ","-0.2","a,0522","","","-0.9","a,0930","","","    2500.4","4","    2500.4","a","   1327.0"," ,a","     11.56","a","     16.23","a","      6.89","a"
"ASN00091291","2011","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     13.2","","      13.2","a","       124","a","        74","a","        10","a","         0","a","        15","a","         0","a","        47","a","         0","a","   -1.8","a,0811, ","  85.6"," ,a,0114, ","   28.9","a,0130, ","-0.6","a,0510","","","-0.3","a,1010","","","    2587.5","5","    2587.5","a","   1108.4"," ,a","     11.27","a","     15.85","a","      6.69","a"
"ASN00091291","2012","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       146","a","        94","a","        12","a","","","","","","","","","","","","","  77.6"," ,a,0304, ","","","","","","","","","","","","","","","   1239.0"," ,a","","","","","",""
"ASN00091291","2013","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     47.9","","      47.9","a","       131","a","        89","a","        17","a","         0","a","        18","a","         0","a","        70","a","         0","a","   -2.4","a,0821, ","  62.4"," ,a,0516, ","   31.2","a,0104, ","-0.3","a,0505","","","-0.6","a,0913","-2.4","a,0821","    2486.3","3","    2486.3","a","   1405.8"," ,a","     11.68","a","     16.43","a","      6.93","a"
"ASN00091291","2014","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     45.7","","      45.7","a","       121","a","        80","a","        10","a","         0","a","         4","a","         0","a","        70","a","         1","a","   -1.2","a,0812, ","  57.0"," ,a,0328, ","   32.2","a,0115, ","0.0","a,0609","","","-0.8","a,0915","","","    2434.2","2","    2434.2","a","    953.8"," ,a","     11.82","a","     16.65","a","      6.98","a"
"ASN00091291","2015","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       121","a","        74","a","         3","a","","","","","","","","","","","","","  34.0"," ,a,0505, ","","","","","","","","","","","","","","","    749.0"," ,a","","","","","",""
"ASN00091291","2016","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       140","a","        92","a","        18","a","","","","","","","","","","","",""," 215.8"," ,a,0606, ","","","","","","","","","","","","","","","   1826.8"," ,a","","","","","",""
"ASN00091291","2017","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","","","","","       131","a","        75","a","         6","a","         0","a","        22","a","         0","a","        71","a","         0","a","   -2.5","a,0828, ","  42.6"," ,a,0521, ","   27.3","a,0301, ","0.0","a,0531","","","-0.2","a,1105","-2.5","a,0828","    2516.3","3","    2516.3","a","    934.4"," ,a","     11.51","a","     16.24","a","      6.78","a"
"ASN00091291","2018","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     50.6","","      50.6","a","       143","a","        82","a","        10","a","         0","a","         9","a","         0","a","        67","a","         1","a","   -2.3","a,0830,+","  43.2"," ,a,0613, ","   34.4","a,0119, ","-0.1","a,0516","","","-0.5","a,0925","-2.3","a,0830","    2487.7","7","    2487.7","a","   1019.8"," ,a","     11.68","a","     16.34","a","      7.02","a"
"ASN00091291","2019","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     65.4","","      65.4","a","","","","","","","         0","a","        17","a","         0","a","        71","a","         2","a","   -2.1","a,0917, ","","","   33.0","a,0122, ","-1.4","a,0605","","","0.0","a,0918","","","    2570.3","3","    2570.3","a","","","     11.42","a","     16.42","a","      6.42","a"
"ASN00091291","2020","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     27.6","","      27.6","a","","","","","","","         0","a","        15","a","         0","a","        50","a","         0","a","   -1.9","a,0822, ","","","   31.6","a,0131, ","-0.1","a,0523","","","-0.7","a,0901","","","    2614.3","3","    2614.3","a","","","     11.23","a","     15.81","a","      6.64","a"
"ASN00091291","2021","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     12.8","","      12.8","a","       127","a","        87","a","         8","a","         0","a","         9","a","         0","a","        54","a","         0","a","   -2.7","a,0707, ","  66.2"," ,a,0206, ","   30.8","a,0125, ","-0.7","a,0421","-2.7","a,0707","-0.5","a,0926","","","    2527.0","0","    2527.0","a","   1223.2"," ,a","     11.39","a","     16.02","a","      6.75","a"
"ASN00091291","2022","-41.3886","146.3219","294.2","SHEFFIELD SCHOOL FARM, AS","     23.4","","      23.4","a","       154","a","        86","a","        15","a","         0","a","        15","a","         0","a","        56","a","         0","a","   -3.0","a,0719, "," 112.8"," ,a,1014, ","   28.8","a,1227, ","-0.3","a,0523","-3.0","a,0719","-1.2","a,0913","","","    2494.3","3","    2494.3","a","   1540.2"," ,a","     11.57","a","     16.08","a","      7.06","a"
