"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00421222","1904","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00421222","1905","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00421222","1908","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00421222","1909","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","        94","6","        68","6","         1","6","","","","","","","","","  33.0"," ,6,1121, ","    538.9"," ,6","",""
"USC00421222","1911","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00421222","1920","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","        86","6","        59","6","         0","6","","","","","","","","","  24.9"," ,6,0616, ","    443.3"," ,6","",""
"USC00421222","1922","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","        53","6","        45","6","         0","6","","","","","","","","","  21.6"," ,6,0831, ","    378.6"," ,6","",""
"USC00421222","1956","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         7"," ","         2"," ","","","","","","","",""
"USC00421222","1957","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","        66","0","        56","0","         1","0","        16","0","         4"," ","","","   102"," ,0,0121, ","  25.4"," ,0,0423, ","    369.7"," ,0","      904"," ,0"
"USC00421222","1958","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","        31","0","        27","0","         1","0","        14","0","         4"," ","","","   279"," ,0,1115, ","  25.4"," ,0,1115, ","    172.7"," ,0","      872"," ,0"
"USC00421222","1959","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00421222","1961","41.13333","-111.16667","1966.9","CASTLE ROCK, UT US","","","","","","","","","         4"," ","        11"," ","","","","","","","",""
