"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00148757","1939","39.716667","-95.783333","331.9","WETMORE, KS US","","","","","","","","","         4"," ","","","","","","","",""
"USC00148757","1941","39.716667","-95.783333","331.9","WETMORE, KS US","        89","6","        67","6","         9","6","","","","","",""," 101.6"," ,6,1020, ","   1016.0"," ,6","",""
"USC00148757","1942","39.716667","-95.783333","331.9","WETMORE, KS US","        69","6","        47","6","        14","6","         6","6","        10"," ","   203"," ,6,1205,+","  55.4"," ,6,0906, ","    836.6"," ,6","      681"," ,6"
