"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RPM00098135","1955","20.451","121.98","88.7","BASCO, RP","","","","","","","         0","S","         0","S","   15.0","S,0110, ","","","","","     22.16","S"
"RPM00098135","1958","20.451","121.98","88.7","BASCO, RP","","","","","","","         0","S","         0","S","   16.7","S,1228, ","","","","","     23.54","S"
"RPM00098135","1959","20.451","121.98","88.7","BASCO, RP","","","","","","","         0","S","         0","S","   14.4","S,0118,+","","","","","     21.90","S"
"RPM00098135","1993","20.451","121.98","88.7","BASCO, RP","       153","S","       105","S","        28","S","","","","","",""," 430.0"," ,S,1105, ","   2587.0"," ,S","",""
"RPM00098135","1994","20.451","121.98","88.7","BASCO, RP","       178","S","       100","S","        24","S","","","","","",""," 124.0"," ,S,0322, ","   2078.4"," ,S","",""
