"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094039","1998","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","","","    402.7","","     402.7","W","","","","","","","        18","W","       177","W","        30","W","       140","W","        40","W","","","","","","","  -33.9","W,0311, ","","","   42.2","W,0718, ","-0.6","W,1006","-2.2","W,1007","-4.4","W,1019","-7.8","W,1109","-10.6","W,1110","-1.7","W,0606","-3.9","W,0507","-6.1","W,0502","-7.2","W,0428","-8.9","M,0320","","","","","","","      8.97","W","     16.87","W","      1.06","W","","","","","","","",""
"USW00094039","1999","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.8","W","    367.7","","     367.7","W","       102","W","        52","W","         2","W","         6","W","       180","W","         7","W","       167","W","        38","W","","","","","","","  -26.7","W,0104, ","  29.7"," ,W,0703, ","   38.3","W,0728, ","0.0","W,0914","-3.3","W,0927","-6.7","W,1017","-6.7","W,1017","-9.4","W,1101","0.0","W,0512","-2.8","W,0508","-8.3","W,0417","-8.3","W,0417","-10.0","W,0403","    3371.5","5","    3371.5","W","    530.7"," ,W","     10.20","W","     18.85","W","      1.54","W","       240","W","       270","W","      23.2","W","      31.3","W"
"USW00094039","2000","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.9","W","    438.8","","     438.8","W","       108","W","        38","W","         2","W","        21","W","       182","W","        42","W","       144","W","        63","W","","","","","","","  -32.8","W,1212,+","  29.2"," ,W,0517, ","   38.9","W,0715,+","-1.1","W,0925","-2.2","W,1005","-8.3","W,1006","-8.3","W,1006","-11.1","W,1007","-1.1","W,0519","-3.3","W,0513","-8.9","W,0420","-8.9","W,0420","-8.9","W,0420","    3506.2","2","    3506.2","W","    417.7"," ,W","      8.41","W","     16.84","W","     -0.03","W","        10","W","       210","W","      19.7","W","      26.8","W"
"USW00094039","2001","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.7","W","    502.6","","     502.6","W","        96","W","        44","W","         2","W","        12","W","       181","W","        32","W","       151","W","        57","W","","","","","","","  -26.1","W,0209, ","  32.5"," ,W,0612, ","   39.4","W,0807,+","-2.8","W,1003","-2.8","W,1003","-5.0","W,1006","-8.9","W,1015","-8.9","W,1015","-0.6","W,0602","-2.2","W,0507","-11.1","W,0423","-11.1","W,0423","-11.1","W,0423","    4161.0","0","    4161.0","W","    404.4"," ,W","      9.04","W","     17.15","W","      0.92","W","        50","W","        90","W","      38.9","W","      38.9","W"
"USW00094039","2002","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       4.0","W","    502.8","","     502.8","W","        77","W","        27","W","         3","W","        23","W","       192","W","        39","W","       130","W","        52","W","","","","","","","  -26.1","W,0309, ","  47.5"," ,W,0912, ","   42.2","W,0731, ","-1.1","W,0922","-3.3","W,1005","-6.7","W,1012","-6.7","W,1012","-8.9","W,1026","-1.7","W,0525","-3.9","W,0524","-4.4","W,0509","-10.6","W,0425","-10.6","W,0425","    3937.4","4","    3937.4","W","    333.1"," ,W","      8.43","W","     16.67","W","      0.18","W","        40","W","        50","W","      21.0","W","      31.7","W"
"USW00094039","2003","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.9","W","    457.4","","     457.4","W","        95","W","        39","W","         1","W","        14","W","       185","W","        39","W","       154","W","        53","W","","","","","","","  -31.1","W,0224, ","  98.6"," ,W,0617, ","   42.2","W,0725, ","0.0","W,0921","-2.2","W,0930","-4.4","W,1001","-9.4","W,1025","-9.4","W,1025","-5.0","W,0520","-5.0","W,0520","-5.0","W,0520","-8.9","W,0408","-8.9","W,0408","    4016.8","8","    4016.8","W","    461.9"," ,W","      8.63","W","     16.74","W","      0.52","W","       160","W","       150","W","      21.5","W","      26.8","W"
"USW00094039","2004","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.9","W","    302.8","","     302.8","W","        58","W","        19","W","         2","W","        12","W","       170","W","        27","W","       149","W","        36","W","","","","","","","  -25.6","W,0106, ","  67.8"," ,W,0905, ","   39.4","W,0719, ","-3.9","W,1013","-3.9","W,1013","-5.0","W,1101","-9.4","W,1102","-9.4","W,1102","0.0","W,0525","-3.9","W,0514","-7.8","W,0502","-7.8","W,0502","-11.7","W,0412","    3846.6","6","    3846.6","W","    246.2"," ,W","      8.93","W","     17.07","W","      0.78","W","       190","W","       260","W","      21.0","W","      25.9","W"
"USW00094039","2005","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.7","B","    409.1","","     409.1","B","        61","B","        25","B","         4","B","        19","B","       183","B","        32","B","       150","B","        43","B","","","","","","","  -30.0","B,0105, ","  35.8"," ,B,0723, ","   40.6","B,0723, ","-0.6","B,0928","-2.8","B,1006","-5.6","B,1022","-12.8","B,1023","-12.8","B,1023","-1.1","W,0528","-8.9","W,0503","-8.9","W,0503","-8.9","W,0503","-8.9","W,0503","    3765.0","0","    3765.0","B","    323.8"," ,B","      8.88","B","     17.18","B","      0.58","B","       290","B","       290","B","      23.7","B","      28.2","B"
"USW00094039","2006","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       3.7","W","    499.9","","     499.9","W","        54","W","        18","W","         1","W","        10","W","       173","W","        24","W","       156","W","        53","W","        85"," ","        11"," ","        34"," ","  -34.9","W,0218, ","  44.7"," ,W,0609, ","   43.9","W,0715, ","-2.7","W,0918","-2.7","W,0918","-8.2","W,1012","-8.2","W,1012","-9.9","W,1013","-0.5","W,0516","-2.7","W,0503","-5.5","W,0408","-12.1","W,0321","-12.1","W,0321","    3548.0","0","    3548.0","W","    199.1"," ,W","      9.34","W","     17.76","W","      0.91","W","       260","W","       260","W","      27.7","W","      31.3","W"
"USW00094039","2007","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       4.2","W","    661.3","","     661.3","W","","","","","","","        24","W","       168","W","        47","W","       160","W","        74","W","        76"," ","         9"," ","","","  -35.5","W,0215, ","","","   42.2","W,0625, ","-4.3","W,0914","-4.3","W,0914","-6.6","W,1027","-8.2","W,1102","-10.5","W,1105","-0.5","W,0608","-3.2","W,0420","-7.1","W,0414","-7.1","W,0414","-11.6","W,0408","    3931.1","1","    3931.1","W","","","      9.41","W","     17.76","W","      1.06","W","       170","W","       250","W","      22.8","W","      27.3","W"
"USW00094039","2008","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","       4.0","W","    350.6","","     350.6","W","       109","W","        48","W","         3","W","        25","W","       185","W","        38","W","       146","W","        34","W","        94"," ","         5"," ","        48"," ","  -30.5","W,1215, ","  47.8"," ,W,1105, ","   37.2","W,0802, ","-2.1","W,0929","-4.9","W,1007","-4.9","W,1007","-8.8","W,1026","-13.8","W,1027","-5.5","W,0511","-5.5","W,0511","-5.5","W,0511","-7.7","W,0503","-9.3","W,0407","    4194.3","3","    4194.3","W","    545.0"," ,W","      7.65","W","     15.63","W","     -0.35","W","       330","W","       320","W","      23.7","W","      27.3","W"
"USW00094039","2009","43.02614","-102.52001","1002.0","PINE RIDGE AIRPORT, SD US","","","","","","","       120","W","        52","W","         0","W","","","","","","","","","","","       108"," ","        20"," ","        48"," ","","","  19.8"," ,W,0807, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    485.2"," ,W","","","","","","","","","","","","","",""
