"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00060961","1949","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       117","0","        77","0","         8","0","","","","","","","","","","","","","","","","","","","","","  50.0"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    985.9"," ,0","","","","","","","",""
"USC00060961","1952","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","","","","","","","","","","","","","","","","","","","         4"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00060961","1953","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       127","0","        96","0","        10","0","","","","","","","","","","","","","         1"," ","","","","","","","  50.8"," ,0,0627, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1279.0"," ,0","","","","","","","",""
"USC00060961","1954","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       141","0","        89","0","        14","0","","","","","","","","","","","","","         2"," ","","","","","","","  64.8"," ,0,0912, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1246.0"," ,0","","","","","","","",""
"USC00060961","1955","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       129","0","        80","0","        12","0","","","","","","","","","","","","","         1"," ","","","","","",""," 151.9"," ,0,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1303.0"," ,0","","","","","","","",""
"USC00060961","1956","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       149","0","        97","0","         6","0","","","","","","","","","","","","","","","","","","","","","  99.1"," ,0,0907, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1144.8"," ,0","","","","","","","",""
"USC00060961","1957","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","","","","","       113","0","        73","0","         4","0","","","","","","","","","","","","","","","","","","","","","  59.7"," ,0,1221, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    829.8"," ,0","","","","","","","",""
"USC00060961","1958","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","    215.8","","     215.8","0","       136","0","        90","0","        10","0","","","        12","0","       153","0","        42","0","       128","0","         2","0","","","         1"," ","  -24.4","0,0218, ","","","  54.1"," ,0,1026, ","   33.9","0,0701, ","-2.8","0,1006","-2.8","0,1006","-5.0","0,1108","-8.3","0,1123","-11.1","0,1130","0.0","0,0618","-3.3","0,0410","-4.4","0,0406","-10.0","0,0223","-10.0","0,0223","    3527.3","3","    3527.3","0","   1143.1"," ,0","","","      8.30","0","     14.46","0","      2.13","0"
"USC00060961","1959","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","    419.4","","     419.4","0","       146","0","        97","0","        11","0","","","         1","0","       145","0","        27","0","       144","0","        22","0","         3"," ","         2"," ","  -17.8","0,0202, ","","","  58.7"," ,0,0603, ","   35.6","0,0629, ","-0.6","0,1016","-2.2","0,1019","-6.1","0,1021","-8.9","0,1118","-8.9","0,1118","-2.2","0,0424","-2.2","0,0424","-5.0","0,0414","-11.1","0,0329","-11.1","0,0329","    3536.2","2","    3536.2","0","   1244.2"," ,0","","","      9.66","0","     16.24","0","      3.08","0"
"USC00060961","1960","41.6763","-73.5086","79.2","BULLS BRIDGE DAM, CT US","    202.4","","     202.4","0","       127","0","        85","0","        11","0","","","         7","0","       151","0","        32","0","       148","0","         3","0","         7"," ","","","  -22.8","0,1223, ","","","  75.7"," ,0,0731, ","   32.2","0,0829,+","0.0","0,1008","-3.3","0,1021","-5.0","0,1022","-7.2","0,1107","-8.9","0,1108","-0.6","0,0503","-3.3","0,0420","-5.6","0,0411","-9.4","0,0327","-9.4","0,0327","    3350.7","7","    3350.7","0","   1223.6"," ,0","","","      8.89","0","     15.50","0","      2.28","0"
