"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033907","1960","46.3","32.3","6.0","BEHTERY, UP","        85","I","        45","I","         2","I","","","","","","","  37.4"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","    400.8"," ,I","",""
"UPM00033907","1962","46.3","32.3","6.0","BEHTERY, UP","        80","I","        39","I","         0","I","","","","","","","  24.4"," ,I,0914, ","","","","","","","","","","","","","","","","","","","","","    345.3"," ,I","",""
"UPM00033907","1963","46.3","32.3","6.0","BEHTERY, UP","        75","I","        36","I","         0","I","","","","","","","  23.3"," ,I,0504, ","","","","","","","","","","","","","","","","","","","","","    288.3"," ,I","",""
"UPM00033907","1964","46.3","32.3","6.0","BEHTERY, UP","        71","I","        33","I","         2","I","","","","","","","  87.6"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","    386.2"," ,I","",""
"UPM00033907","1965","46.3","32.3","6.0","BEHTERY, UP","        92","I","        43","I","         2","I","","","","","","","  43.0"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","    380.8"," ,I","",""
"UPM00033907","1966","46.3","32.3","6.0","BEHTERY, UP","       125","I","        57","I","         0","I","","","","","","","  23.3"," ,I,1222, ","","","","","","","","","","","","","","","","","","","","","    493.0"," ,I","",""
"UPM00033907","1967","46.3","32.3","6.0","BEHTERY, UP","       104","I","        40","I","         2","I","","","","","","","  55.1"," ,I,0819, ","","","","","","","","","","","","","","","","","","","","","    433.2"," ,I","",""
"UPM00033907","1969","46.3","32.3","6.0","BEHTERY, UP","       105","I","        42","I","         2","I","","","","","","","  42.0"," ,I,0627, ","","","","","","","","","","","","","","","","","","","","","    393.0"," ,I","",""
"UPM00033907","1970","46.3","32.3","6.0","BEHTERY, UP","       123","I","        50","I","         1","I","","","","","","","  26.3"," ,I,1003, ","","","","","","","","","","","","","","","","","","","","","    557.0"," ,I","",""
"UPM00033907","1971","46.3","32.3","6.0","BEHTERY, UP","        96","I","        35","I","         0","I","","","","","","","  15.1"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","    284.2"," ,I","",""
"UPM00033907","1972","46.3","32.3","6.0","BEHTERY, UP","        71","I","        30","I","         0","I","","","","","","","  24.3"," ,I,0928, ","","","","","","","","","","","","","","","","","","","","","    312.6"," ,I","",""
"UPM00033907","1973","46.3","32.3","6.0","BEHTERY, UP","       113","I","        43","I","         1","I","","","","","","","  45.7"," ,I,0706, ","","","","","","","","","","","","","","","","","","","","","    397.3"," ,I","",""
"UPM00033907","1974","46.3","32.3","6.0","BEHTERY, UP","       100","I","        41","I","         0","I","","","","","","","  24.5"," ,I,0712, ","","","","","","","","","","","","","","","","","","","","","    353.8"," ,I","",""
"UPM00033907","1977","46.3","32.3","6.0","BEHTERY, UP","       111","I","        48","I","         4","I","","","","","","","  45.1"," ,I,0622, ","","","","","","","","","","","","","","","","","","","","","    556.9"," ,I","",""
"UPM00033907","1979","46.3","32.3","6.0","BEHTERY, UP","       109","I","        38","I","         1","I","","","","","","","  28.0"," ,I,0322, ","","","","","","","","","","","","","","","","","","","","","    375.4"," ,I","",""
"UPM00033907","1980","46.3","32.3","6.0","BEHTERY, UP","       108","I","        48","I","         2","I","","","","","","","  30.5"," ,I,0915, ","","","","","","","","","","","","","","","","","","","","","    408.4"," ,I","",""
"UPM00033907","1982","46.3","32.3","6.0","BEHTERY, UP","        65","I","        31","I","         4","I","","","","","","","  54.6"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    370.1"," ,I","",""
"UPM00033907","1984","46.3","32.3","6.0","BEHTERY, UP","        96","I","        37","I","         1","I","","","","","","","  46.3"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","    392.1"," ,I","",""
"UPM00033907","1985","46.3","32.3","6.0","BEHTERY, UP","        82","I","        38","I","         1","I","","","","","","","  31.7"," ,I,0705, ","","","","","","","","","","","","","","","","","","","","","    406.7"," ,I","",""
"UPM00033907","1986","46.3","32.3","6.0","BEHTERY, UP","        78","I","        36","I","         0","I","","","","","","","  22.7"," ,I,0427, ","","","","","","","","","","","","","","","","","","","","","    316.5"," ,I","",""
"UPM00033907","1987","46.3","32.3","6.0","BEHTERY, UP","        80","I","        43","I","         1","I","","","","","","","  33.6"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","    342.7"," ,I","",""
"UPM00033907","1988","46.3","32.3","6.0","BEHTERY, UP","        99","I","        47","I","         3","I","","","","","","","  54.7"," ,I,0711, ","","","","","","","","","","","","","","","","","","","","","    510.7"," ,I","",""
"UPM00033907","1990","46.3","32.3","6.0","BEHTERY, UP","        83","I","        29","I","         0","I","","","","","","","  19.2"," ,I,1209,+","","","","","","","","","","","","","","","","","","","","","    279.0"," ,I","",""
"UPM00033907","2001","46.3","32.3","6.0","BEHTERY, UP","","","","","","","         0","u","        83","u","  -16.2","u,1218, ","","","-1.8","u,1025","-5.1","u,1026","-5.1","u,1026","-9.4","u,1206","-9.4","u,1206","0.0","u,0415","-3.3","u,0330","-5.5","u,0228","-10.3","u,0221","-10.3","u,0221","","","      7.01","u"
