"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NCCK0019","2020","35.003513","-84.282741","687.0","MURPHY 15.7 WSW, NC US","   1880.6"," ,N"
"US1NCCK0019","2021","35.003513","-84.282741","687.0","MURPHY 15.7 WSW, NC US","   1824.8"," ,N"
