"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00230165","1899","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        97","6","        67","6","        13","6","","","","","","","","","","","","","","","","","","","","","  71.9"," ,6,0917, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1128.7"," ,6","","","","","","","",""
"USC00230165","1900","36.65","-94.51667","320.0","ANDERSON, MO US","    900.3","","     900.3","6","       119","6","        70","6","        10","6","","","         2","6","        91","6","         7","6","       213","6","        63","6","","","","","  -20.6","6,0217, ","","","  61.5"," ,6,0630, ","   38.3","6,0821, ","-0.6","6,1101","-4.4","6,1109","-4.4","6,1109","-7.2","6,1112","-11.1","6,1229","-2.8","6,0413","-2.8","6,0413","-5.0","6,0331","-7.8","6,0321","-9.4","6,0317","    2096.9","9","    2096.9","6","   1046.4"," ,6","","","     15.16","6","     22.28","6","      8.04","6"
"USC00230165","1901","36.65","-94.51667","320.0","ANDERSON, MO US","    994.1","","     994.1","6","        76","6","        51","6","        10","6","","","         5","6","       104","6","         7","6","       199","6","        97","6","","","","","  -20.6","6,1220, ","","","  78.5"," ,6,1213, ","   43.9","6,0712, ","-1.7","6,1014","-3.3","6,1104","-8.9","6,1116","-8.9","6,1116","-8.9","6,1116","-1.7","6,0419","-3.3","6,0418","-7.8","6,0321","-7.8","6,0321","-14.4","6,0306","    2107.8","8","    2107.8","6","    866.9"," ,6","","","     14.75","6","     22.80","6","      6.70","6"
"USC00230165","1902","36.65","-94.51667","320.0","ANDERSON, MO US","    763.2","","     763.2","6","       114","6","        77","6","        10","6","","","         3","6","        96","6","        16","6","       197","6","        53","6","","","","","  -17.8","6,0210,+","",""," 109.5"," ,6,0628, ","   37.2","6,0826,+","0.0","6,0913","-2.2","6,1118","-7.2","6,1127","-7.2","6,1127","-10.0","6,1217","0.0","6,0408","-2.8","6,0401","-9.4","6,0318","-9.4","6,0318","-9.4","6,0318","    2327.8","8","    2327.8","6","   1233.6"," ,6","","","     13.90","6","     20.74","6","      7.05","6"
"USC00230165","1903","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        99","6","        63","6","        10","6","","","","","","","","","","","","","","","","","","","","","  55.9"," ,6,0520, ","","","","","","","","","","","","","","","","","","","","","","","    2211.0","0","    2211.0","6","    935.6"," ,6","","","","","","","",""
"USC00230165","1904","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        96","6","        64","6","         9","6","","","","","","","","","","","","","","","","","","","","","  94.7"," ,6,0121, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1123.8"," ,6","","","","","","","",""
"USC00230165","1905","36.65","-94.51667","320.0","ANDERSON, MO US","    749.7","","     749.7","6","       116","6","        83","6","        17","6","","","         8","6","        99","6","        17","6","       202","6","        35","6","","","        11"," ","  -31.1","6,0213, ","","","  67.8"," ,6,0522, ","   35.6","6,0824, ","0.0","6,1011","-3.9","6,1021","-5.0","6,1110","-10.6","6,1130","-10.6","6,1130","0.0","6,0416","-4.4","6,0228","-4.4","6,0228","-6.7","6,0222","-8.9","6,0221","","","","","   1438.5"," ,6","","","     13.69","6","     20.24","6","      7.13","6"
"USC00230165","1906","36.65","-94.51667","320.0","ANDERSON, MO US","    701.1","","     701.1","6","        98","6","        74","6","        13","6","","","         2","6","        97","6","         8","6","       203","6","        31","6","","","        14"," ","  -22.2","6,0123, ","","","  87.4"," ,6,0531, ","   34.4","6,0722, ","-4.4","6,1010","-4.4","6,1010","-4.4","6,1010","-9.4","6,1122","-9.4","6,1122","-1.1","6,0509","-11.7","6,0320","-11.7","6,0320","-11.7","6,0320","-11.7","6,0320","    2303.8","8","    2303.8","6","   1203.5"," ,6","","","     14.12","6","     20.70","6","      7.54","6"
"USC00230165","1907","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        96","6","        60","6","        13","6","","","","","","","","","","","","","","","","","","","","","  49.3"," ,6,0630, ","","","","","","","","","","","","","","","","","","","","","","","    1986.0","0","    1986.0","6","    934.3"," ,6","","","","","","","",""
"USC00230165","1908","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","       113","6","        77","6","        16","6","","","","","","","","","","","","","","","","","","","",""," 120.9"," ,6,1128, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1480.7"," ,6","","","","","","","",""
"USC00230165","1909","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        93","6","        60","6","         8","6","","","","","","","","","","","","","","","","","","","","","  86.9"," ,6,0509, ","","","","","","","","","","","","","","","","","","","","","","","    2009.1","1","    2009.1","6","   1007.4"," ,6","","","","","","","",""
"USC00230165","1910","36.65","-94.51667","320.0","ANDERSON, MO US","    705.6","","     705.6","6","        79","6","        54","6","        15","6","","","         1","6","       106","6","         4","6","       211","6","        43","6","","","","","  -30.0","6,0218, ","","","  71.1"," ,6,0723, ","   36.7","6,0729, ","-1.1","6,1022","-2.8","6,1028","-7.8","6,1029","-7.8","6,1029","-8.9","6,1128","-2.2","6,0426","-2.2","6,0426","-5.6","6,0311","-8.9","6,0225","-8.9","6,0225","","","","","   1009.7"," ,6","","","     14.17","6","     22.02","6","      6.32","6"
"USC00230165","1911","36.65","-94.51667","320.0","ANDERSON, MO US","","","","","        94","6","        63","6","        14","6","         1","6","","","","","","","","","","","","","","","","","   279"," ,6,1216, ","  63.2"," ,6,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    993.5"," ,6","      297"," ,6","","","","","",""
