"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00611B002","2005","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","    298.1","","     298.1","C","","","","","","","        33","C","       175","C","        77","C","       126","C","        24","C","  -35.8","C,0121, ","","","   36.0","C,0713, ","-1.5","C,0924","-2.2","C,1009","-6.0","C,1022","-7.7","C,1122","-16.3","C,1123","-1.6","C,0520","-3.9","C,0518","-5.5","C,0422","-8.0","C,0415","-9.7","C,0327","","","","","","","      6.49","C","     13.24","C","     -0.27","C","","","",""
"CA00611B002","2006","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","    201.9","","     201.9","C","","","","","","","        16","C","       160","C","        41","C","       111","C","        10","C","  -28.6","C,0227, ","","","   37.2","C,0801, ","-0.5","C,0929","-2.6","C,1005","-4.4","C,1007","-6.9","C,1121","-17.7","C,1207","-0.7","C,0524","-6.5","C,0507","-6.5","C,0507","-6.9","C,0428","-11.1","C,0321","    4170.1","1","    4170.1","C","","","      7.41","C","     13.52","C","      1.30","C","","","",""
"CA00611B002","2007","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4411.8","8","    4411.8"," ","","","","","","","","","","","",""
"CA00611B002","2009","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","     77.7","","      77.7","C","","","","","","","        27","C","       184","C","        65","C","       101","C","         0","C","  -34.7","C,0115, ","","","   31.8","C,0816, ","-2.8","C,0919","-2.8","C,0919","-4.4","C,1012","-7.1","C,1017","-9.3","C,1018","-0.4","C,0604","-4.8","C,0518","-4.8","C,0518","-10.6","C,0413","-10.6","C,0413","    4698.0","0","    4698.0","C","","","      5.51","C","     12.05","C","     -1.02","C","","","",""
"CA00611B002","2010","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","    234.5","","     234.5","C","","","","","","","        15","C","       164","C","        67","C","       114","C","        10","C","  -32.2","C,1209, ","","","   35.4","C,0708, ","-2.1","C,1003","-3.6","C,1004","-4.7","C,1013","-8.2","C,1102","-9.7","C,1204","-0.3","C,0516","-3.6","C,0511","-4.6","C,0510","-7.0","C,0423","-12.2","C,0327","    4198.5","5","    4198.5","C","","","      7.18","C","     13.32","C","      1.03","C","","","",""
"CA00611B002","2011","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","    202.0","","     202.0","C","","","","","","","        25","C","       161","C","        60","C","       116","C","         7","C","  -31.8","C,0123, ","","","   36.3","C,0721, ","-0.9","C,0918","-2.4","C,1006","-6.7","C,1030","-6.7","C,1030","-9.5","C,1105","-2.0","C,0509","-2.3","C,0508","-4.8","C,0422","-7.8","C,0415","-9.3","C,0330","    4489.4","4","    4489.4","C","","","      6.77","C","     12.93","C","      0.62","C","","","",""
"CA00611B002","2012","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3771.7","7","    3771.7","C","","","","","","","","","","","",""
"CA00611B002","2013","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","","","","","       190","C","        64","C","         3","C","","","","","","","","","","","","","  43.0"," ,C,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    754.5"," ,C","","","","","","","","","",""
"CA00611B002","2016","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","","","","","","","","","","","        19","C","       169","C","","","","","","","  -39.4","C,0214, ","","","","","-0.5","C,0924","-5.0","C,1010","-5.0","C,1010","-15.7","C,1209","-15.7","C,1209","-0.2","C,0610","-2.5","C,0518","-5.1","C,0510","-7.2","C,0427","-13.8","C,0410","","","","","","","","","","","      0.62","C","        23","C","      80.0","C"
"CA00611B002","2017","44.2667","-79.9167","223.0","BORDEN AWOS, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        25","C","      91.0","C"
