"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00461183","1920","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","","","","","","","         5"," ","","","",""
"USC00461183","1921","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","       148","6","       118","6","        13","6","         4"," ","  54.6"," ,6,0529, ","   1495.3"," ,6"
"USC00461183","1923","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","       148","6","       115","6","         9","6","","","  42.4"," ,6,0822, ","   1310.3"," ,6"
"USC00461183","1924","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","       145","6","        95","6","        12","6","","","  75.9"," ,6,0629, ","   1301.7"," ,6"
"USC00461183","1927","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","       144","6","       125","6","        15","6","","","  52.8"," ,6,0604, ","   1637.3"," ,6"
"USC00461183","1933","39.666667","-79.633333","472.1","BRUCETON MILLS, WV US","       106","6","        99","6","        16","6","","","  69.9"," ,6,0313, ","   1397.7"," ,6"
