"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00059758","1951","20.0","110.25","24.0","HAIKOU, CH","   2331.2","","    2331.2","s","       167","s","       105","s","        25","s","         0","s","         0","s","         0","s","       310","s","       106","s","    7.2","s,0113, "," 164.1"," ,s,0802, ","   36.9","s,0825,+","","","","","   2144.9"," ,s","     24.26","s","     27.83","s","     20.69","s"
"CHM00059758","1952","20.0","110.25","24.0","HAIKOU, CH","   2644.5","","    2644.5","s","       119","s","        77","s","        20","s","         0","s","         0","s","         0","s","       324","s","       137","s","    7.4","s,0219, "," 210.2"," ,s,0613, ","   38.9","s,0410, ","      69.1","1","      69.1","s","   1822.5"," ,s","     25.28","s","     29.11","s","     21.44","s"
"CHM00059758","1953","20.0","110.25","24.0","HAIKOU, CH","   2473.9","","    2473.9","s","       163","s","       100","s","        24","s","         0","s","         0","s","         0","s","       308","s","       113","s","    8.6","s,0107, "," 235.4"," ,s,1101, ","   37.8","s,0715,+","     121.8","8","     121.8","s","   2259.3"," ,s","     24.82","s","     28.08","s","     21.56","s"
"CHM00059758","1954","20.0","110.25","24.0","HAIKOU, CH","   2455.2","","    2455.2","s","       137","s","        74","s","        18","s","         0","s","         0","s","         0","s","       319","s","       110","s","    9.6","s,0306, "," 173.7"," ,s,0903, ","   37.8","s,0727, ","     128.9","9","     128.9","s","   1703.1"," ,s","     24.66","s","     28.16","s","     21.16","s"
"CHM00059758","1955","20.0","110.25","24.0","HAIKOU, CH","   2406.5","","    2406.5","s","       118","s","        68","s","        17","s","         0","s","         0","s","         0","s","       320","s","       113","s","    2.8","s,0112, "," 118.1"," ,s,0925, ","   37.8","s,0509,+","     159.9","9","     159.9","s","   1280.0"," ,s","     24.54","s","     28.14","s","     20.93","s"
"CHM00059758","1956","20.0","110.25","24.0","HAIKOU, CH","   2397.1","","    2397.1","s","       136","s","        85","s","        18","s","         0","s","         0","s","         0","s","       302","s","       105","s","    8.8","s,0108, "," 269.6"," ,s,0927, ","   37.8","s,0425,+","     123.6","6","     123.6","s","   1882.6"," ,s","     24.42","s","     27.79","s","     21.05","s"
"CHM00059758","1957","20.0","110.25","24.0","HAIKOU, CH","   2322.5","","    2322.5","s","       148","s","        86","s","        16","s","         0","s","         0","s","         0","s","       322","s","        94","s","    7.1","s,0211, "," 101.5"," ,s,1013, ","   37.1","s,0514, ","     182.8","8","     182.8","s","   1507.7"," ,s","     24.32","s","     27.76","s","     20.88","s"
"CHM00059758","1958","20.0","110.25","24.0","HAIKOU, CH","   2370.8","","    2370.8","s","       140","s","        80","s","        25","s","         0","s","         0","s","         0","s","       328","s","        99","s","    8.1","s,0105, "," 134.4"," ,s,0911, ","   38.8","s,0508, ","     104.8","8","     104.8","s","   2055.7"," ,s","     24.45","s","     27.99","s","     20.91","s"
"CHM00059758","1959","20.0","110.25","24.0","HAIKOU, CH","   2493.3","","    2493.3","s","       141","s","        75","s","        11","s","         0","s","         0","s","         0","s","       315","s","        86","s","    8.9","s,0110, ","  59.7"," ,s,0911, ","   38.0","s,0620, ","     123.2","2","     123.2","s","   1120.7"," ,s","     24.82","s","     28.33","s","     21.31","s"
"CHM00059758","1960","20.0","110.25","24.0","HAIKOU, CH","   2453.1","","    2453.1","s","       152","s","        90","s","        22","s","         0","s","         0","s","         0","s","       328","s","        99","s","    8.0","s,0103, "," 184.4"," ,s,0630, ","   38.3","s,0504, ","      93.0","0","      93.0","s","   1967.3"," ,s","     24.74","s","     28.17","s","     21.30","s"
