"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSGT0005","2009","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        68","N","        31","N","         6","N","        8","","         3","N","   495"," ,N,0328, ","   267"," ,N,0328, ","  40.9"," ,N,0327, ","    497.9"," ,N","      639"," ,N"
"US1KSGT0005","2010","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        59","N","        29","N","         3","N","        6","","         1","N","   203"," ,N,0129, ","   203"," ,N,0129, ","  27.2"," ,N,0711, ","    317.9"," ,N","      277"," ,N"
"US1KSGT0005","2011","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        59","N","        35","N","         2","N","       20","","         6","N","   178"," ,N,1223,+","   178"," ,N,1220, ","  52.8"," ,N,1220, ","    313.7"," ,N","      535"," ,N"
"US1KSGT0005","2012","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        50","N","        25","N","         4","N","        4","","         3","N","    51"," ,N,1226, ","    46"," ,N,1226, ","  36.8"," ,N,1013, ","    299.3"," ,N","      137"," ,N"
"US1KSGT0005","2013","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        67","N","        34","N","         2","N","       19","","         9","N","   183"," ,N,0101, ","   152"," ,N,0101, ","  33.3"," ,N,0802, ","    404.6"," ,N","      619"," ,N"
"US1KSGT0005","2014","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        73","N","        35","N","         2","N","       24","","        11","N","    97"," ,N,0211, ","    97"," ,N,0211, ","  40.6"," ,N,1010, ","    417.2"," ,N","      734"," ,N"
"US1KSGT0005","2015","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        93","N","        45","N","         8","N","       15","","         5","N","   127"," ,N,0223, ","    97"," ,N,0222, ","  49.3"," ,N,1022, ","    652.9"," ,N","      428"," ,N"
"US1KSGT0005","2016","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        66","N","        35","N","         6","N","        3","","         1","N","    51"," ,N,1219,+","    51"," ,N,1218, ","  74.4"," ,N,0702, ","    550.3"," ,N","       92"," ,N"
"US1KSGT0005","2017","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        71","N","        44","N","         7","N","        9","","         4","N","   381"," ,N,0430, ","   279"," ,N,0430, ","  59.4"," ,N,0430, ","    765.4"," ,N","      562"," ,N"
"US1KSGT0005","2018","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        69","N","        43","N","         8","N","        8","","         3","N","   104"," ,N,1112, ","   104"," ,N,1112, ","  73.4"," ,N,0819, ","    654.9"," ,N","      252"," ,N"
"US1KSGT0005","2019","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        68","N","        35","N","         3","N","       21","","         7","N","   114"," ,N,0112, ","   117"," ,N,0224, ","  41.4"," ,N,0323, ","    403.7"," ,N","      606"," ,N"
"US1KSGT0005","2020","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        61","N","        27","N","         4","N","       17","","         6","N","   155"," ,N,1213, ","   155"," ,N,1213, ","  39.9"," ,N,0522, ","    333.5"," ,N","      595"," ,N"
"US1KSGT0005","2021","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        53","N","        29","N","         6","N","        6","","         1","N","    51"," ,N,0127, ","    51"," ,N,0127, ","  69.3"," ,N,0707, ","    439.5"," ,N","      110"," ,N"
"US1KSGT0005","2022","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        39","N","        20","N","         2","N","        8","","         3","N","   127"," ,N,0203, ","   107"," ,N,0203, ","  45.2"," ,N,0607, ","    244.2"," ,N","      345"," ,N"
"US1KSGT0005","2023","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        72","N","        34","N","         7","N","        6","","         3","N","    51"," ,N,1126, ","    43"," ,N,1126, ","  42.2"," ,N,0706, ","    549.6"," ,N","      137"," ,N"
"US1KSGT0005","2024","37.599017","-101.29114","939.4","ULYSSES 3.8 ENE, KS US","        60","N","        33","N","         4","N","        8","","         5","N","    89"," ,N,0109, ","    79"," ,N,0109, ","  32.8"," ,N,1109, ","    418.0"," ,N","      248"," ,N"
