"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00260805","1986","38.86667","-117.58333","2113.5","BERLIN STATE PARK, NV US","         3"," "
"USC00260805","1987","38.86667","-117.58333","2113.5","BERLIN STATE PARK, NV US","         2"," "
