"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00032011","1945","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        47","m","        25","m","         1","m","","","","","","","","","","","",""," 119.9"," ,m,0827, ","","","","","","","","","","","","","","","","","","","","","","","","","    342.7"," ,m","","","","","",""
"MXN00032011","1948","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        61","m","        30","m","         3","m","","","","","","","","","","","","","  39.9"," ,m,0913, ","","","","","","","","","","","","","","","","","","","","","","","","","    369.0"," ,m","","","","","",""
"MXN00032011","1949","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        42","m","        28","m","         1","m","","","","","","","","","","","","","  27.9"," ,m,0621, ","","","","","","","","","","","","","","","","","","","","","","","","","    311.4"," ,m","","","","","",""
"MXN00032011","1951","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        28","m","        14","m","         2","m","","","","","","","","","","","","","  95.0"," ,m,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","    248.0"," ,m","","","","","",""
"MXN00032011","1952","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        32","m","        14","m","         0","m","","","","","","","","","","","","","  20.3"," ,m,0602, ","","","","","","","","","","","","","","","","","","","","","","","","","    123.2"," ,m","","","","","",""
"MXN00032011","1953","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        64","m","        31","m","         4","m","","","","","","","","","","","","","  41.9"," ,m,0823, ","","","","","","","","","","","","","","","","","","","","","","","","","    423.8"," ,m","","","","","",""
"MXN00032011","1954","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        46","m","        20","m","         1","m","","","","","","","","","","","","","  30.5"," ,m,0709, ","","","","","","","","","","","","","","","","","","","","","","","","","    189.6"," ,m","","","","","",""
"MXN00032011","1956","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        39","m","        23","m","         0","m","","","","","","","","","","","","","  22.4"," ,m,0625, ","","","","","","","","","","","","","","","","","","","","","","","","","    244.8"," ,m","","","","","",""
"MXN00032011","1957","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        34","m","        22","m","         1","m","","","","","","","","","","","","","  50.8"," ,m,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","    235.1"," ,m","","","","","",""
"MXN00032011","1958","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        76","m","        43","m","         6","m","","","","","","","","","","","","","  47.8"," ,m,0615, ","","","","","","","","","","","","","","","","","","","","","","","","","    591.8"," ,m","","","","","",""
"MXN00032011","1959","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        52","m","        34","m","         4","m","","","","","","","","","","","","","  39.9"," ,m,1013, ","","","","","","","","","","","","","","","","","","","","","","","","","    461.4"," ,m","","","","","",""
"MXN00032011","1961","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        25","m","        17","m","         3","m","","","","","","","","","","","","","  63.0"," ,m,0704, ","","","","","","","","","","","","","","","","","","","","","","","","","    256.8"," ,m","","","","","",""
"MXN00032011","1962","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        26","m","        12","m","         0","m","","","","","","","","","","","","","  20.8"," ,m,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","    114.6"," ,m","","","","","",""
"MXN00032011","1964","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        39","m","        23","m","         2","m","","","","","","","","","","","","","  41.9"," ,m,1018, ","","","","","","","","","","","","","","","","","","","","","","","","","    259.6"," ,m","","","","","",""
"MXN00032011","1965","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        45","m","        32","m","         1","m","","","","","","","","","","","","","  39.9"," ,m,0801, ","","","","","","","","","","","","","","","","","","","","","","","","","    354.2"," ,m","","","","","",""
"MXN00032011","1969","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        42","m","        29","m","         1","m","","","","","","","","","","","","","  69.9"," ,m,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","    319.1"," ,m","","","","","",""
"MXN00032011","1970","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        40","m","        25","m","         2","m","","","","","","","","","","","","","  35.8"," ,m,0726, ","","","","","","","","","","","","","","","","","","","","","","","","","    271.4"," ,m","","","","","",""
"MXN00032011","1972","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        38","m","        23","m","         2","m","","","","","","","","","","","","","  59.9"," ,m,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","    351.6"," ,m","","","","","",""
"MXN00032011","1973","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        40","m","        35","m","         6","m","","","","","","","","","","","","","  64.8"," ,m,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","    532.9"," ,m","","","","","",""
"MXN00032011","1976","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        35","m","        21","m","         5","m","","","","","","","","","","","","","  30.0"," ,m,1118, ","","","","","","","","","","","","","","","","","","","","","","","","","    300.9"," ,m","","","","","",""
"MXN00032011","1977","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        19","m","        14","m","         2","m","","","","","","","","","","","","","  46.0"," ,m,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","    180.8"," ,m","","","","","",""
"MXN00032011","1978","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        33","m","        28","m","         4","m","","","","","","","","","","","","","  31.5"," ,m,0927, ","","","","","","","","","","","","","","","","","","","","","","","","","    373.0"," ,m","","","","","",""
"MXN00032011","1980","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        29","m","        22","m","         0","m","","","","","","","","","","","","","  24.9"," ,m,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","    260.0"," ,m","","","","","",""
"MXN00032011","1981","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        37","m","        32","m","         5","m","","","","","","","","","","","","","  49.8"," ,m,0727, ","","","","","","","","","","","","","","","","","","","","","","","","","    448.0"," ,m","","","","","",""
"MXN00032011","1982","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        12","m","        10","m","         2","m","","","","","","","","","","","","","  42.9"," ,m,1010, ","","","","","","","","","","","","","","","","","","","","","","","","","    167.5"," ,m","","","","","",""
"MXN00032011","1986","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        38","m","        30","m","         2","m","","","","","","","","","","","","","  37.8"," ,m,0924, ","","","","","","","","","","","","","","","","","","","","","","","","","    295.0"," ,m","","","","","",""
"MXN00032011","1990","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","","","","","        41","m","        28","m","         4","m","","","","","","","","","","","","","  62.5"," ,m,0505, ","","","","","","","","","","","","","","","","","","","","","","","","","    436.6"," ,m","","","","","",""
"MXN00032011","1994","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","    199.0","","     199.0","m","        57","m","        41","m","         2","m","         0","m","        18","m","         0","m","       313","m","         0","m","   -7.2","m,0104, ","  42.4"," ,m,0613, ","   30.6","m,0505, ","-1.1","m,1224","-4.4","m,1228","-4.4","m,1228","","","","","-1.7","m,0406","-2.8","m,0317","-4.4","m,0114","-7.2","m,0104","    1024.7","7","    1024.7","m","    461.0"," ,m","     16.57","m","     24.87","m","      8.28","m"
"MXN00032011","1995","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","    467.9","","     467.9","m","        39","m","        21","m","         3","m","         0","m","        19","m","         0","m","       332","m","        24","m","   -5.0","m,0114, ","  39.9"," ,m,0921, ","   35.0","m,0522,+","0.0","m,1123","","","","","","","","","0.0","m,0411","-2.2","m,0313","-5.0","m,0114","","","     705.3","3","     705.3","m","    283.9"," ,m","     17.65","m","     26.73","m","      8.57","m"
"MXN00032011","1996","23.8333","-101.95","2010.8","CONCEPCION DE LA NORMA, MX","    442.8","","     442.8","m","        50","m","        29","m","         0","m","         0","m","        13","m","         0","m","       304","m","        13","m","   -5.0","m,0112, ","  19.8"," ,m,0617, ","   35.6","m,0509, ","-4.4","m,1224","-4.4","m,1224","-4.4","m,1224","","","","","-1.1","m,0206","-3.3","m,0125","-5.0","m,0112","","","     766.4","4","     766.4","m","    257.6"," ,m","     17.15","m","     25.29","m","      9.01","m"
