"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087506","2012","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","        89","S","   -9.6","S,0703, ","","","-1.7","S,0422","-3.4","S,0428","-5.5","S,0518","-9.5","S,0606","-9.5","S,0606","-0.1","S,1207","-3.8","S,1002","-4.4","S,0825","-6.8","S,0824","","","","","      4.61","S"
"ARM00087506","2013","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       104","S","  -13.9","S,0722, ","","","-1.0","S,0412","-2.4","S,0514","-5.6","S,0515","-8.8","S,0620","-13.9","S,0722","-0.6","S,1024","-2.6","S,0930","-4.8","S,0929","-9.8","S,0826","-9.8","S,0826","","","      4.20","S"
"ARM00087506","2014","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       102","S","  -10.4","S,0724, ","","","-1.7","S,0413","-3.0","S,0512","-5.0","S,0521","-7.8","S,0619","-8.9","S,0723","-0.8","S,1130","-2.4","S,1010","-4.5","S,0826","-7.0","S,0813","","","","","      4.28","S"
"ARM00087506","2015","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","        93","S","   -8.1","S,0703, ","","","-3.2","S,0503","-3.2","S,0503","-5.1","S,0524","-8.1","S,0703","","","-0.8","S,1020","-2.4","S,1008","-6.6","S,0911","","","","","","","      4.95","S"
"ARM00087506","2016","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","        86","S","   -6.4","S,0905,+","","","-1.8","S,0419","-2.2","S,0425","-5.8","S,0611","","","","","-1.2","S,0924","-2.4","S,0907","-6.2","S,0906","","","","","","","      5.23","S"
"ARM00087506","2017","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       104","S","   -9.4","S,0717, ","","","-0.5","S,0312","-3.0","S,0526","-8.6","S,0528","-8.6","S,0528","-9.4","S,0717","-1.2","S,1030","-3.0","S,1013","-6.5","S,0830","","","","","","","      4.74","S"
"ARM00087506","2018","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","        93","S","   -8.4","S,0820,+","","","-0.2","S,0501","-2.4","S,0519","-7.0","S,0601","-7.0","S,0601","","","-2.0","S,1012","-2.8","S,0919","-5.6","S,0824","-8.4","S,0820","","","","","      4.59","S"
"ARM00087506","2019","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       105","S","  -10.0","S,0522, ","","","-0.4","S,0320","-10.0","S,0522","-10.0","S,0522","-10.0","S,0522","-10.0","S,0522","-1.2","S,1017","-3.0","S,0920","-5.7","S,0904","-7.4","S,0903","-9.0","S,0802","","","      4.47","S"
"ARM00087506","2020","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       104","S","  -10.6","S,0820, ","","","-2.8","S,0506","-2.8","S,0506","-5.1","S,0523","-7.1","S,0625","","","-0.6","S,1008","-2.6","S,1005","-4.6","S,0822","-7.4","S,0821","-10.6","S,0820","","","      4.89","S"
"ARM00087506","2021","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       100","S","  -11.7","S,0628, ","","","-2.2","S,0411","-2.2","S,0411","-4.6","S,0523","-7.8","S,0620","-11.2","S,0627","0.0","S,1116","-2.8","S,1015","-5.4","S,0914","-6.9","S,0824","","","","","      4.63","S"
"ARM00087506","2022","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","       105","S","   -8.7","S,0809, ","","","-4.0","S,0330","-4.0","S,0330","-4.7","S,0516","-7.4","S,0529","","","-0.8","S,1101","-2.5","S,1031","-5.3","S,0909","-8.7","S,0809","","","","","      4.35","S"
"ARM00087506","2023","-35.494","-69.574","1430.1","MALARGUE, AR","","","","","","","         0","S","        84","S","   -9.0","S,0612, ","","","-1.6","S,0217","-2.2","S,0501","-6.8","S,0611","-6.8","S,0611","-9.0","S,0612","-0.4","S,1113","-2.4","S,1031","-6.2","S,0827","-7.8","S,0826","","","","","      5.11","S"
