"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00052759","1910","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","","","","","","","","","        22","6","","","","","","","","","","","","","","","","","","","   279"," ,6,0502, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1357"," ,6","","","","","","","",""
"USC00052759","1913","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","        80","6","        58","6","         4","6","","","","","","","","","","","","","","","","","","","","","","","","","  37.3"," ,6,1205, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    529.2"," ,6","","","","","","","","","",""
"USC00052759","1918","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4415.1","1","    4415.1","6","","","","","","","","","","","",""
"USC00052759","1919","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","","","","","","","","","","","         9","6","       214","6","        50","6","        91","6","         0","6","","","","","  -32.8","6,1209, ","","","","","","","   31.1","6,0711, ","-0.6","6,0921","-2.2","6,0923","-7.2","6,1005","-7.2","6,1005","-10.6","6,1010","-0.6","6,0607","-5.0","6,0604","-5.0","6,0604","-6.7","6,0416","-9.4","6,0409","","","","","","","","","      5.31","6","     11.97","6","     -1.35","6","",""
"USC00052759","1922","40.38528","-105.49444","2320.7","ESTES PARK, CO US","     16.2","","      16.2","6","","","","","","","","","","","        10","6","       215","6","        41","6","       120","6","         0","6","","","","","  -28.3","6,0301, ","","","","","","","   31.7","6,0726, ","-2.2","6,0910","-2.2","6,0910","-5.0","6,1007","-8.9","6,1008","-8.9","6,1008","-2.8","6,0604","-2.8","6,0604","-6.1","6,0516","-11.1","6,0418","-11.1","6,0418","    4226.7","7","    4226.7","6","","","","","      5.77","6","     13.31","6","     -1.77","6","",""
"USC00052759","1923","40.38528","-105.49444","2320.7","ESTES PARK, CO US","     11.2","","      11.2","6","       107","6","        81","6","         6","6","","","","","        17","6","       229","6","        21","6","       126","6","         2","6","","","","","  -31.7","6,1231, ","","","","","  62.2"," ,6,1024, ","   32.2","6,0730,+","-1.7","6,0907","-2.2","6,1005","-12.8","6,1013","-12.8","6,1013","-12.8","6,1013","0.0","6,0623","-2.2","6,0530","-5.6","6,0524","-10.0","6,0516","-10.0","6,0516","    4321.4","4","    4321.4","6","    808.9"," ,6","","","      5.62","6","     14.82","6","     -3.58","6","",""
"USC00052759","1924","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","        62","6","        48","6","         2","6","","","        35","6","","","","","","","","","","","","","","","","","","","   305"," ,6,0530,+","  49.5"," ,6,0527, ","","","","","","","","","","","","","","","","","","","","","","","    4752.6","6","    4752.6","6","    452.5"," ,6","     3481"," ,6","","","","","","","",""
"USC00052759","1927","40.38528","-105.49444","2320.7","ESTES PARK, CO US","     19.4","","      19.4","6","        75","6","        66","6","         2","6","","","","","        25","6","       227","6","        21","6","       121","6","         7","6","","","","","  -26.7","6,0210, ","","","","","  27.9"," ,6,0411, ","   35.0","6,0624, ","0.0","6,0809","-2.2","6,0919","-4.4","6,0926","-8.9","6,0927","-8.9","6,0927","-1.7","6,0622","-6.1","6,0530","-6.1","6,0530","-6.7","6,0509","-10.6","6,0421","","","","","    499.8"," ,6","","","      5.82","6","     14.51","6","     -2.87","6","",""
"USC00052759","1928","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4510.1","1","    4510.1","6","","","","","","","","","","","",""
"USC00052759","1930","40.38528","-105.49444","2320.7","ESTES PARK, CO US","      5.0","","       5.0","6","","","","","","","","","        18","6","        16","6","       224","6","        42","6","        90","6","         0","6","","","","","  -37.2","6,0117, ","","","   305"," ,6,1118, ","","","   28.9","6,0703,+","-1.1","6,0913","-2.8","6,1002","-6.7","6,1004","-6.7","6,1004","-8.9","6,1105","-0.6","6,0630","-4.4","6,0623","-4.4","6,0623","-6.7","6,0509","-10.0","6,0401","    4678.1","1","    4678.1","6","","","     1099"," ,6","      5.68","6","     13.28","6","     -1.93","6","",""
"USC00052759","1931","40.38528","-105.49444","2320.7","ESTES PARK, CO US","     14.0","","      14.0","6","","","","","","","","","        14","6","        13","6","       219","6","        25","6","       112","6","         0","6","","","","","  -26.7","6,0327, ","","","   229"," ,6,0228, ","","","   31.1","6,0723, ","-1.1","6,0829","-2.8","6,0923","-6.7","6,0925","-6.7","6,0925","-10.0","6,1110","0.0","6,0730","-7.8","6,0522","-7.8","6,0522","-7.8","6,0522","-11.7","6,0520","    4427.7","7","    4427.7","6","","","     1061"," ,6","      6.04","6","     13.91","6","     -1.84","6","",""
"USC00052759","1932","40.38528","-105.49444","2320.7","ESTES PARK, CO US","      4.3","","       4.3","6","","","","","","","","","        21","6","        16","6","       210","6","        45","6","        93","6","         0","6","","","","","  -32.2","6,0312, ","","","   203"," ,6,0506,+","","","   28.9","6,0708, ","-0.6","6,0901","-2.2","6,1003","-7.2","6,1004","-7.2","6,1004","-11.7","6,1020","0.0","6,0606","-3.9","6,0523","-4.4","6,0507","-9.4","6,0427","-9.4","6,0427","    4592.8","8","    4592.8","6","","","     2118"," ,6","      4.94","6","     12.38","6","     -2.51","6","",""
"USC00052759","1933","40.38528","-105.49444","2320.7","ESTES PARK, CO US","","","","","        57","6","        26","6","         1","6","","","        13","6","","","","","","","","","","","","","","","","","","","   686"," ,6,0421, ","  47.0"," ,6,0421, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    282.0"," ,6","     1824"," ,6","","","","","","","",""
"USC00052759","1934","40.38528","-105.49444","2320.7","ESTES PARK, CO US","     33.2","","      33.2","6","        71","6","        43","6","         1","6","","","","","         2","6","       203","6","        19","6","       121","6","         1","6","","","","","  -20.0","6,0324, ","","","","","  27.4"," ,6,0503, ","   33.9","6,0719, ","0.0","6,0909","-4.4","6,0925","-4.4","6,0925","-6.7","6,0927","-14.4","6,1122","0.0","6,0607","-2.2","6,0525","-6.1","6,0514","-8.9","6,0426","-8.9","6,0426","    3858.2","2","    3858.2","6","    326.7"," ,6","","","      7.16","6","     14.97","6","     -0.64","6","",""
