"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00515670","1987","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1988","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1989","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1990","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1991","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1992","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1993","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1994","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1995","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1996","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1997","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1998","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","","","         0","0","","","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","1999","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2000","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2001","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2002","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2004","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2005","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2006","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00515670","2008","19.7591","-155.9923","292.6","MAHAIULA 92.7, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
