"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087328","2011","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","        18","S","   -5.0","S,0626, ","-1.2","S,0502","-5.0","S,0626","-5.0","S,0626","-0.6","S,0822","-2.3","S,0820","","","     11.70","S"
"ARM00087328","2012","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         9","S","   -2.8","S,0607, ","-1.6","S,0606","-2.8","S,0607","","","-0.8","S,0825","","","","","     12.95","S"
"ARM00087328","2015","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         2","S","   -0.6","S,0911, ","-0.5","S,0704","","","","","-0.6","S,0911","","","","","     12.92","S"
"ARM00087328","2016","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         6","S","   -2.5","S,0716, ","-2.0","S,0427","-2.5","S,0716","","","-0.3","S,0906","","","","","     11.67","S"
"ARM00087328","2017","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         6","S","   -6.6","S,0717, ","0.0","S,0609","-3.8","S,0619","-6.6","S,0717","","","","","","","     12.04","S"
"ARM00087328","2018","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","        21","S","   -5.0","S,0809, ","-0.2","S,0603","-4.8","S,0613","-4.8","S,0613","-0.8","S,0902","-4.5","S,0820","-4.5","S,0820","     11.85","S"
"ARM00087328","2020","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","        20","S","   -5.4","S,0820, ","-4.6","S,0506","-4.6","S,0506","-4.6","S,0506","-1.1","S,0821","-5.4","S,0820","-5.4","S,0820","     11.51","S"
"ARM00087328","2022","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         9","S","   -1.6","S,0704,+","-0.6","S,0517","","","","","-0.5","S,0922","","","","","     11.42","S"
"ARM00087328","2023","-31.945","-65.146","583.7","VILLA DOLORES, AR","         0","S","         5","S","   -3.0","S,0612, ","-3.0","S,0612","-3.0","S,0612","","","","","","","","","     13.05","S"
