"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067843","1969","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","","","","","        88","Q","        56","Q","         9","Q","         0","Q","         0","Q","         0","Q","       364","Q","        48","Q","    1.4","Q,0619, ","  50.0"," ,Q,0314, ","   36.8","Q,1003, ","","","     209.1","1","     209.1","Q","    830.9"," ,Q","     21.35","Q","     28.34","Q","     14.36","Q"
"ZI000067843","1970","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1312.6","","    1312.6","Q","        55","Q","        34","Q","         5","Q","         0","Q","         0","Q","         0","Q","       364","Q","        91","Q","    3.2","Q,0707, ","  35.1"," ,Q,1227, ","   36.7","Q,1101, ","","","     123.7","7","     123.7","Q","    403.8"," ,Q","     21.99","Q","     29.70","Q","     14.28","Q"
"ZI000067843","1971","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1366.3","","    1366.3","Q","        65","Q","        43","Q","         8","Q","         0","Q","         0","Q","         0","Q","       363","Q","        51","Q","    2.8","Q,0603, ","  59.2"," ,Q,0104, ","   36.5","Q,1023, ","","","     250.6","6","     250.6","Q","    644.5"," ,Q","     21.03","Q","     28.62","Q","     13.45","Q"
"ZI000067843","1972","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1155.6","","    1155.6","Q","        63","Q","        45","Q","         4","Q","         0","Q","         0","Q","         0","Q","       359","Q","        88","Q","    1.1","Q,0803,+","  39.5"," ,Q,0318, ","   38.2","Q,1204, ","","","     316.7","7","     316.7","Q","    507.5"," ,Q","     21.21","Q","     28.94","Q","     13.49","Q"
"ZI000067843","1973","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1603.2","","    1603.2","Q","        65","Q","        48","Q","        11","Q","         0","Q","         0","Q","         0","Q","       361","Q","        83","Q","    1.3","Q,0715, ","  73.8"," ,Q,0213, ","   37.4","Q,1027, ","","","     223.0","0","     223.0","Q","    845.6"," ,Q","     21.61","Q","     29.01","Q","     14.21","Q"
"ZI000067843","1974","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1118.6","","    1118.6","Q","        88","Q","        52","Q","         9","Q","         0","Q","         0","Q","         0","Q","       352","Q","        48","Q","    0.5","Q,0728, ","  63.8"," ,Q,1212, ","   37.4","Q,1016, ","","","     314.2","2","     314.2","Q","    843.9"," ,Q","     20.31","Q","     27.42","Q","     13.19","Q"
"ZI000067843","1975","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1115.2","","    1115.2","Q","        67","Q","        39","Q","         4","Q","         0","Q","         0","Q","         0","Q","       364","Q","        63","Q","    0.1","Q,0726, ","  58.2"," ,Q,1218, ","   38.1","Q,1120, ","","","     314.2","2","     314.2","Q","    593.0"," ,Q","     20.77","Q","     28.42","Q","     13.13","Q"
"ZI000067843","1976","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1133.3","","    1133.3","Q","        77","Q","        50","Q","         7","Q","         0","Q","         0","Q","         0","Q","       354","Q","        48","Q","    1.1","Q,0807, ","  47.0"," ,Q,1218, ","   38.0","Q,1025, ","","","     358.1","1","     358.1","Q","    597.9"," ,Q","     20.49","Q","     27.70","Q","     13.29","Q"
"ZI000067843","1977","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1235.1","","    1235.1","Q","        73","Q","        50","Q","         9","Q","         0","Q","         0","Q","         0","Q","       361","Q","        83","Q","    2.2","Q,0712, ","  46.3"," ,Q,1224, ","   38.0","Q,1119, ","","","     241.2","2","     241.2","Q","    780.8"," ,Q","     21.46","Q","     29.05","Q","     13.88","Q"
"ZI000067843","1978","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1355.4","","    1355.4","Q","        81","Q","        55","Q","        12","Q","         0","Q","         0","Q","         0","Q","       348","Q","        50","Q","    0.4","Q,0712, ","  71.5"," ,Q,1214, ","   38.0","Q,0930, ","","","     326.9","9","     326.9","Q","    866.0"," ,Q","     20.71","Q","     27.93","Q","     13.49","Q"
"ZI000067843","1979","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1239.9","","    1239.9","Q","        65","Q","        41","Q","         4","Q","         0","Q","         0","Q","         0","Q","       353","Q","        70","Q","    0.4","Q,0706, ","  58.0"," ,Q,0328, ","   38.1","Q,1003, ","","","     287.8","8","     287.8","Q","    581.6"," ,Q","     21.10","Q","     28.82","Q","     13.37","Q"
"ZI000067843","1980","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1297.9","","    1297.9","Q","        56","Q","        39","Q","         3","Q","         0","Q","         0","Q","         0","Q","       363","Q","        93","Q","    0.4","Q,0630, ","  42.5"," ,Q,0227, ","   37.0","Q,1016, ","","","     350.9","9","     350.9","Q","    451.0"," ,Q","     21.05","Q","     29.16","Q","     12.94","Q"
"ZI000067843","1981","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1227.3","","    1227.3","Q","        67","Q","        55","Q","         8","Q","         0","Q","         0","Q","         0","Q","       354","Q","        76","Q","    0.5","Q,0619, "," 100.2"," ,Q,0107, ","   38.8","Q,1107, ","","","     358.5","5","     358.5","Q","    892.2"," ,Q","     20.61","Q","     28.47","Q","     12.76","Q"
"ZI000067843","1982","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1447.7","","    1447.7","Q","        54","Q","        29","Q","         3","Q","         0","Q","         0","Q","         0","Q","       358","Q","       115","Q","    0.8","Q,0712, ","  54.3"," ,Q,1209, ","   37.1","Q,0205, ","","","     224.7","7","     224.7","Q","    346.3"," ,Q","     21.67","Q","     29.83","Q","     13.52","Q"
"ZI000067843","1983","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1464.6","","    1464.6","Q","        58","Q","        36","Q","         6","Q","         0","Q","         1","Q","         0","Q","       364","Q","       111","Q","    0.0","Q,0524, ","  53.3"," ,Q,0204, ","   38.1","Q,0112, ","0.0","Q,0524","     207.1","1","     207.1","Q","    533.5"," ,Q","     21.99","Q","     30.12","Q","     13.87","Q"
"ZI000067843","1984","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1450.6","","    1450.6","Q","        59","Q","        40","Q","         4","Q","         0","Q","         0","Q","         0","Q","       363","Q","        97","Q","    0.2","Q,0723, ","  50.0"," ,Q,0331, ","   37.2","Q,0125, ","","","     220.3","3","     220.3","Q","    534.2"," ,Q","     21.72","Q","     29.85","Q","     13.59","Q"
"ZI000067843","1985","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1331.2","","    1331.2","Q","        60","Q","        42","Q","        13","Q","         0","Q","         0","Q","         0","Q","       359","Q","        86","Q","    1.0","Q,0622, "," 102.5"," ,Q,0128, ","   37.0","Q,1124, ","","","     282.0","0","     282.0","Q","    896.3"," ,Q","     21.11","Q","     29.14","Q","     13.09","Q"
"ZI000067843","1986","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1262.7","","    1262.7","Q","        73","Q","        53","Q","         8","Q","         0","Q","         0","Q","         0","Q","       360","Q","        60","Q","    1.0","Q,0616,+","  59.2"," ,Q,0101, ","   36.3","Q,0925, ","","","     316.5","5","     316.5","Q","    732.4"," ,Q","     20.71","Q","     28.61","Q","     12.81","Q"
"ZI000067843","1987","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1483.4","","    1483.4","Q","        47","Q","        32","Q","         8","Q","         0","Q","         1","Q","         0","Q","       359","Q","       151","Q","    0.0","Q,0705, ","  59.6"," ,Q,1205, ","   39.7","Q,1120,+","0.0","Q,0705","     260.1","1","     260.1","Q","    562.5"," ,Q","     22.28","Q","     30.75","Q","     13.80","Q"
"ZI000067843","1988","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1496.7","","    1496.7","Q","        61","Q","        46","Q","        11","Q","         0","Q","         0","Q","         0","Q","       364","Q","        82","Q","    0.6","Q,0611, ","  70.3"," ,Q,0226, ","   37.9","Q,1010, ","","","     234.1","1","     234.1","Q","    912.7"," ,Q","     21.28","Q","     29.22","Q","     13.34","Q"
"ZI000067843","1989","-18.1","25.85","1062.0","VICTORIA FALLS, ZI","   1185.1","","    1185.1","Q","        81","Q","        61","Q","         4","Q","         0","Q","         0","Q","         0","Q","       355","Q","        88","Q","    0.5","Q,0720, ","  75.9"," ,Q,0225, ","   38.0","Q,1101, ","","","     222.6","6","     222.6","Q","    711.4"," ,Q","     21.20","Q","     29.22","Q","     13.17","Q"
