"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00293682","1964","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    216.0","","     216.0","0","        61","0","        31","0","         0","0","       41","","        15","0","        27","0","       199","0","        19","0","       173","0","        14","0","        30"," ","","","        53"," ","  -23.9","0,0114, ","   127"," ,0,0304,+","   127"," ,0,0212, ","  17.8"," ,0,0628, ","   35.0","0,0703, ","0.0","0,1003","-2.8","0,1008","-4.4","0,1020","-8.9","0,1026","-8.9","0,1026","-0.6","0,0623","-2.2","0,0509","-5.0","0,0425","-6.7","0,0408","-8.9","0,0326","    3644.9","9","    3644.9","0","    234.4"," ,0","      918"," ,0","      8.54","0","     17.90","0","     -0.82","0"
"USC00293682","1965","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    121.8","","     121.8","0","        95","0","        46","0","         1","0","       28","","        12","0","         6","0","       195","0","         9","0","       164","0","         3","0","        28"," ","         4"," ","        59"," ","  -20.6","0,1219,+","   152"," ,0,1217, ","   178"," ,0,1217, ","  26.9"," ,0,0609, ","   33.3","0,0629, ","-2.2","0,0921","-2.2","0,0921","-4.4","0,1001","-6.7","0,1102","-8.9","0,1120","-0.6","0,0528","-6.7","0,0509","-6.7","0,0509","-6.7","0,0509","-10.6","0,0321","    3483.1","1","    3483.1","0","    435.0"," ,0","      904"," ,0","      9.13","0","     18.33","0","     -0.07","0"
"USC00293682","1966","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    220.2","","     220.2","0","        59","0","        29","0","         2","0","       16","","         6","0","        15","0","       188","0","        17","0","       179","0","        20","0","        13"," ","         4"," ","        50"," ","  -26.1","0,0130, ","   127"," ,0,0208, ","   102"," ,0,0207,+","  32.3"," ,0,0727, ","   35.6","0,0706, ","-1.1","0,1009","-5.6","0,1014","-5.6","0,1014","-9.4","0,1015","-9.4","0,1015","0.0","0,0514","-4.4","0,0421","-4.4","0,0421","-7.2","0,0406","-11.7","0,0405","    3437.8","8","    3437.8","0","    277.1"," ,0","      351"," ,0","      9.34","0","     18.87","0","     -0.20","0"
"USC00293682","1967","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    189.0","","     189.0","0","        58","0","        30","0","         1","0","       22","","        10","0","        12","0","       196","0","        15","0","       193","0","        11","0","        12"," ","         4"," ","        42"," ","  -25.0","0,0108, ","   610"," ,0,1219, ","   229"," ,0,1213, ","  27.2"," ,0,0910, ","   33.9","0,0722,+","-1.7","0,1007","-6.7","0,1016","-6.7","0,1016","-6.7","0,1016","-9.4","0,1104","-1.7","0,0516","-3.3","0,0515","-6.1","0,0504","-7.8","0,0503","-9.4","0,0502","    3293.0","0","    3293.0","0","    272.9"," ,0","      780"," ,0","      9.54","0","     19.35","0","     -0.27","0"
"USC00293682","1968","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    161.4","","     161.4","0","        64","0","        22","0","         1","0","       25","","        10","0","        10","0","       207","0","         9","0","       168","0","        26","0","        13"," ","         3"," ","        35"," ","  -21.7","0,1219,+","    76"," ,0,0310, ","    76"," ,0,0423, ","  45.2"," ,0,0801, ","   36.7","0,0623,+","-1.7","0,0917","-4.4","0,1017","-4.4","0,1017","-12.2","0,1018","-12.2","0,1018","-0.6","0,0610","-2.8","0,0518","-5.0","0,0429","-7.2","0,0420","-9.4","0,0408","    3559.0","0","    3559.0","0","    200.5"," ,0","      461"," ,0","      8.92","0","     18.60","0","     -0.76","0"
"USC00293682","1969","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    257.4","","     257.4","0","        85","0","        35","0","         1","0","       11","","         6","0","         2","0","       179","0","         2","0","       182","0","        29","0","","","","","","","  -20.0","0,1231,+","   127"," ,0,1230, ","    69"," ,0,1228, ","  42.7"," ,0,1022, ","   37.2","0,0630, ","-3.3","0,1005","-3.3","0,1005","-6.1","0,1007","-6.7","0,1102","-8.9","0,1103","-0.6","0,0508","-2.2","0,0501","-4.4","0,0429","-7.2","0,0426","-10.0","0,0327","    3412.7","7","    3412.7","0","    337.4"," ,0","      289"," ,0","     10.12","0","     19.40","0","      0.85","0"
"USC00293682","1970","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    221.8","","     221.8","0","","","","","","","","","","","         8","0","       198","0","         5","0","       153","0","        16","0","","","","","","","  -25.0","0,0107,+","","","","","","","   35.0","0,0714, ","-0.6","0,0916","-3.3","0,0923","-6.7","0,0927","-6.7","0,0927","-11.1","0,1028","-1.1","0,0516","-3.3","0,0504","-6.1","0,0503","-8.3","0,0502","-9.4","0,0501","    3407.8","8","    3407.8","0","","","","","      9.18","0","     18.92","0","     -0.56","0"
"USC00293682","1971","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    225.0","","     225.0","0","        65","0","        37","0","         0","0","       20","","        13","0","        10","0","       194","0","        11","0","       161","0","        21","0","","","","","         1"," ","  -35.0","0,0107, ","    76"," ,0,1214,+","    76"," ,0,0302, ","  20.1"," ,0,0808, ","   35.6","0,0712, ","-4.4","0,0920","-4.4","0,0920","-4.4","0,0920","-7.2","0,1020","-10.6","0,1118","-1.1","0,0605","-2.2","0,0601","-4.4","0,0520","-7.8","0,0519","-10.6","0,0405","    3540.4","4","    3540.4","0","    283.6"," ,0","      487"," ,0","      9.17","0","     18.85","0","     -0.51","0"
"USC00293682","1972","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    180.2","","     180.2","0","        77","0","        34","0","         3","0","       13","","         8","0","         4","0","       189","0","         3","0","       193","0","        20","0","","","","","         1"," ","  -22.2","0,0105,+","   203"," ,0,1101, ","   203"," ,0,1031, ","  48.5"," ,0,0825, ","   35.0","0,0730, ","-1.1","0,0930","-2.8","0,1022","-11.1","0,1101","-11.1","0,1101","-11.1","0,1101","0.0","0,0524","-2.2","0,0523","-4.4","0,0512","-7.2","0,0422","-9.4","0,0401","    3313.6","6","    3313.6","0","    378.0"," ,0","      404"," ,0","      9.95","0","     19.40","0","      0.49","0"
"USC00293682","1975","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3678.5","5","","","","","","","","","","","",""
"USC00293682","1976","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    146.4","","     146.4","0","        28","0","        21","0","         1","0","","","","","        11","0","       199","0","         7","0","       167","0","        19","0","","","","","","","  -30.0","0,1128, ","","","","","  28.4"," ,0,0819, ","   34.4","0,0627, ","0.0","0,0928","-2.2","0,1006","-6.1","0,1008","-10.0","0,1019","-10.0","0,1019","-0.6","0,0616","-4.4","0,0502","-4.4","0,0502","-8.3","0,0418","-10.0","0,0417","","","","","    163.4"," ,0","","","      8.79","0","     18.62","0","     -1.04","0"
"USC00293682","1977","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    219.7","","     219.7","0","        47","0","        27","0","         1","0","","","         4","0","         9","0","       188","0","         7","0","       184","0","        23","0","","","","","         1"," ","  -26.7","0,0110, ","","","   102"," ,0,0105,+","  35.3"," ,0,0719, ","   35.0","0,0617, ","-1.1","0,1011","-5.6","0,1012","-5.6","0,1012","-7.2","0,1103","-8.9","0,1124","-1.1","0,0522","-3.9","0,0519","-4.4","0,0511","-8.9","0,0405","-8.9","0,0405","    3743.0","0","    3743.0","0","    233.8"," ,0","      306"," ,0","      9.88","0","     19.24","0","      0.51","0"
"USC00293682","1979","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","        50","0","        33","0","         1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","  31.0"," ,0,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    297.6"," ,0","","","","","","","",""
"USC00293682","1980","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    322.8","","     322.8","0","        52","0","        33","0","         1","0","","","","","         0","0","       188","0","         1","0","       181","0","        49","0","","","","","","","  -15.0","0,1122, ","","","","","  42.2"," ,0,0909, ","   37.2","0,0705, ","0.0","0,1004","-8.9","0,1017","-8.9","0,1017","-8.9","0,1017","-8.9","0,1017","0.0","0,0603","-5.0","0,0525","-5.0","0,0525","-8.9","0,0408","-8.9","0,0408","    3156.9","9","    3156.9","0","    283.6"," ,0","","","     10.61","0","     20.41","0","      0.80","0"
"USC00293682","1981","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    300.2","","     300.2","0","        48","0","        30","0","         1","0","        0","","         2","0","         1","0","       172","0","         1","0","       191","0","        37","0","","","","","","","  -18.9","0,1224, ","     0"," ,0,1231,+","    25"," ,0,0304,+","  25.9"," ,0,0711, ","   38.3","0,0624, ","-4.4","0,1017","-4.4","0,1017","-4.4","0,1017","-7.2","0,1026","-11.1","0,1119","0.0","0,0518","-3.3","0,0411","-5.0","0,0406","-10.0","0,0405","-10.0","0,0405","    2996.8","8","    2996.8","0","    259.3"," ,0","       50"," ,0","     10.98","0","     20.63","0","      1.33","0"
"USC00293682","1982","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    225.7","","     225.7","0","        64","0","        44","0","         0","0","","","","","         2","0","       187","0","        15","0","       166","0","        21","0","","","","","","","  -18.9","0,1229,+","","","","","  15.7"," ,0,0716, ","   35.6","0,0712,+","-3.3","0,1002","-3.3","0,1002","-5.0","0,1009","-8.9","0,1010","-8.9","0,1010","0.0","0,0521","-5.0","0,0507","-5.0","0,0507","-7.2","0,0331","-9.4","0,0321","    3073.4","4","    3073.4","0","    306.6"," ,0","","","      9.84","0","     18.60","0","      1.08","0"
"USC00293682","1983","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    245.3","","     245.3","0","        52","0","        38","0","         1","0","","","","","         3","0","       166","0","         3","0","       166","0","        27","0","","","","","","","  -21.1","0,0101, ","","","","","  32.5"," ,0,0731, ","   34.4","0,0704, ","-2.2","0,0921","-2.2","0,0921","-6.1","0,1109","-8.3","0,1115","-8.9","0,1116","-2.2","0,0518","-2.2","0,0518","-5.6","0,0517","-7.2","0,0416","-9.4","0,0415","    3332.0","0","    3332.0","0","    305.0"," ,0","","","     10.16","0","     18.89","0","      1.43","0"
"USC00293682","1984","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    285.4","","     285.4","0","        45","0","        32","0","         1","0","","","","","         3","0","       173","0","         5","0","       170","0","        30","0","","","","","","","  -23.3","0,0118, ","","","","","  34.8"," ,0,0926, ","   35.0","0,0703, ","-4.4","0,1016","-4.4","0,1016","-4.4","0,1016","-10.6","0,1110","-10.6","0,1110","-2.8","0,0509","-2.8","0,0509","-5.6","0,0508","-8.9","0,0404","-8.9","0,0404","    3053.2","2","    3053.2","0","    280.0"," ,0","","","     10.14","0","     19.17","0","      1.12","0"
"USC00293682","1985","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    249.2","","     249.2","0","        47","0","        31","0","         0","0","","","","","         3","0","       155","0","         9","0","       177","0","        41","0","","","","","","","  -23.3","0,1213, ","","","","","  24.4"," ,0,0428, ","   36.7","0,0706,+","-0.6","0,0924","-3.9","0,0930","-6.1","0,1102","-11.1","0,1114","-11.1","0,1114","0.0","0,0514","-3.3","0,0424","-4.4","0,0403","-6.7","0,0308","-11.1","0,0305","    3032.8","8","    3032.8","0","    277.5"," ,0","","","     10.29","0","     19.33","0","      1.24","0"
"USC00293682","1986","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    236.6","","     236.6","0","        53","0","        40","0","         0","0","","","","","         1","0","       170","0","         0","0","       185","0","        32","0","","","","","","","  -17.8","0,0210, ","","","","","  20.8"," ,0,0624, ","   35.6","0,0820,+","-1.7","0,0930","-2.8","0,1004","-5.6","0,1022","-8.3","0,1109","-9.4","0,1110","0.0","0,0512","-2.8","0,0510","-6.1","0,0428","-6.7","0,0323","-10.6","0,0320","    2925.4","4","    2925.4","0","    358.2"," ,0","","","     10.77","0","     20.13","0","      1.41","0"
"USC00293682","1987","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","","","","","","","","","        12","0","","","","","","","","","","","","","","","","","","","","","   152"," ,0,0225, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     1015"," ,0","","","","","",""
"USC00293682","1988","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    268.2","","     268.2","0","        81","0","        22","0","         1","0","        2","","         3","0","         4","0","       178","0","         6","0","       190","0","        21","0","","","","","","","  -27.8","0,1228, ","    51"," ,0,0122, ","    41"," ,0,0122, ","  38.1"," ,0,0401, ","   34.4","0,0723,+","0.0","0,0929","-2.2","0,1101","-9.4","0,1116","-9.4","0,1116","-9.4","0,1116","-1.1","0,0601","-2.8","0,0509","-4.4","0,0503","-9.4","0,0417","-9.4","0,0417","","","","","    240.7"," ,0","      134"," ,0","     10.42","0","     19.90","0","      0.94","0"
"USC00293682","1989","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    292.8","","     292.8","0","        49","0","        18","0","         0","0","        5","","         6","0","         8","0","       157","0","         4","0","       208","0","        27","0","","","","","","","  -27.2","0,0110, ","   102"," ,0,0206,+","   117"," ,0,0127, ","  17.3"," ,0,0906, ","   38.3","0,0704, ","-1.7","0,1019","-6.7","0,1027","-6.7","0,1027","-6.7","0,1027","-11.7","0,1031","-2.2","0,0505","-2.2","0,0505","-5.6","0,0428","-6.7","0,0321","-9.4","0,0306","    2856.2","2","    2856.2","0","    160.5"," ,0","      375"," ,0","     10.93","0","     21.31","0","      0.54","0"
"USC00293682","1990","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    309.0","","     309.0","0","        91","0","        42","0","         1","0","","","","","        15","0","       162","0","         7","0","       189","0","        39","0","","","","","","","  -36.1","0,1225, ","","","","","  34.3"," ,0,0820, ","   37.2","0,0624, ","-1.7","0,1009","-2.8","0,1011","-7.8","0,1023","-7.8","0,1023","-12.2","0,1128","-0.6","0,0503","-2.2","0,0404","-7.8","0,0317","-7.8","0,0317","-10.0","0,0316","    3135.4","4","    3135.4","0","    404.2"," ,0","","","     10.34","0","     20.04","0","      0.63","0"
"USC00293682","1991","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    245.8","","     245.8","0","","","","","","","","","","","         5","0","       182","0","         0","0","       191","0","        25","0","","","","","","","  -21.7","0,0102, ","","","","","","","   36.7","0,0707, ","-1.1","0,1007","-2.2","0,1019","-6.7","0,1029","-6.7","0,1029","-10.0","0,1101","-1.1","0,0506","-2.8","0,0503","-5.6","0,0502","-6.7","0,0428","-10.6","0,0414","    3311.7","7","    3311.7","0","","","","","     10.25","0","     20.00","0","      0.49","0"
"USC00293682","1992","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","    199.1","","     199.1","0","        82","0","        41","0","         0","0","","","         0","0","        14","0","       157","0","        10","0","       187","0","        29","0","","","","","","","  -22.8","0,0114, ","","","     0"," ,0,1231,+","  21.3"," ,0,0507, ","   37.2","0,0705, ","-7.2","0,1008","-7.2","0,1008","-7.2","0,1008","-7.2","0,1008","-8.9","0,1118","-1.1","0,0408","-2.8","0,0326","-4.4","0,0325","-8.3","0,0320","-9.4","0,0312","    3020.2","2","    3020.2","0","    344.5"," ,0","        0"," ,0","     10.07","0","     19.59","0","      0.55","0"
"USC00293682","1993","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","        61","0","        37","0","         1","0","        0","","         0","0","","","","","         2","0","       185","0","        43","0","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.6"," ,0,0826, ","   36.7","0,0703,+","","","","","","","","","","","","","","","","","","","","","    3099.2","2","    3099.2","0","    319.8"," ,0","        0"," ,0","","","     20.72","0","",""
"USC00293682","1994","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","        82","0","        34","0","         0","0","","","         1","0","","","","","         2","0","       187","0","        59","0","         3"," ","","","        47"," ","","","","","    25"," ,0,0107, ","  22.9"," ,0,1104, ","   38.3","0,0627,+","","","","","","","","","","","","","","","","","","","","","","","","","    297.5"," ,0","       87"," ,0","","","     21.28","0","",""
"USC00293682","1995","35.1663","-107.8991","1987.3","GRANTS MILAN MUNICIPAL AIRPORT, NM US","","","","","        59","0","        26","0","         0","0","        1","","         0","0","","","","","         0","0","       206","0","        48","0","         4"," ","","","","","","","    25"," ,0,0117, ","    13"," ,0,0117, ","   9.7"," ,0,0928, ","   38.9","0,0729,+","","","","","","","","","","","","","","","","","","","","","","","","","    151.2"," ,0","       16"," ,0","","","     21.89","0","",""
