"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SAM00041084","1992","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       327","S","       181","S","","","   42.0","S,0615, ","","","","","","","     32.17","S","",""
"SAM00041084","1995","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       340","S","       215","S","","","   42.6","S,0625,+","","","","","","","     33.60","S","",""
"SAM00041084","1996","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       350","S","       217","S","","","   43.2","S,0620, ","","","","","","","     33.82","S","",""
"SAM00041084","1997","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       343","S","       196","S","","","   42.5","S,0622, ","","","","","","","     33.32","S","",""
"SAM00041084","2000","19.984","42.621","1184.8","BISHA, SA","   2663.3","","    2663.3","S","         0","S","         0","S","         0","S","       347","S","       242","S","    5.0","S,0103, ","   43.0","S,0707, ","","","","","     26.24","S","     34.67","S","     17.81","S"
"SAM00041084","2001","19.984","42.621","1184.8","BISHA, SA","   2609.3","","    2609.3","S","         0","S","         0","S","         0","S","       351","S","       229","S","    2.0","S,0111,+","   42.5","S,0805, ","      98.3","3","      98.3","S","     25.81","S","     34.40","S","     17.22","S"
"SAM00041084","2002","19.984","42.621","1184.8","BISHA, SA","","","","","         0","S","         0","S","         0","S","       344","S","       225","S","    5.5","S,1226, ","   43.2","S,0721, ","","","","","     25.98","S","     34.55","S","     17.42","S"
"SAM00041084","2003","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       348","S","       241","S","","","   42.0","S,0718,+","","","","","","","     34.89","S","",""
"SAM00041084","2004","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       325","S","       216","S","","","   42.0","S,0820,+","","","","","","","     34.10","S","",""
"SAM00041084","2005","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       342","S","       242","S","","","   44.8","S,0721, ","","","","","","","     34.53","S","",""
"SAM00041084","2006","19.984","42.621","1184.8","BISHA, SA","","","","","         0","S","         0","S","","","","","","","    3.2","S,0104, ","","","","","","","","","","","     17.02","S"
"SAM00041084","2007","19.984","42.621","1184.8","BISHA, SA","","","","","         0","S","         0","S","","","","","","","    4.0","S,0105, ","","","","","","","","","","","     17.52","S"
"SAM00041084","2008","19.984","42.621","1184.8","BISHA, SA","","","","","         0","S","         0","S","         0","S","       342","S","       210","S","    2.6","S,1221, ","   43.0","S,0704, ","","","","","     25.74","S","     34.01","S","     17.48","S"
"SAM00041084","2009","19.984","42.621","1184.8","BISHA, SA","","","","","         0","S","         0","S","         0","S","       347","S","       240","S","    5.0","S,0116, ","   42.6","S,0819,+","","","","","     26.89","S","     34.94","S","     18.84","S"
"SAM00041084","2010","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       359","S","       241","S","","","   43.2","S,0618, ","","","","","","","     34.81","S","",""
"SAM00041084","2012","19.984","42.621","1184.8","BISHA, SA","","","","","","","","","         0","S","       342","S","       219","S","","","   43.0","S,0803,+","","","","","","","     34.28","S","",""
