"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00027915","1953","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","        18"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00027915","1954","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        48","0","        22","0","         3","0","        0","","         0","0","","","","","","","","","","","","","        23"," ","","","     0"," ,0,1231,+","     0","T,0,0815, ","  35.6"," ,0,0923, ","","","","","","","","","","","","","    287.6"," ,0","        0","T,0","","","","","",""
"USC00027915","1955","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        35","0","        22","0","         3","0","        0","","         0","0","","","","","","","","","","","         2"," ","        22"," ","","","     0"," ,0,1231,+","     0","T,0,0731, ","  34.3"," ,0,0820, ","","","","","","","","","","","","","    449.4"," ,0","        0","T,0","","","","","",""
"USC00027915","1956","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        34","0","        15","0","         1","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.0"," ,0,0713, ","","","","","","","","","","","","","    164.9"," ,0","        0"," ,0","","","","","",""
"USC00027915","1957","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        58","0","        34","0","         3","0","        0","","         0","0","","","","","","","","","","","         1"," ","         6"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  48.8"," ,0,1031, ","","","","","","","","","","","","","    367.6"," ,0","        0"," ,0","","","","","",""
"USC00027915","1958","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        53","0","        28","0","         2","0","","","         1","0","","","","","","","","","","","","","         2"," ","","","","","   140"," ,0,1116, "," 134.6"," ,0,0729, ","","","","","","","","","","","","","    446.5"," ,0","      140"," ,0","","","","","",""
"USC00027915","1959","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        52","0","        30","0","         3","0","        0","","         0","0","","","","","","","","","","","","","         3"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,1030, ","","","","","","","","","","","","","    442.9"," ,0","        0"," ,0","","","","","",""
"USC00027915","1960","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        32","0","        17","0","         1","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0","T,0,0116,+","  58.2"," ,0,0910, ","","","","","","","","","","","","","    261.5"," ,0","        0","T,0","","","","","",""
"USC00027915","1961","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        54","0","        28","0","         0","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  16.8"," ,0,1216, ","","","","","","","","","","","","","    235.3"," ,0","        0"," ,0","","","","","",""
"USC00027915","1962","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        46","0","        20","0","         1","0","        0","","         0","0","","","","","","","","","","","         1"," ","         5"," ","","","     0"," ,0,1231,+","     0","T,0,0227, ","  26.7"," ,0,0927, ","","","","","","","","","","","","","    217.8"," ,0","        0","T,0","","","","","",""
"USC00027915","1963","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        37","0","        19","0","         0","0","        0","","         0","0","","","","","","","","","","","         1"," ","         8"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  24.4"," ,0,1019, ","","","","","","","","","","","","","    209.2"," ,0","        0"," ,0","","","","","",""
"USC00027915","1964","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        41","0","        26","0","         4","0","        1","","         1","0","","","","","","","","","","","","","        16"," ","","","    25"," ,0,1116, ","    25"," ,0,1116, ","  36.8"," ,0,0801, ","","","","","","","","","","","","","    333.4"," ,0","       25"," ,0","","","","","",""
"USC00027915","1965","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        50","0","        38","0","         2","0","        1","","         1","0","","","","","","","","","","","","","         4"," ","","","    25"," ,0,0210, ","    51"," ,0,0210, ","  38.9"," ,0,0729, ","","","","","","","","","","","","","    385.5"," ,0","       51"," ,0","","","","","",""
"USC00027915","1966","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        47","0","        27","0","         3","0","        1","","         1","0","","","","","","","","","","","","","        11"," ","","","    25"," ,0,0209, ","    25"," ,0,0209, ","  41.4"," ,0,0211, ","","","","","","","","","","","","","    352.0"," ,0","       25"," ,0","","","","","",""
"USC00027915","1967","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        46","0","        28","0","         3","0","        0","","         1","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","    25"," ,0,1214, ","  45.2"," ,0,1215, ","","","","","","","","","","","","","    367.4"," ,0","       38"," ,0","","","","","",""
"USC00027915","1968","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        31","0","        22","0","         3","0","        1","","         1","0","","","","","","","","","","","","","         1"," ","","","    51"," ,0,1221, ","    51"," ,0,1221, ","  48.3"," ,0,1227, ","","","","","","","","","","","","","    262.9"," ,0","       51"," ,0","","","","","",""
"USC00027915","1969","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        52","0","        28","0","         2","0","        0","","         0","0","","","","","","","","","","","","","         2"," ","","","     0"," ,0,1231,+","     0","T,0,1229,+","  35.1"," ,0,1116, ","","","","","","","","","","","","","    293.8"," ,0","        0","T,0","","","","","",""
"USC00027915","1970","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        39","0","        18","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  21.1"," ,0,0306, ","","","","","","","","","","","","","    248.6"," ,0","        0"," ,0","","","","","",""
"USC00027915","1971","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        41","0","        27","0","         4","0","        1","","         1","0","","","","","","","","","","","","","","","","","    51"," ,0,1208, ","    51"," ,0,1208, ","  52.8"," ,0,0902, ","","","","","","","","","","","","","    387.5"," ,0","       51"," ,0","","","","","",""
"USC00027915","1972","32.38333","-111.5","835.2","SILVER BELL, AZ US","","","","","        45","0","        36","0","         3","0","        0","","         0","0","","","","","","","","","","","","","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  44.5"," ,0,1020, ","","","","","","","","","","","","","    416.3"," ,0","        0"," ,0","","","","","",""
