"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00022536","1989","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.6","X","   2040.6","","    2040.6","0","       191","0","        80","0","        14","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","","","        10"," ","   13.9","0,1217,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 130.8"," ,0,0301, ","   31.1","0,1002, ","    2340.6","0","       0.0","0","       0.0","0","","","","","   1443.8"," ,0","","","        0"," ,0","     23.91","0","     26.80","0","     21.03","0","   158561","X","       250","X","","","","","       225","X","","","     99687","0","      15.6","X","","","","","      23.6","X","",""
"USW00022536","1990","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.3","X","   2094.5","","    2094.5","0","       200","0","        79","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       364","0","         0","0","","","","","         6"," ","   13.9","0,1230,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 106.2"," ,0,0121, ","   30.6","0,0921,+","    2501.6","0","       0.0","0","       0.0","0","     20.31","0","     30.12","0","   1001.5"," ,0","","","        0"," ,0","     24.05","0","     26.70","0","     21.41","0","   150081","X","        80","X","","","","","       225","X","","","    112127","0","      16.1","X","","","","","      22.6","X","",""
"USW00022536","1991","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       7.1","X","   2104.8","","    2104.8","0","       217","0","        76","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","","","         4"," ","   13.3","0,0302,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  95.8"," ,0,1214, ","   31.7","0,1013, ","","","       0.0","0","       0.0","0","     19.31","0","     30.47","0","   1058.8"," ,0","","","        0"," ,0","     24.09","0","     26.89","0","     21.29","0","   169628","X","       190","X","","","","","       180","X","","","","","      16.5","X","","","","","      22.6","X","",""
"USW00022536","1992","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2109.3","","    2109.3","0","       183","0","        67","0","        11","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         0","0","","","","","         4"," ","   13.3","0,0227, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 217.2"," ,0,1226, ","   31.1","0,0910, ","","","       0.0","0","       0.0","0","","","","","   1276.1"," ,0","","","        0"," ,0","     24.09","0","     27.24","0","     20.93","0","   159256","X","       150","X","","","","","       225","X","","","","","      37.5","X","","","","","      51.4","X","",""
"USW00022536","1993","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.2","X","   2155.3","","    2155.3","0","       179","0","        61","0","         3","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         1","0","","","","","         5"," ","   12.8","0,0204, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  61.5"," ,0,1002, ","   32.2","0,0926, ","","","       0.3","3","       0.3","0","","","","","    567.4"," ,0","","","        0"," ,0","     24.22","0","     27.20","0","     21.24","0","   165477","X","        60","X","","","","","        45","X","","","","","      14.8","X","","","","","      20.6","X","",""
"USW00022536","1994","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.5","X","   2268.9","","    2268.9","0","       202","0","        74","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","","","         3"," ","   14.4","0,0130,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  67.6"," ,0,1003, ","   30.6","0,1002,+","    2670.0","0","       0.0","0","       0.0","0","     17.68","0","     27.69","0","    839.5"," ,0","","","        0"," ,0","     24.54","0","     27.15","0","     21.93","0","   177086","X","        60","X","","","","","        45","X","","","    126432","0","      15.6","X","","","","","      21.6","X","",""
"USW00022536","1995","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2289.4","","    2289.4","0","       199","0","        82","0","         8","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         1","0","","","","","         7"," ","   13.9","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 247.7"," ,0,1103, ","   32.2","0,0913, ","    2579.5","0","       0.0","0","       0.0","0","     19.47","0","     29.78","0","   1184.7"," ,0","","","        0"," ,0","     24.59","0","     27.74","0","     21.44","0","   179000","X","       140","X","","","","","       225","X","","","    100892","0","      17.0","X","","","","","      22.6","X","",""
"USW00022536","1996","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2202.0","","    2202.0","0","       185","0","        78","0","        15","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         1","0","         1"," ","","","        16"," ","   12.8","0,1228,+","     0"," ,0,1231,+","     0"," ,0,1231,+"," 152.9"," ,0,0907, ","   32.2","0,0830, ","    2502.4","0","       1.4","4","       1.4","0","","","     29.82","0","   1427.4"," ,0","","","        0"," ,0","     24.34","0","     27.31","0","     21.37","0","   186980","X","","","","","","","       240","X","","","     97070","0","","","","","","","      25.9","X","",""
"USW00022536","1997","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2124.3","","    2124.3","0","       191","0","        89","0","        12","0","","","","","         0","0","         0","0","         0","0","       364","0","         0","0","        17"," ","","","         5"," ","   12.2","0,0123,+","","","","","  72.4"," ,0,0505, ","   30.6","0,1117,+","    2433.7","0","       1.1","1","       1.1","0","     18.74","0","     29.33","0","   1221.7"," ,0","","","","","     24.15","0","     27.08","0","     21.22","0","","","","","       200","X","","","","","","","     99620","0","","","      15.6","X","","","","","",""
"USW00022536","1998","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.2","X","   1882.5","","    1882.5","0","       216","0","        68","0","         2","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       143"," ","","","","","   12.2","0,0206, ","","","",""," 113.8"," ,0,0101, ","   28.9","0,0916,+","    2671.2","0","       1.1","1","       1.1","0","     18.37","0","     29.46","0","    674.2"," ,0","","","","","     23.48","0","     26.56","0","     20.40","0","   191220","X","","","        80","X","        80","X","","","","","    117870","0","","","      16.1","X","      18.3","X","","","",""
"USW00022536","1999","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.0","X","   2036.0","","    2036.0","0","       237","0","        78","0","         6","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","       137"," ","         1"," ","         3"," ","   14.4","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.1"," ,0,0516, ","   29.4","0,1015,+","    2568.9","0","       0.0","0","       0.0","0","     18.33","0","     29.15","0","    845.1"," ,0","","","        0"," ,0","     23.90","0","     26.71","0","     21.09","0","   208098"," ","","","        70","X","        70","X","","","","","    111852","0","","","      15.2","X","      19.2","X","","","",""
"USW00022536","2000","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2271.4","","    2271.4","0","       161","0","        45","0","         1","0","","","","","         0","0","         0","0","         0","0","       366","0","         0","0","       102"," ","","","","","   15.0","0,0125,+","","","","","  79.0"," ,0,0930, ","   30.6","0,0816, ","","","       0.0","0","       0.0","0","","","","","    458.3"," ,0","","","","","     24.53","0","     27.42","0","     21.64","0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","2001","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.0","X","   2327.8","","    2327.8","0","       208","0","        68","0","         3","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       108"," ","         1"," ","         5"," ","   14.4","0,0321, ","","","","","  95.0"," ,0,1126, ","   30.6","0,0917,+","","","       0.0","0","       0.0","0","","","","","    744.6"," ,0","","","","","     24.70","0","     27.63","0","     21.76","0","","","","","        70","X","        60","X","","","","","","","","","      17.4","X","      21.0","X","","","",""
"USW00022536","2002","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.6","X","   2220.6","","    2220.6","0","       191","0","        59","0","         8","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       122"," ","         1"," ","         5"," ","   13.9","0,0101, ","","","","","  77.7"," ,0,0325, ","   31.1","0,0926,+","","","       0.0","0","       0.0","0","","","","","    812.6"," ,0","","","","","     24.40","0","     27.33","0","     21.48","0","    49993","X","","","        40","X","        50","X","","","","","","","","","      17.0","X","      19.7","X","","","",""
"USW00022536","2003","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.6","X","   2226.9","","    2226.9","0","       205","0","        77","0","         6","0","","","","","         0","0","         0","0","         0","0","       364","0","         0","0","       115"," ","","","         4"," ","   12.2","0,0116, ","","","","","  86.6"," ,0,1130, ","   31.1","0,1001,+","","","       0.3","3","       0.3","0","","","","","    910.7"," ,0","","","","","     24.42","0","     27.56","0","     21.28","0","","","","","       240","X","       230","X","","","","","","","","","      17.9","X","      23.7","X","","","",""
"USW00022536","2004","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.7","X","   2253.5","","    2253.5","0","       236","0","       102","0","        12","0","        0","","         0","0","         0","0","         0","0","         0","0","       366","0","         0","0","       131"," ","","","        16"," ","   13.9","0,0107, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.3"," ,0,1231, ","   30.6","0,0918,+","    2630.7","0","       0.0","0","       0.0","0","     20.39","0","     30.93","0","   1270.1"," ,0","","","        0"," ,0","     24.49","0","     27.58","0","     21.39","0","","","","","       220","X","       210","X","","","","","    101660","0","","","      20.6","X","      26.4","X","","","",""
"USW00022536","2005","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2322.1","","    2322.1","0","       165","0","        50","0","         5","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","        75"," ","","","         8"," ","   11.7","0,0316, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  97.3"," ,0,0101, ","   31.1","0,0903, ","    2707.4","0","       0.3","3","       0.3","0","     20.14","0","     30.46","0","    703.1"," ,0","","","        0"," ,0","     24.68","0","     27.87","0","     21.50","0","","","","","        30","X","       250","X","","","","","     93872","0","","","      16.5","X","      21.0","X","","","",""
"USW00022536","2006","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.8","W","   2245.5","","    2245.5","0","       186","0","        76","0","        19","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       138"," ","         2"," ","         9"," ","   16.1","0,1017, ","","","",""," 170.4"," ,0,0314, ","   30.6","0,0729, ","","","       0.0","0","       0.0","0","","","","","   1704.7"," ,0","","","","","     24.47","0","     27.26","0","     21.68","0","","","","","        80","X","        80","X","","","","","","","","","      14.8","X","      17.0","X","","","",""
"USW00022536","2007","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.0","W","   2394.5","","    2394.5","0","       174","0","        49","0","         3","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       107"," ","","","        10"," ","   13.9","0,0204,+","","","","","  69.6"," ,0,1128, ","   31.1","0,0819,+","","","       0.0","0","       0.0","0","","","","","    621.1"," ,0","      55.5","X","","","     24.88","0","     27.95","0","     21.80","0","","","","","       250","X","       250","X","","","","","","","","","      21.5","X","      24.6","X","","","",""
"USW00022536","2008","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.6","W","   2218.7","","    2218.7","0","       182","0","        53","0","        10","0","","","","","         0","0","         0","0","         0","0","       366","0","         0","0","       100"," ","         1"," ","        10"," ","   15.6","0,0226,+","","","",""," 124.5"," ,0,1213, ","   31.1","0,0810,+","","","       0.0","0","       0.0","0","","","","","   1019.4"," ,0","      60.5","X","","","     24.39","0","     27.38","0","     21.40","0","   161116","X","","","       220","X","       220","X","","","","","","","","","      16.5","X","      22.8","X","","","",""
"USW00022536","2009","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.7","W","   1939.7","","    1939.7","0","       170","0","        52","0","         5","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       137"," ","         1"," ","         9"," ","   12.8","0,0313, ","","","","","  85.6"," ,0,0723, ","   30.6","0,1008, ","","","       1.7","7","       1.7","0","","","","","    678.3"," ,0","      73.3","X","","","     23.63","0","     26.43","0","     20.82","0","   196861","X","","","        30","X","        70","X","","","","","","","","","      17.0","X","      21.9","X","","","",""
"USW00022536","2010","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.8","W","   2121.4","","    2121.4","0","       189","0","        57","0","         5","0","","","","","         0","0","         0","0","         0","0","       365","0","         0","0","       113"," ","         3"," ","         3"," ","   13.3","0,0113, ","","","","","  65.5"," ,0,1209, ","   30.6","0,0930, ","","","       0.0","0","       0.0","0","","","","","    661.4"," ,0","","","","","     24.13","0","     27.24","0","     21.01","0","","","","","       110","X","","","","","","","","","","","      15.6","X","","","","","",""
"USW00022536","2011","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.7","W","   2286.6","","    2286.6","X","       212","X","        68","X","        10","X","","","","","         0","X","         0","X","         0","X","       365","X","         0","X","       110"," ","         3"," ","        19"," ","   13.3","X,0111, ","","","","","  90.2"," ,X,0508, ","   30.6","X,0929,+","","","       0.0","0","       0.0","X","","","","","   1085.1"," ,X","","","","","     24.58","X","     27.36","X","     21.81","X","","","","","       220","X","       350","X","","","","","","","","","      16.5","X","      21.9","X","","","",""
"USW00022536","2012","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","X","   2244.7","","    2244.7","X","       166","X","        39","X","         7","X","","","","","         0","X","         0","X","         0","X","       366","X","         1","X","        64"," ","         1"," ","        11"," ","   13.3","X,0114, ","","","",""," 219.5"," ,X,0305, ","   32.8","X,1009, ","","","       0.0","0","       0.0","X","","","","","   1046.7"," ,X","","","","","     24.46","X","     27.39","X","     21.53","X","","","","","       300","X","       320","X","","","","","","","","","      17.9","X","      22.8","X","","","",""
"USW00022536","2013","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.3","W","   2025.6","","    2025.6","W","       187","W","        62","W","         8","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","        95"," ","","","         2"," ","   13.3","W,0317,+","","","",""," 137.4"," ,W,1001, ","   31.7","W,0828, ","","","       0.0","0","       0.0","W","","","","","    945.6"," ,W","","","","","     23.89","W","     26.93","W","     20.85","W","","","","","        40","W","        40","W","","","","","","","","","      15.7","W","      19.2","W","","","",""
"USW00022536","2014","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.3","W","   2188.9","","    2188.9","W","       186","W","        68","W","         5","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       111"," ","","","         6"," ","   13.3","W,0123, ","","","","","  49.5"," ,W,0205, ","   31.7","W,1006, ","","","       0.0","0","       0.0","W","","","","","    787.4"," ,W","","","","","     24.32","W","     27.40","W","     21.23","W","","","","","        40","W","       120","W","","","","","","","","","      16.1","W","      19.7","W","","","",""
"USW00022536","2015","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.5","W","   2445.4","","    2445.4","W","       167","W","        52","W","         6","W","","","","","         0","W","         0","W","         0","W","       365","W","         1","W","        92"," ","","","         5"," ","   12.2","W,0104, ","","","",""," 134.1"," ,W,0824, ","   32.2","W,0823, ","","","       0.0","0","       0.0","W","","","","","    765.2"," ,W","","","","","     25.03","W","     28.19","W","     21.86","W","","","","","       230","W","       230","W","","","","","","","","","      20.1","W","      26.4","W","","","",""
"USW00022536","2016","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.0","W","   2304.0","","    2304.0","W","       173","W","        41","W","         1","W","","","","","         0","W","         0","W","         0","W","       366","W","         0","W","       133"," ","","","         3"," ","   13.3","W,0209,+","","","","","  60.7"," ,W,0325, ","   31.7","W,0824,+","","","       0.0","0","       0.0","W","","","","","    342.6"," ,W","","","","","     24.62","W","     27.85","W","     21.40","W","","","","","        40","W","        40","W","","","","","","","","","      16.1","W","      19.7","W","","","",""
"USW00022536","2017","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.6","W","   2347.9","","    2347.9","W","       156","W","        37","W","         5","W","","","","","         0","W","         0","W","         0","W","       364","W","         1","W","        98"," ","","","         9"," ","   12.8","W,1207, ","","","",""," 104.9"," ,W,0211, ","   32.2","W,0812, ","","","       0.0","0","       0.0","W","","","","","    603.5"," ,W","","","","","     24.75","W","     28.00","W","     21.51","W","","","","","        40","W","       240","W","","","","","","","","","      17.4","W","      21.9","W","","","",""
"USW00022536","2018","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.9","W","   2277.5","","    2277.5","W","       213","W","        81","W","        12","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       181"," ","","","         4"," ","   14.4","W,0429, ","","","",""," 133.4"," ,W,0204, ","   31.1","W,0820,+","","","       0.2","2","       0.2","W","","","","","   1322.7"," ,W","","","","","     24.56","W","     27.39","W","     21.73","W","","","","","       230","W","       190","W","","","","","","","","","      17.0","W","      24.6","W","","","",""
"USW00022536","2019","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","   2557.0","","    2557.0","W","       225","W","        77","W","         7","W","","","","","         0","W","         0","W","         0","W","       365","W","        20","W","       144"," ","","","         7"," ","   13.3","W,0210, ","","","","","  70.9"," ,W,1225, ","   32.8","W,0908,+","","","       0.8","8","       0.8","W","","","","","    978.5"," ,W","","","","","     25.31","W","     28.54","W","     22.09","W","","","","","        30","W","        40","W","","","","","","","","","      17.0","W","      21.9","W","","","",""
"USW00022536","2020","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.8","W","   2484.2","","    2484.2","W","       211","W","        79","W","         7","W","","","","","         0","W","         0","W","         0","W","       364","W","         0","W","       180"," ","","","         6"," ","   14.4","W,0209, ","","","",""," 135.9"," ,W,0328, ","   31.7","W,1007,+","","","       0.0","0","       0.0","W","","","","","   1092.8"," ,W","","","","","     25.16","W","     28.14","W","     22.18","W","","","","","        90","W","        40","W","","","","","","","","","      17.0","W","      20.6","W","","","",""
"USW00022536","2021","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       6.1","W","   2342.4","","    2342.4","W","       214","W","        70","W","         6","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       194"," ","         1"," ","         3"," ","   13.3","W,0206, ","","","",""," 108.0"," ,W,0312, ","   31.7","W,0630, ","","","       0.0","0","       0.0","W","","","","","    924.9"," ,W","","","","","     24.74","W","     27.69","W","     21.79","W","","","","","        40","W","        40","W","","","","","","","","","      17.4","W","      21.9","W","","","",""
"USW00022536","2022","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.5","W","   2182.8","","    2182.8","W","       163","W","        53","W","         5","W","","","","","         0","W","         0","W","         0","W","       363","W","         0","W","       160"," ","","","         4"," ","   15.6","W,0305,+","","","","","  69.1"," ,W,0101, ","   30.6","W,0730, ","","","       0.0","0","       0.0","W","","","","","    681.0"," ,W","","","","","     24.40","W","     27.50","W","     21.30","W","","","","","        40","W","        60","W","","","","","","","","","      16.5","W","      20.1","W","","","",""
"USW00022536","2023","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","       5.7","W","   2431.5","","    2431.5","W","       210","W","        86","W","        12","W","","","","","         0","W","         0","W","         0","W","       365","W","         0","W","       148"," ","","","         6"," ","   15.0","W,0311, ","","","","","  61.0"," ,W,0220, ","   31.7","W,0829,+","","","       0.0","0","       0.0","W","","","","","   1094.2"," ,W","","","","","     24.99","W","     27.99","W","     21.98","W","","","","","        30","W","        70","W","","","","","","","","","      17.0","W","      22.8","W","","","",""
"USW00022536","2024","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","   2304.8","","    2304.8","W","       178","W","        45","W","         3","W","","","","","         0","W","         0","W","         0","W","       366","W","         0","W","       132"," ","","","         2"," ","   13.3","W,0114, ","","","","","  92.7"," ,W,0411, ","   31.1","W,0830, ","","","       0.0","0","       0.0","W","","","","","    508.1"," ,W","","","","","     24.63","W","     27.63","W","     21.62","W","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00022536","2025","21.98048","-159.33863","31.9","LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US","","","","","","","","","","","","","","","","","","","","","","","","","","","        35"," ","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
