"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00109292","1951","52.25","5.4","0.0","SPAKENBURG, NL","       174","E","       106","E","         1","E","","","","","  39.5"," ,E,0809, ","    791.7"," ,E"
"NLE00109292","1952","52.25","5.4","0.0","SPAKENBURG, NL","       166","E","        95","E","         1","E","","","","","  33.2"," ,E,0703, ","    721.7"," ,E"
"NLE00109292","1953","52.25","5.4","0.0","SPAKENBURG, NL","        90","E","        49","E","         1","E","","","","","  25.7"," ,E,0824, ","    419.4"," ,E"
"NLE00109292","1954","52.25","5.4","0.0","SPAKENBURG, NL","        99","E","        58","E","         1","E","","","","","  26.2"," ,E,0725, ","    449.4"," ,E"
"NLE00109292","1955","52.25","5.4","0.0","SPAKENBURG, NL","       108","E","        58","E","         0","E","","","","","  24.9"," ,E,0116, ","    500.5"," ,E"
"NLE00109292","1956","52.25","5.4","0.0","SPAKENBURG, NL","       176","E","        83","E","         2","E","       17","","   150"," ,E,0226,+","  47.0"," ,E,0709, ","    770.3"," ,E"
"NLE00109292","1957","52.25","5.4","0.0","SPAKENBURG, NL","       177","E","        96","E","         1","E","        0","","    20"," ,E,0224, ","  48.0"," ,E,0721, ","    892.0"," ,E"
"NLE00109292","1958","52.25","5.4","0.0","SPAKENBURG, NL","       190","E","        98","E","         0","E","       14","","   150"," ,E,0125,+","  23.4"," ,E,0825, ","    764.3"," ,E"
"NLE00109292","1959","52.25","5.4","0.0","SPAKENBURG, NL","       119","E","        71","E","         1","E","       11","","   150"," ,E,0119,+","  39.0"," ,E,0519, ","    559.8"," ,E"
"NLE00109292","1960","52.25","5.4","0.0","SPAKENBURG, NL","       203","E","       105","E","         4","E","        0","","    20"," ,E,1215,+","  58.7"," ,E,1011, ","   1012.8"," ,E"
"NLE00109292","1961","52.25","5.4","0.0","SPAKENBURG, NL","       176","E","        96","E","         5","E","        0","","    20"," ,E,0204, ","  31.2"," ,E,1201, ","    959.3"," ,E"
"NLE00109292","1962","52.25","5.4","0.0","SPAKENBURG, NL","       175","E","        94","E","         1","E","        7","","    80"," ,E,1230,+","  46.4"," ,E,1002, ","    807.2"," ,E"
"NLE00109292","1963","52.25","5.4","0.0","SPAKENBURG, NL","       156","E","        88","E","         1","E","","","","","  33.7"," ,E,0820, ","    749.0"," ,E"
"NLE00109292","1964","52.25","5.4","0.0","SPAKENBURG, NL","       154","E","        81","E","         2","E","        8","","    80"," ,E,1230,+","  45.8"," ,E,0905, ","    797.4"," ,E"
"NLE00109292","1965","52.25","5.4","0.0","SPAKENBURG, NL","       192","E","       110","E","         5","E","        0","","    20"," ,E,1127,+","  49.8"," ,E,0616, ","   1093.6"," ,E"
"NLE00109292","1966","52.25","5.4","0.0","SPAKENBURG, NL","       204","E","       122","E","         6","E","        3","","    40"," ,E,0215,+","  52.3"," ,E,0719, ","   1183.8"," ,E"
"NLE00109292","1967","52.25","5.4","0.0","SPAKENBURG, NL","       203","E","        97","E","         4","E","       10","","   150"," ,E,1212,+","  35.2"," ,E,0919, ","    928.9"," ,E"
"NLE00109292","1968","52.25","5.4","0.0","SPAKENBURG, NL","       184","E","        92","E","         0","E","        3","","    40"," ,E,0112,+","  22.1"," ,E,0923, ","    807.2"," ,E"
"NLE00109292","1969","52.25","5.4","0.0","SPAKENBURG, NL","       169","E","        89","E","         1","E","       13","","   230"," ,E,0219,+","  51.9"," ,E,0817, ","    809.4"," ,E"
"NLE00109292","1970","52.25","5.4","0.0","SPAKENBURG, NL","       190","E","        96","E","         1","E","       12","","   150"," ,E,0219,+","  62.0"," ,E,0915, ","    835.6"," ,E"
"NLE00109292","1971","52.25","5.4","0.0","SPAKENBURG, NL","       155","E","        75","E","         2","E","        7","","    80"," ,E,0312,+","  26.7"," ,E,0516, ","    576.8"," ,E"
"NLE00109292","1972","52.25","5.4","0.0","SPAKENBURG, NL","       148","E","        75","E","         0","E","        1","","    40"," ,E,0121, ","  24.8"," ,E,0527, ","    622.4"," ,E"
"NLE00109292","1973","52.25","5.4","0.0","SPAKENBURG, NL","       171","E","        89","E","         2","E","        1","","    40"," ,E,1130, ","  28.0"," ,E,0830, ","    734.7"," ,E"
"NLE00109292","1974","52.25","5.4","0.0","SPAKENBURG, NL","       186","E","       102","E","         1","E","        0","","     0"," ,E,1231,+","  25.6"," ,E,0513, ","    785.5"," ,E"
"NLE00109292","1975","52.25","5.4","0.0","SPAKENBURG, NL","       147","E","        69","E","         1","E","        0","","     0"," ,E,1231,+","  32.0"," ,E,0821, ","    528.4"," ,E"
"NLE00109292","1976","52.25","5.4","0.0","SPAKENBURG, NL","       127","E","        56","E","         0","E","       11","","    40"," ,E,1230,+","  24.1"," ,E,1130, ","    476.2"," ,E"
"NLE00109292","1977","52.25","5.4","0.0","SPAKENBURG, NL","       189","E","        78","E","         1","E","        0","","    20"," ,E,1207,+","  31.7"," ,E,0822, ","    675.9"," ,E"
"NLE00109292","1978","52.25","5.4","0.0","SPAKENBURG, NL","       166","E","        73","E","         0","E","        0","","    20"," ,E,0214,+","  22.4"," ,E,0929, ","    615.1"," ,E"
"NLE00109292","1979","52.25","5.4","0.0","SPAKENBURG, NL","       191","E","       105","E","         1","E","       11","","    80"," ,E,0131,+","  27.5"," ,E,1104, ","    874.5"," ,E"
"NLE00109292","1980","52.25","5.4","0.0","SPAKENBURG, NL","       181","E","        90","E","         1","E","        6","","   150"," ,E,1107, ","  28.0"," ,E,0706, ","    748.8"," ,E"
"NLE00109292","1981","52.25","5.4","0.0","SPAKENBURG, NL","       188","E","       102","E","         2","E","       26","","   150"," ,E,1223,+","  31.0"," ,E,0311, ","    929.1"," ,E"
"NLE00109292","1982","52.25","5.4","0.0","SPAKENBURG, NL","       165","E","        82","E","         0","E","        0","","     0"," ,E,1231,+","  24.0"," ,E,0618,+","    638.8"," ,E"
"NLE00109292","1983","52.25","5.4","0.0","SPAKENBURG, NL","       181","E","        96","E","         2","E","        0","","    20"," ,E,0211,+","  37.0"," ,E,1126, ","    886.3"," ,E"
"NLE00109292","1984","52.25","5.4","0.0","SPAKENBURG, NL","       183","E","        92","E","         2","E","        6","","   150"," ,E,0124, ","  31.9"," ,E,0206, ","    934.5"," ,E"
"NLE00109292","1985","52.25","5.4","0.0","SPAKENBURG, NL","       187","E","        87","E","         1","E","       18","","   150"," ,E,0111,+","  32.6"," ,E,0521, ","    733.0"," ,E"
"NLE00109292","1986","52.25","5.4","0.0","SPAKENBURG, NL","       163","E","        93","E","         1","E","        7","","   150"," ,E,0102, ","  37.7"," ,E,1119, ","    825.9"," ,E"
"NLE00109292","1987","52.25","5.4","0.0","SPAKENBURG, NL","       190","E","        98","E","         5","E","        1","","    40"," ,E,0219, ","  34.3"," ,E,1217, ","    893.7"," ,E"
"NLE00109292","1988","52.25","5.4","0.0","SPAKENBURG, NL","       191","E","       113","E","         1","E","        0","","     0"," ,E,1231,+","  26.3"," ,E,0205, ","    903.4"," ,E"
"NLE00109292","1989","52.25","5.4","0.0","SPAKENBURG, NL","       148","E","        76","E","         1","E","        0","","     0"," ,E,1231,+","  27.8"," ,E,0307, ","    630.5"," ,E"
"NLE00109292","1990","52.25","5.4","0.0","SPAKENBURG, NL","       165","E","        90","E","         2","E","        0","","     0"," ,E,1231,+","  33.0"," ,E,0819, ","    753.9"," ,E"
"NLE00109292","1991","52.25","5.4","0.0","SPAKENBURG, NL","       142","E","        86","E","         0","E","       13","","   150"," ,E,0216,+","  18.6"," ,E,0621, ","    654.8"," ,E"
"NLE00109292","1992","52.25","5.4","0.0","SPAKENBURG, NL","       160","E","        99","E","         3","E","        0","","     0"," ,E,1231,+","  33.0"," ,E,0602, ","    947.7"," ,E"
"NLE00109292","1993","52.25","5.4","0.0","SPAKENBURG, NL","       161","E","        93","E","         4","E","        0","","    20"," ,E,1201, ","  36.0"," ,E,0916, ","    922.6"," ,E"
"NLE00109292","1994","52.25","5.4","0.0","SPAKENBURG, NL","       173","E","       108","E","         4","E","        0","","    20"," ,E,0223, ","  36.4"," ,E,0731, ","   1107.5"," ,E"
"NLE00109292","1995","52.25","5.4","0.0","SPAKENBURG, NL","       163","E","        84","E","         1","E","        1","","    80"," ,E,0106, ","  34.5"," ,E,0926, ","    712.0"," ,E"
"NLE00109292","1996","52.25","5.4","0.0","SPAKENBURG, NL","       132","E","        77","E","         1","E","        1","","    40"," ,E,0220, ","  28.3"," ,E,1219, ","    661.0"," ,E"
"NLE00109292","1997","52.25","5.4","0.0","SPAKENBURG, NL","       155","E","        81","E","         2","E","        0","","    20"," ,E,0112,+","  33.0"," ,E,0731, ","    722.3"," ,E"
