"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00187272","1964","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        82","0","        65","0","         5","0","       18","","         9","0","","","         8"," ","   203"," ,0,0114, ","   178"," ,0,0211, ","  57.7"," ,0,0804, ","    773.7"," ,0","      763"," ,0"
"USC00187272","1965","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        91","0","        65","0","         6","0","","","","","","","","","","","","","  57.9"," ,0,0827, ","    728.9"," ,0","",""
"USC00187272","1969","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        70","0","        46","0","        10","0","","","","","","","","","","","","","  71.6"," ,0,0810, ","    803.4"," ,0","",""
"USC00187272","1971","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        78","0","        66","0","        13","0","        1","","","","","","","","   356"," ,0,0101, ","","","  76.2"," ,0,1125, ","   1039.0"," ,0","",""
"USC00187272","1972","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","","","","","","","","","","","","","         4"," ","","","","","","","","","",""
"USC00187272","1973","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","       112","0","        74","0","        12","0","","","","","","","         1"," ","","","","","  81.3"," ,0,0914, ","   1118.2"," ,0","",""
"USC00187272","1974","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        88","0","        69","0","         8","0","        4","","         1","0","","","","","   152"," ,0,0208, ","   152"," ,0,0208, ","  65.0"," ,0,1201, ","    860.9"," ,0","      152"," ,0"
"USC00187272","1975","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","       109","0","        85","0","        10","0","","","","","","","         4"," ","","","","","  57.2"," ,0,0925, ","   1161.2"," ,0","",""
"USC00187272","1976","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","        82","0","        65","0","         7","0","","","","","","","         2"," ","","","","","  55.9"," ,0,0916, ","    936.5"," ,0","",""
"USC00187272","1978","39.04","-77.2541","82.3","POTOMAC FILTER PLANT, MD US","","","","","","","","","","","","","         7"," ","","","","","","","","","",""
